timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
2884471609,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,4.729755,0.11986653,0.0050622057,0.2518281,-0.081956536,-10.078358,-0.049845725,-0.014263887,0.02142513,24.934523,23.58472,100.97546,0.0059826453,0.0076268218,0.0014258489,42.465805,42.465805
2885482652,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,4.7537036,0.12795071,0.0056345523,0.100571446,-0.28585574,-9.892525,-0.010968229,0.043477442,-0.0037011288,24.442223,32.09076,80.671165,0.019583268,0.008576647,0.0008590937,42.469734,42.469734
2886498835,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,5.3839617,0.13589388,0.058743697,0.29653683,0.17408536,-9.460714,0.007814383,0.009897634,-0.6326474,28.133976,30.04401,79.374954,0.012718848,0.012944094,0.00080587855,42.455315,42.455315
2887408839,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,5.380799,0.14220159,0.0933291,0.26499325,0.09303272,-10.483306,-0.0807344,0.0018309214,-0.72216004,63.054962,19.362795,83.78765,0.0096984655,0.02227063,0.0006171943,42.481594,42.481594
2888419993,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,5.087163,0.12733302,0.0900278,0.0398335,0.022870665,-9.870089,-0.05089102,-0.040631186,-0.7483983,38.622707,36.500988,182.58847,0.012538828,0.013210878,0.00034026653,42.46113,42.46113
2889431010,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,4.7454925,0.13135076,0.089414835,-0.08091207,0.14863509,-9.904605,-0.009564743,-0.027561054,-0.6740448,26.301321,20.557608,95.06393,0.015726535,0.0076169865,0.0013837346,42.462334,42.462334
2890447087,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,4.6967263,0.11971451,0.055357516,-0.17358562,0.2767398,-9.765886,-0.059914462,-0.014285197,-0.19980164,39.8561,22.940094,98.969635,0.0056674173,0.017793324,0.0020014027,42.38519,42.38519
2891458166,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,4.745249,0.11911726,0.015691224,-0.1934005,0.11334747,-9.679664,-0.07643138,0.051723246,-0.021852568,45.191788,25.593405,83.48732,0.0117498245,0.019521136,0.00030208947,42.323296,42.323296
2892469260,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,5.002981,0.117977664,0.00829777,-0.24958661,-0.1531122,-10.156005,-0.014353108,-0.109643675,-0.030896662,42.000057,19.224276,126.243225,0.009412554,0.016607713,0.00044900994,42.261772,42.261772
2893480333,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,5.698509,0.13618799,0.009458652,-0.34802112,-0.3048537,-9.832818,0.05577724,-0.04768922,0.013548832,50.179718,24.857487,116.80994,0.011068232,0.021657003,0.00026713603,42.20841,42.20841
2894491405,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,5.3842764,0.12752604,0.007230786,-0.15940893,-0.14601034,-9.595953,-0.028293423,-0.013077452,-0.01872935,27.497522,33.361805,104.83379,0.016031155,0.010377323,0.00055609806,42.148014,42.148014
2895502486,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,4.9237704,0.12635487,0.00670292,-0.0571466,-0.16622639,-9.816159,-0.0068576396,0.032226913,0.028400615,32.672955,31.989258,113.23867,0.016218172,0.009123812,0.00049183617,42.137,42.137
2896412446,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,5.3438206,0.1330706,0.00738583,0.023295641,0.0008259491,-9.6891,-0.09248026,-0.011337741,-0.01132709,33.38391,29.123743,68.63606,0.0111929765,0.013746756,0.0005433289,42.09375,42.09375
2897423673,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,4.7992043,0.11102297,0.0040772925,-0.16546333,-0.1606569,-10.092443,-0.0149409985,-0.006970158,0.017247297,46.423954,26.089832,99.69767,0.010527091,0.017322263,0.00045153007,42.094276,42.094276
2898434690,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,4.991607,0.12455425,0.012317888,-0.07844603,0.117561296,-10.646171,0.08316987,0.058181416,0.42966038,29.232695,26.198233,112.54419,0.010671805,0.008210915,0.014235238,42.087334,42.087334
2899450736,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,4.7614756,0.11630009,0.084103204,-0.1821838,0.0025618386,-10.055464,-0.29662892,0.015357786,0.69871473,46.431515,33.02552,105.27419,0.0161084,0.018610036,0.00053348177,42.069527,42.069527
2900461924,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,4.0152707,0.1012978,0.07512749,0.12219111,0.15848416,-9.347579,-0.0043096594,-0.10879412,0.8275913,18.621391,14.586342,44.84677,0.00568643,0.0059560696,0.00036121657,42.05155,42.05155
2901472885,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,4.813535,0.12606655,0.09225822,0.24755746,0.29411572,-10.962579,0.030234203,-0.11268367,0.71479255,40.36789,38.31764,160.7393,0.019732852,0.01058526,0.0010463459,42.1117,42.1117
2902484029,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,5.0162654,0.1349648,0.09474241,0.031651337,-0.22852357,-10.501533,-0.04184293,0.005354951,0.38666576,23.410595,22.258598,82.063416,0.011070794,0.0077755763,0.010735283,42.12197,42.12197
2903500230,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,4.1752667,0.10428746,0.029869601,0.00062551565,0.1703205,-9.861934,-0.002878876,-0.034127083,0.0016877729,19.88408,17.310843,52.711178,0.0112418635,0.007023295,0.0013541087,42.147484,42.147484
2904410110,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,3.3775961,0.087073125,0.011481453,0.048500527,-0.15115796,-9.700101,-0.038976703,0.011786486,0.019357184,10.8946495,11.179563,34.2434,0.003919708,0.0044546886,0.0007046929,42.152016,42.152016
2905421136,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,3.104109,0.07987398,0.0061554504,0.08776844,0.005937598,-10.012269,-0.054420363,-0.016366452,-0.04454935,13.550185,9.991194,27.27088,0.006923919,0.003737632,0.00024030256,42.15353,42.15353
2906432303,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,3.6848931,0.09515107,0.009342951,-0.13674483,-0.67801386,-10.150251,0.051938962,-0.094851136,0.12325444,21.793829,15.731185,57.02085,0.016292144,0.008199089,0.00063594984,42.15474,42.15474
2907443287,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,2.907006,0.0687007,0.004733258,0.05844844,-0.54124236,-9.911928,-0.012389027,-0.059973717,-0.05789047,11.68642,13.381726,42.280666,0.004046034,0.0036738634,0.00036727518,42.164772,42.164772
2908454384,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,2.444604,0.05104892,0.0028847486,0.177952,-0.5163814,-9.798462,-0.011303122,-0.010679942,-0.009126652,4.1770144,2.0655277,7.901124,0.00066133117,0.0016450923,0.0015162922,42.178062,42.178062
2909465435,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,0.78154063,0.018402835,0.0007082424,-0.047081955,-0.39909846,-9.924523,-0.01189168,0.013762551,0.0060626864,0.13063341,0.08559565,0.23281704,2.8423949e-05,0.0004858883,0.0002914985,42.173756,42.173756
2910476912,2490386,2490386,0,0,0,0,0,791.20184,791.20184,7912.0186,7912.0186,0.41252667,0.009942615,0.00025691287,-0.341042,-0.47224137,-9.912289,-0.012379706,-0.016887765,0.004972121,0.09427934,0.10345363,0.24489562,0.000100122874,0.0001559591,0.00013399687,42.18146,42.18146
