timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
2881702228,2881701488,-0.19498064,0.88926303,-9.979348
2881752196,2881751484,-0.102339454,0.06734337,-9.652739
2881802292,2881801484,-0.16880585,-0.107770465,-9.913929
2881852198,2881852109,-0.28276742,-0.14126119,-9.994599
2881902372,2881902127,-0.24513707,-0.09774147,-9.778086
2881952216,2881951499,-0.46322176,-0.05509719,-10.128034
2882002197,2882001486,-0.32345375,0.20865227,-10.177525
2882052252,2882051542,-0.1925306,0.40398318,-9.852865
2882102207,2882101492,-0.24781115,0.47975484,-9.741806
2882152225,2882152110,0.08702232,0.36336395,-9.7627735
2882202217,2882201486,0.24460751,0.17860144,-9.511158
2882252324,2882252116,0.19119653,-0.46577382,-9.463363
2882302198,2882301484,0.29850098,-0.77426195,-9.297475
2882352194,2882352110,0.9007087,-0.56676334,-8.783886
2882402198,2882401485,1.0247302,-0.79782337,-9.56712
2882452197,2882451485,0.5510588,0.026193848,-9.847814
2882502238,2882502111,0.4892845,-0.08146046,-10.225971
2882552194,2882552109,0.60496217,0.103109926,-10.479383
2882602417,2882601509,0.51747686,0.13525398,-10.453368
2882652195,2882652110,0.4463236,-0.22780569,-9.954698
2882702221,2882701511,0.010101004,-0.14893526,-10.553024
2882752253,2882751541,-0.18393083,-0.36149538,-10.588088
2882802200,2882801486,-0.68162656,-0.47426695,-10.527812
2882852218,2882851486,-0.7615186,-0.16268826,-10.537434
2882902239,2882902110,-0.23953877,0.031954873,-9.872262
2882952218,2882952111,-0.008406201,-0.08754491,-9.454361
2883002199,2883001486,-0.28781706,0.41530094,-9.317441
2883052258,2883051484,-0.25595877,0.78565806,-9.609202
2883102210,2883101497,0.22213744,1.0879868,-10.014431
2883152196,2883151486,0.1836118,1.1242893,-9.878434
2883202276,2883201488,-0.019967115,1.0298084,-9.987169
2883252196,2883251485,-0.2085069,0.78037727,-10.06552
2883302373,2883301484,0.11522558,0.80212444,-10.073091
2883352201,2883351486,0.6213288,0.8971634,-9.905192
2883402199,2883401489,0.77611864,0.52179396,-9.900675
2883452246,2883451528,0.49776065,0.5203013,-10.099175
2883502255,2883502166,0.62173176,0.03946627,-10.018116
2883552260,2883552116,-0.16022259,-0.51448524,-10.387645
2883602253,2883601534,-0.26085746,-1.3085023,-10.447778
2883652202,2883651487,-0.30502063,-1.5284318,-10.110147
2883702197,2883701485,-0.4358977,-1.1321477,-9.9012165
2883752230,2883751489,-0.6481411,-1.1893822,-10.072925
2883802199,2883802111,-0.051118664,-1.2022921,-9.42425
2883852429,2883851485,-0.8094349,-0.9179394,-10.005514
2883902195,2883901485,-0.33955675,-0.99180955,-10.094678
2883952200,2883951486,-0.22794232,-1.6822225,-9.856439
2884002314,2884001485,0.16439308,-1.7401127,-9.73987
2884052198,2884052111,0.14905195,-1.215065,-9.635632
2884102200,2884102110,0.14811943,-0.5079427,-10.0645275
2884152281,2884151570,0.30938238,0.011626866,-10.248953
2884202271,2884202179,0.21075664,0.14606659,-10.896453
2884252198,2884251486,0.35444048,0.025237111,-9.991232
2884302253,2884301541,0.30852252,-0.29713184,-9.980379
2884352201,2884351485,0.5713636,-0.41568926,-10.000213
2884402197,2884401485,0.6691663,-0.37412968,-9.939228
2884452225,2884451488,0.87185377,-0.52605057,-9.890189
2884502245,2884501486,0.7134747,-0.64363986,-9.692865
2884552224,2884551486,0.50137,-0.7247995,-9.5191765
2884602210,2884601486,0.5743934,-0.8493791,-9.604185
2884652285,2884651489,0.7846984,-1.4749842,-9.420606
2884707199,2884706486,0.21275109,-0.0771764,-9.130043
2884752200,2884751486,0.7732011,-0.7459644,-9.33492
2884802202,2884801491,0.42109346,-0.9116909,-9.935336
2884852334,2884851620,0.251556,-1.1542488,-10.169904
2884902202,2884901485,-0.04841208,-0.9105918,-10.115094
2884952199,2884951486,-0.31838948,-0.060456157,-9.86749
2885002221,2885001485,-0.37380245,0.41763017,-9.333877
2885052195,2885052109,0.010317777,0.5442455,-9.447779
2885102291,2885102205,0.11216035,0.7187352,-9.584707
2885152237,2885151486,0.28308985,1.0807078,-9.353781
2885202198,2885201488,0.49609286,1.0776776,-9.483659
2885252201,2885251486,0.48339182,0.89169115,-9.433123
2885302199,2885301485,0.31369853,0.3665296,-9.468344
2885352196,2885351484,0.06610852,-0.21456204,-9.640454
2885402336,2885401484,0.2498368,0.15920685,-9.213545
2885452200,2885451485,0.69545615,0.93441254,-9.285515
2885502206,2885501489,1.0528839,1.1743156,-9.48768
2885552310,2885551592,1.3736072,0.55914235,-9.586585
2885602201,2885601486,1.4185879,-0.43683934,-9.938481
2885652198,2885651486,0.7471891,-0.7264071,-9.125857
2885702198,2885701485,-0.5024447,-1.1188459,-10.573407
2885752217,2885751485,-1.185398,0.6354536,-10.538885
2885802259,2885801486,0.58228666,0.38699618,-10.463735
2885852198,2885852110,0.113629416,-0.6480254,-10.782331
2885902257,2885901485,-0.37192574,-0.54692256,-10.425922
2885952189,2885952110,-0.45173886,0.99685866,-9.539082
2886002200,2886001488,1.9411592,0.060672767,-9.166511
2886052200,2886051485,0.43187624,-1.7185565,-9.733954
2886102372,2886101490,-0.34253058,-1.0288033,-9.187221
2886152203,2886152111,-0.15995854,0.1484001,-9.2970915
2886202226,2886201486,0.14907402,0.80375284,-9.50897
2886252258,2886251548,0.65497684,0.32614926,-9.574486
2886302197,2886301485,-0.18976049,-1.1168792,-10.049076
2886352228,2886351518,-0.24852465,-1.6590493,-9.408649
2886402201,2886401486,0.29845697,-1.0644195,-9.304425
2886452258,2886451485,-0.07001746,0.113821834,-9.497622
2886502204,2886502109,0.18286455,1.2671963,-9.57186
2886552201,2886552110,-0.22513089,0.26270485,-9.722027
2886602226,2886601485,0.16405304,0.4001675,-9.588894
2886652202,2886651485,0.19259146,0.36711293,-10.134086
2886702284,2886701484,0.11027876,0.29832244,-9.986542
2886752273,2886751484,0.47022134,0.5688931,-10.237511
2886802341,2886801522,-0.2780639,1.2391248,-9.836584
2886852224,2886851485,-0.23818605,2.1187167,-9.930707
2886902201,2886901486,-0.38673744,1.2547953,-10.137363
2886952228,2886951515,-0.2704772,0.27492648,-10.156228
2887002199,2887002109,-0.22976172,-1.6286166,-10.255015
2887052250,2887052158,-0.39064118,-1.5503978,-10.147082
2887102248,2887101538,0.20077458,-1.4177445,-9.508975
2887152255,2887151546,0.52877325,-0.09194382,-9.476351
2887202198,2887201486,0.6331038,-0.043171987,-9.702148
2887252196,2887251487,0.42245975,-0.19658288,-10.202334
2887302200,2887301486,0.23461184,-0.071447976,-10.493659
2887352384,2887351485,-0.56835157,-0.33156285,-10.648975
2887402264,2887401485,0.4183172,-0.18457653,-9.986494
2887452220,2887451485,0.8338556,-0.11745402,-9.422055
2887502440,2887501694,0.54661155,0.8623319,-9.369102
2887552203,2887551488,0.58896315,1.2510164,-9.865899
2887602201,2887601486,0.22509645,1.7289851,-10.0870495
2887652229,2887651517,0.38286918,1.7165222,-9.80542
2887702214,2887701500,0.19131517,0.7098286,-10.205787
2887752314,2887751517,0.49317133,0.41074663,-9.993344
2887802194,2887801485,-0.4595869,-0.089779265,-10.171785
2887852223,2887851485,0.33906502,0.24855353,-10.013304
2887902199,2887902110,0.14106292,0.41268027,-10.358353
2887952278,2887951556,0.077539824,0.53337634,-9.925597
2888002221,2888001485,0.9704069,-0.29318675,-9.525418
2888052240,2888052111,0.56131274,-0.25658104,-9.662811
2888102196,2888102110,1.1091367,-0.6948036,-9.557684
2888152200,2888151485,0.77857494,0.35192066,-9.542883
2888202331,2888201484,0.5741073,1.0307478,-9.759982
2888252202,2888251485,0.27712965,1.1230727,-9.589924
2888302288,2888302110,1.3983512,1.0926625,-9.18497
2888352301,2888351550,-0.061015338,0.6739151,-9.603848
2888402265,2888402172,0.048581492,0.41121942,-10.060161
2888452193,2888451484,0.048979167,0.9340561,-9.996334
