timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
2880949590,2880949566,0.49555698,2.1502969e-05,-2.0128572,2.494056,0.1805,2.4985332,1
2881045519,2881045489,0.4955494,2.0810103e-05,0.5909674,2.450244,0.015837083,2.4356267,1
2881153248,2881153222,0.4950713,2.01324e-05,-0.8527845,2.3699033,0.034096163,2.3544707,1
2881249269,2881249243,0.49472335,1.9480505e-05,0.4989676,2.2959776,0.0120485425,2.281979,1
2881349809,2881349711,0.494153,1.8857365e-05,1.491238,2.2174263,0.11143003,2.2084956,1
2881453069,2881453044,0.49379945,1.8262288e-05,-0.80471593,2.1465871,0.033519242,2.1310916,1
2881550492,2881550466,0.4940999,1.7689992e-05,-0.32054472,2.0917182,0.005457975,2.0765312,1
2881649543,2881649476,0.495001,1.7136837e-05,-3.018472,2.0388312,0.4965357,2.036942,1
2881739645,2881739582,0.4947924,1.6653945e-05,-0.9812999,1.9832233,0.05394974,1.9721235,1
2881850421,2881850396,0.49414587,1.6080485e-05,1.6658586,1.8915657,0.16300929,1.8870168,1
2881950816,2881950792,0.49412802,1.5573274e-05,0.2126823,1.8343273,0.0027399547,1.8165001,1
2882052790,2882052737,0.49405766,1.5082139e-05,-0.31183138,1.7529607,0.006163466,1.7425073,1
2882142780,2882142752,0.4939828,1.4652448e-05,0.36730808,1.7044394,0.008795022,1.6939675,1
2882250411,2882250385,0.4940555,1.41404325e-05,-0.117899135,1.6438134,0.00093956373,1.6278901,1
2882346454,2882346430,0.49537995,1.3682527e-05,-1.6017562,1.606626,0.17743346,1.6038014,1
2882446978,2882446952,0.49622458,1.3230619e-05,-2.523934,1.5592587,0.45393667,1.5766913,1
2882545951,2882545904,0.49620464,1.2803683e-05,-0.4066338,1.5768868,0.01165102,1.564117,1
2882647857,2882647834,0.49611565,1.24090375e-05,0.046616167,1.6116325,0.00014981821,1.5959132,1
2882748274,2882748250,0.49610865,1.2041162e-05,0.5585707,1.6068335,0.021574607,1.5936227,1
2882851672,2882851646,0.49597964,1.1707376e-05,1.9899969,1.6221299,0.27125433,1.6331487,1
2882947779,2882947754,0.49578947,1.13984315e-05,0.41257304,1.583262,0.011945558,1.5745621,1
2883042244,2883042222,0.49618858,1.1125515e-05,-0.9383598,1.5229344,0.06424141,1.5149046,1
2883141083,2883141061,0.49651796,1.0824275e-05,-1.4000984,1.4835559,0.14681509,1.4811333,1
2883250296,2883250270,0.49628502,1.0503071e-05,0.8790315,1.4449869,0.059415862,1.439008,1
2883345009,2883344983,0.49620825,1.025092e-05,1.0947329,1.4122161,0.09429152,1.4071469,1
2883448306,2883448280,0.49672383,9.984349e-06,-0.61751574,1.4459229,0.029302754,1.4344915,1
2883554557,2883554533,0.49672922,9.702324e-06,0.3324365,1.403633,0.008748253,1.3932319,1
2883644523,2883644494,0.49682343,9.477642e-06,-0.5133492,1.3663301,0.021430265,1.3567961,1
2883754113,2883754086,0.49656996,9.211038e-06,0.538656,1.334215,0.02416321,1.3275483,1
2883846792,2883846763,0.49698603,8.9796795e-06,-1.4400178,1.311546,0.17567489,1.3118052,1
2883944319,2883944261,0.49693555,8.761673e-06,0.799001,1.3607568,0.052128065,1.3547071,1
2884047825,2884047796,0.49718753,8.5629e-06,-0.4469758,1.3910096,0.015958622,1.38395,1
2884148216,2884148190,0.4974988,8.376169e-06,-0.45114622,1.4112217,0.016024956,1.4014,1
2884247146,2884247089,0.49726886,8.198083e-06,-0.39098895,1.3865051,0.012250815,1.376654,1
2884350681,2884350652,0.4974516,8.028277e-06,-0.20533265,1.3810084,0.003392167,1.368822,1
2884450909,2884450850,0.49698803,7.864388e-06,0.145921,1.3612559,0.0017380143,1.3515712,1
2884539421,2884539397,0.4966248,7.725189e-06,-1.4320879,1.368499,0.1665146,1.3686979,1
2884651789,2884651757,0.49646094,7.5633216e-06,0.7164396,1.3154023,0.043356884,1.3120742,1
2884752366,2884752342,0.49673206,7.413739e-06,-0.9284227,1.275863,0.07506629,1.2704473,1
2884840846,2884840816,0.4967825,7.278546e-06,-0.36733752,1.268454,0.011819889,1.2595397,1
2884950114,2884950088,0.49677685,7.1189475e-06,-1.4323381,1.2672951,0.17987502,1.2664317,1
2885049169,2885049146,0.4966536,6.979499e-06,-0.75031686,1.2567025,0.049775362,1.250764,1
2885142047,2885141997,0.4964834,6.85708e-06,1.193204,1.2297515,0.12863809,1.228312,1
2885251476,2885251451,0.49678317,6.7141773e-06,-1.2195411,1.2735054,0.1297626,1.2712296,1
2885350392,2885350365,0.49685743,6.589916e-06,-0.092745304,1.263409,0.0007564799,1.2570463,1
2885450646,2885450620,0.4968435,6.470214e-06,1.5736525,1.2626274,0.21792145,1.266949,1
2885540923,2885540860,0.49703777,6.365433e-06,-0.27858812,1.2630041,0.006827755,1.2540087,1
2885650120,2885650094,0.4975699,6.2404283e-06,0.39286053,1.2566537,0.013646419,1.2511506,1
2885744587,2885744562,0.49789062,6.128983e-06,1.5895878,1.2384036,0.2267067,1.2448825,1
2885853942,2885853917,0.49782142,6.021214e-06,-2.939015,1.3301288,0.7215516,1.3476083,1
2885948396,2885948339,0.49753413,5.9439008e-06,0.24202739,1.3463228,0.0048343414,1.3386073,1
2886051827,2886051804,0.49728265,5.8614924e-06,0.028504655,1.350923,6.6828004e-05,1.3408602,1
2886147924,2886147891,0.4973035,5.778762e-06,-0.29332882,1.3385711,0.0071420935,1.3335931,1
2886251247,2886251213,0.4974623,5.699715e-06,-1.2561806,1.353652,0.12952532,1.3519728,1
2886354528,2886354505,0.49757934,5.621568e-06,-1.4029458,1.3489861,0.16211821,1.3486937,1
2886444856,2886444830,0.49749503,5.5625733e-06,0.21953008,1.38708,0.0038605044,1.3750919,1
2886551179,2886551157,0.49814817,5.4793386e-06,-0.27019623,1.3979793,0.0058025024,1.3897688,1
2886649905,2886649875,0.49837202,5.405865e-06,-0.872987,1.351483,0.06265596,1.3456099,1
2886753300,2886753249,0.49843788,5.3319377e-06,0.9737638,1.3106009,0.08038857,1.3083036,1
2886845307,2886845283,0.4989432,5.266714e-06,-1.1216516,1.2901399,0.10835193,1.2850369,1
2886949709,2886949687,0.49918225,5.187436e-06,0.18202052,1.2763673,0.002884181,1.2736315,1
2887052984,2887052958,0.4991168,5.1165816e-06,0.39472157,1.251448,0.013833319,1.2442666,1
2887144756,2887144732,0.49916005,5.0636686e-06,0.25631183,1.3745211,0.0053105974,1.3640325,1
2887254140,2887254117,0.50001556,4.9850764e-06,-3.0777624,1.3261619,0.7936538,1.3521526,1
2887348567,2887348543,0.5001039,4.945167e-06,0.10975397,1.5354687,0.00087167975,1.5271746,1
2887451834,2887451773,0.49997965,4.896553e-06,0.23627603,1.5452821,0.004014108,1.5354328,1
2887543526,2887543503,0.5000507,4.8539428e-06,0.73043144,1.5233415,0.038915187,1.5162517,1
2887644024,2887643999,0.4996502,4.8069705e-06,2.930031,1.5009611,0.6355248,1.5462643,1
2887747477,2887747453,0.4996039,4.764964e-06,0.32649884,1.5607353,0.0075891213,1.5482069,1
2887846158,2887846133,0.49972674,4.720108e-06,0.01515726,1.5562253,1.6403119e-05,1.547735,1
2887943797,2887943769,0.4996466,4.680661e-06,1.3110471,1.5225774,0.12543383,1.5226101,1
2888046802,2888046745,0.499571,4.640484e-06,0.14596185,1.479562,0.0015999377,1.4716825,0
2888153537,2888153513,0.49946794,4.596464e-06,0.13818567,1.4409022,0.0014724784,1.4296339,0
2888249288,2888249263,0.4993736,4.5541915e-06,-0.3696557,1.4032332,0.010819879,1.3929381,0
2888349712,2888349689,0.49945626,4.5126576e-06,-0.6061857,1.4609971,0.02794599,1.4543633,0
2888445776,2888445752,0.49913254,4.473657e-06,-1.2412046,1.4915954,0.114760704,1.490424,0
2888546246,2888546217,0.49878618,4.437702e-06,1.5325335,1.4543549,0.17943496,1.4531006,0
2888650850,2888650818,0.498671,4.3969962e-06,2.6057415,1.4641818,0.5152585,1.4873568,0
2888742707,2888742679,0.49896383,4.36645e-06,-1.1530278,1.477647,0.09996923,1.4755126,0
2888847600,2888847576,0.49882483,4.329219e-06,-0.07088432,1.4470146,0.00038582014,1.4444178,0
2888945055,2888945031,0.49873012,4.3006285e-06,0.503635,1.4498258,0.01943898,1.4386344,0
2889049897,2889049872,0.49867535,4.268905e-06,-0.68348765,1.4234326,0.03646548,1.4153429,0
2889150129,2889150074,0.49867046,4.235001e-06,0.07791777,1.3703495,0.0004922652,1.3638924,0
2889246421,2889246283,0.4984816,4.2067186e-06,2.1324465,1.3554282,0.3727668,1.3750446,0
2889349921,2889349897,0.4984311,4.1746594e-06,-0.8145622,1.368408,0.053875387,1.3625594,0
2889448421,2889448327,0.49845344,4.1474827e-06,-0.5313495,1.3661475,0.022962565,1.3602104,0
2889551839,2889551814,0.49846664,4.11496e-06,-0.5872075,1.3394359,0.02860347,1.3325696,0
2889652407,2889652383,0.49866354,4.0815626e-06,-1.8644733,1.3317773,0.29002687,1.3399662,0
2889751306,2889751280,0.49869576,4.0491873e-06,0.9231858,1.3679612,0.06922485,1.3640852,0
2889854728,2889854705,0.49872896,4.019793e-06,0.09711672,1.4089178,0.0007438064,1.4013026,0
2889949444,2889949420,0.49891505,3.996107e-06,-1.061627,1.4597902,0.08578493,1.4556639,0
2890054059,2890054035,0.4988675,3.964619e-06,-2.1271808,1.4473432,0.34737197,1.4544705,0
2890148590,2890148536,0.49879268,3.9419897e-06,0.921254,1.4616418,0.06451717,1.4577368,0
2890244282,2890244257,0.4987131,3.9164283e-06,-2.1094687,1.4996978,0.32968554,1.5103875,0
2890350032,2890350006,0.4985749,3.8934513e-06,2.0557213,1.5006725,0.312896,1.5107793,0
2890448307,2890448199,0.49874526,3.86843e-06,-2.7416005,1.5187072,0.5499102,1.5418357,0
2890547339,2890547289,0.49909335,3.8450994e-06,0.59807897,1.5933568,0.024943735,1.5868635,0
2890652054,2890652029,0.49900097,3.8195803e-06,-0.47480062,1.5761487,0.015892157,1.5683999,0
2890749658,2890749594,0.49889123,3.795979e-06,-0.17692916,1.5520558,0.0022410369,1.544013,0
2890847022,2890846996,0.49905065,3.77388e-06,-1.8826661,1.5217857,0.25879183,1.5269175,0
2890946067,2890946016,0.4992465,3.7557363e-06,-2.0184894,1.4854895,0.30474797,1.5016469,0
2891050710,2891050686,0.499295,3.7303491e-06,0.11247093,1.4640884,0.0009599989,1.4565176,0
2891149851,2891149798,0.49935716,3.7079099e-06,-1.6175752,1.4957514,0.19436902,1.4982566,0
2891254836,2891254806,0.49930325,3.6847155e-06,-1.246566,1.4865307,0.116148666,1.4847654,0
2891348960,2891348935,0.4994109,3.6631577e-06,-3.3037806,1.4748079,0.8223268,1.5125787,0
2891449517,2891449491,0.4993638,3.6443976e-06,-1.4863768,1.4831659,0.1655105,1.4853842,1
2891550010,2891549986,0.49958873,3.6237866e-06,0.86145604,1.4666187,0.05622203,1.4627777,1
2891649019,2891648995,0.4997672,3.6016347e-06,-0.65816915,1.4434946,0.033343975,1.4378529,1
2891744915,2891744891,0.49975708,3.5831242e-06,0.12979436,1.405875,0.0013314425,1.3963754,1
2891849723,2891849637,0.49985233,3.5592113e-06,0.872396,1.4103242,0.059960585,1.4086728,1
2891951632,2891951599,0.50008607,3.537716e-06,-2.409299,1.3770299,0.46837696,1.3867016,1
2892051011,2892050987,0.5000132,3.5294195e-06,-2.6781998,1.578164,0.5049999,1.6122261,1
2892143897,2892143874,0.49993542,3.5160265e-06,0.037809264,1.5843613,0.00010025354,1.57126,1
2892247022,2892246999,0.49971253,3.5020005e-06,-0.6002751,1.639848,0.024414878,1.6279067,1
2892346288,2892346263,0.49968952,3.488749e-06,-0.9396547,1.6336018,0.06005482,1.6285396,1
2892443535,2892443511,0.49934614,3.4785576e-06,1.8829927,1.6008769,0.24609163,1.6150959,1
2892542382,2892542359,0.4993218,3.4653324e-06,0.7721752,1.6101425,0.04114574,1.6037737,1
2892647060,2892647034,0.49914703,3.454491e-06,0.25592133,1.7303935,0.004205577,1.7208327,1
2892750554,2892750529,0.4991124,3.4449465e-06,0.47454095,1.7930194,0.01395468,1.7817063,1
2892851037,2892851012,0.49912444,3.4341856e-06,-2.0669916,1.7493167,0.27137288,1.7601608,1
2892943905,2892943877,0.49908283,3.4248367e-06,0.8499354,1.9042109,0.042151626,1.8995892,1
2893044426,2893044400,0.4991133,3.415844e-06,-2.7189233,1.8440166,0.4454373,1.8587012,1
2893148029,2893148004,0.49898878,3.4127604e-06,-0.35677767,2.2843266,0.0061914823,2.2767284,1
2893248220,2893248196,0.4989123,3.4081925e-06,-1.5780345,2.2578552,0.12254467,2.2592504,1
2893351780,2893351756,0.498897,3.4049121e-06,-2.2818487,2.4323542,0.23785065,2.4409933,1
2893451902,2893451874,0.49892002,3.40075e-06,-1.6558928,2.3826864,0.12786599,2.3846686,1
2893542349,2893542326,0.4990765,3.3981767e-06,-1.3166283,2.794727,0.068919875,2.7878785,1
2893641173,2893641148,0.49909964,3.3953067e-06,-0.90656286,2.7347155,0.033391904,2.7230806,1
2893750271,2893750246,0.4990346,3.3920485e-06,-0.60223114,2.7256196,0.014784909,2.7174363,1
2893849089,2893849063,0.4989568,3.3886024e-06,0.43189263,2.6621325,0.007785373,2.6535568,1
2893941041,2893941017,0.49888802,3.3863719e-06,0.66436607,2.742744,0.017880807,2.7319546,1
2894048540,2894048516,0.49888012,3.383167e-06,0.04974986,2.65484,0.00010358642,2.639837,1
2894144515,2894144490,0.49873024,3.3828462e-06,1.4178874,2.6367965,0.0847158,2.6302776,1
2894253974,2894253946,0.49860138,3.381066e-06,0.12206319,2.6314359,0.0006291209,2.6224716,1
