timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,custom_faults,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,average_time_to_empty,manufacture_date,state_of_health,max_error,interface_error,faults,average_time_to_full,over_discharge_count,connected,source,priority,model,fw_version[0],fw_version[1],serial_number[0],serial_number[1],serial_number[2],serial_number[3],serial_number[4],serial_number[5],serial_number[6],serial_number[7],serial_number[8],serial_number[9],serial_number[10],serial_number[11],serial_number[12],serial_number[13],serial_number[14],serial_number[15],id,is_powering_off,is_required,warning,mode
2875718696,44.57505,44.718105,27.23095,26.238785,19.306753,6273.248,0.33131853,1.0879687,616.7788,nan,12,3.7265089,3.7265089,3.7265089,3.7265089,3.7265089,3.7265089,3.7265089,3.7265089,3.7265089,3.7265089,3.7265089,3.7265089,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2875921023,44.59104,44.697697,25.989933,26.04287,19.361385,6274.6846,0.33119783,1.0885504,614.9809,nan,12,3.724808,3.724808,3.724808,3.724808,3.724808,3.724808,3.724808,3.724808,3.724808,3.724808,3.724808,3.724808,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2876123401,44.53605,44.674118,28.548088,26.43105,19.413464,6276.2134,0.33106703,1.088939,612.7764,nan,12,3.7228432,3.7228432,3.7228432,3.7228432,3.7228432,3.7228432,3.7228432,3.7228432,3.7228432,3.7228432,3.7228432,3.7228432,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2876325987,44.547947,44.6503,27.399807,26.918364,19.487017,6277.794,0.33093044,1.0892876,610.3682,nan,12,3.7208583,3.7208583,3.7208583,3.7208583,3.7208583,3.7208583,3.7208583,3.7208583,3.7208583,3.7208583,3.7208583,3.7208583,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2876528404,44.557304,44.632465,26.495266,26.958075,19.551184,6279.318,0.33079872,1.0896995,608.24585,nan,12,3.719372,3.719372,3.719372,3.719372,3.719372,3.719372,3.719372,3.719372,3.719372,3.719372,3.719372,3.719372,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2876731024,44.492954,44.613567,29.750423,27.811295,19.619371,6280.991,0.33065185,1.0897603,605.4745,nan,12,3.7177973,3.7177973,3.7177973,3.7177973,3.7177973,3.7177973,3.7177973,3.7177973,3.7177973,3.7177973,3.7177973,3.7177973,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2876933402,44.58168,44.60007,24.515343,27.541487,19.700226,6282.5195,0.3305188,1.0902112,603.39935,nan,12,3.7166727,3.7166727,3.7166727,3.7166727,3.7166727,3.7166727,3.7166727,3.7166727,3.7166727,3.7166727,3.7166727,3.7166727,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2877135738,44.694,44.604523,18.260422,25.788483,19.744658,6283.765,0.33041278,1.0909172,602.6149,nan,12,3.7170436,3.7170436,3.7170436,3.7170436,3.7170436,3.7170436,3.7170436,3.7170436,3.7170436,3.7170436,3.7170436,3.7170436,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2877338135,44.862286,44.643955,9.624386,21.309273,19.711636,6284.3994,0.3303655,1.0920448,604.58997,nan,12,3.7203295,3.7203295,3.7203295,3.7203295,3.7203295,3.7203295,3.7203295,3.7203295,3.7203295,3.7203295,3.7203295,3.7203295,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2877540571,44.62068,44.646664,22.45037,21.07084,19.665676,6285.543,0.33026654,1.0920901,604.2453,nan,12,3.7205553,3.7205553,3.7205553,3.7205553,3.7205553,3.7205553,3.7205553,3.7205553,3.7205553,3.7205553,3.7205553,3.7205553,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2877742875,44.65266,44.63805,20.272083,21.714422,19.704603,6286.862,0.33015049,1.0919994,603.11066,nan,12,3.7198374,3.7198374,3.7198374,3.7198374,3.7198374,3.7198374,3.7198374,3.7198374,3.7198374,3.7198374,3.7198374,3.7198374,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2877945207,44.66709,44.65174,19.711208,20.297337,19.683788,6287.807,0.33007106,1.0923271,603.66907,nan,12,3.7209785,3.7209785,3.7209785,3.7209785,3.7209785,3.7209785,3.7209785,3.7209785,3.7209785,3.7209785,3.7209785,3.7209785,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2878147572,44.393505,44.61124,33.43752,23.991636,19.72949,6289.622,0.3299059,1.0915897,600.3109,nan,12,3.7176034,3.7176034,3.7176034,3.7176034,3.7176034,3.7176034,3.7176034,3.7176034,3.7176034,3.7176034,3.7176034,3.7176034,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2878349891,44.587334,44.60335,22.883549,23.99389,19.806229,6290.977,0.32978687,1.0917797,599.0531,nan,12,3.716946,3.716946,3.716946,3.716946,3.716946,3.716946,3.716946,3.716946,3.716946,3.716946,3.716946,3.716946,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2878552274,44.527664,44.587265,25.743961,24.819399,19.850437,6292.4834,0.3296527,1.0917854,597.13934,nan,12,3.7156055,3.7156055,3.7156055,3.7156055,3.7156055,3.7156055,3.7156055,3.7156055,3.7156055,3.7156055,3.7156055,3.7156055,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2878754647,44.56179,44.580555,23.748417,24.695444,19.895184,6293.8594,0.32953116,1.0920057,595.8214,nan,12,3.7150462,3.7150462,3.7150462,3.7150462,3.7150462,3.7150462,3.7150462,3.7150462,3.7150462,3.7150462,3.7150462,3.7150462,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2878957054,44.512844,44.56835,26.017704,25.158703,19.936563,6295.334,0.32939953,1.092086,594.08386,nan,12,3.7140293,3.7140293,3.7140293,3.7140293,3.7140293,3.7140293,3.7140293,3.7140293,3.7140293,3.7140293,3.7140293,3.7140293,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2879159649,44.54307,44.558403,24.078445,25.344477,19.991993,6296.7935,0.32926923,1.0922406,592.43964,nan,12,3.7132003,3.7132003,3.7132003,3.7132003,3.7132003,3.7132003,3.7132003,3.7132003,3.7132003,3.7132003,3.7132003,3.7132003,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2879362237,44.522984,44.551094,24.920998,25.34364,20.031532,6298.2217,0.32914168,1.0924183,590.94775,nan,12,3.7125912,3.7125912,3.7125912,3.7125912,3.7125912,3.7125912,3.7125912,3.7125912,3.7125912,3.7125912,3.7125912,3.7125912,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2879564723,44.54151,44.55162,23.909836,24.707584,20.060707,6299.5264,0.3290259,1.0927018,590.00336,nan,12,3.712635,3.712635,3.712635,3.712635,3.712635,3.712635,3.712635,3.712635,3.712635,3.712635,3.712635,3.712635,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2879767217,44.45454,44.529045,27.982998,26.258385,20.12332,6301.212,0.32887238,1.0925272,587.4285,nan,12,3.7107537,3.7107537,3.7107537,3.7107537,3.7107537,3.7107537,3.7107537,3.7107537,3.7107537,3.7107537,3.7107537,3.7107537,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2879969718,44.50641,44.524906,25.125065,25.932827,20.17503,6302.6294,0.3287453,1.0927793,586.03503,nan,12,3.710409,3.710409,3.710409,3.710409,3.710409,3.710409,3.710409,3.710409,3.710409,3.710409,3.710409,3.710409,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2880172147,44.516354,44.524902,24.445171,25.354668,20.208138,6303.979,0.32862446,1.0930488,584.94293,nan,12,3.7104084,3.7104084,3.7104084,3.7104084,3.7104084,3.7104084,3.7104084,3.7104084,3.7104084,3.7104084,3.7104084,3.7104084,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2880374695,44.508163,44.520706,24.653206,25.268133,20.246325,6305.392,0.32849696,1.093191,583.59454,nan,12,3.710059,3.710059,3.710059,3.710059,3.710059,3.710059,3.710059,3.710059,3.710059,3.710059,3.710059,3.710059,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2880577272,44.519867,44.52233,23.912315,24.704153,20.274122,6306.7075,0.3283788,1.0934147,582.6734,nan,12,3.7101943,3.7101943,3.7101943,3.7101943,3.7101943,3.7101943,3.7101943,3.7101943,3.7101943,3.7101943,3.7101943,3.7101943,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2880779680,44.58714,44.524437,20.166454,24.132856,20.311514,6308.006,0.32826197,1.0936301,581.826,nan,12,3.7103698,3.7103698,3.7103698,3.7103698,3.7103698,3.7103698,3.7103698,3.7103698,3.7103698,3.7103698,3.7103698,3.7103698,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2880982149,44.555744,44.52987,21.818333,23.425642,20.31694,6309.233,0.32815173,1.0938282,581.28766,nan,12,3.7108223,3.7108223,3.7108223,3.7108223,3.7108223,3.7108223,3.7108223,3.7108223,3.7108223,3.7108223,3.7108223,3.7108223,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2881184649,44.467995,44.522934,26.308804,23.985577,20.33756,6310.6475,0.32802278,1.0937355,579.9626,nan,12,3.7102444,3.7102444,3.7102444,3.7102444,3.7102444,3.7102444,3.7102444,3.7102444,3.7102444,3.7102444,3.7102444,3.7102444,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2881387253,44.485546,44.515312,25.141182,24.447678,20.383518,6312.0845,0.32789186,1.0937049,578.56256,nan,12,3.7096093,3.7096093,3.7096093,3.7096093,3.7096093,3.7096093,3.7096093,3.7096093,3.7096093,3.7096093,3.7096093,3.7096093,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2881589680,44.53449,44.51406,22.308788,24.220165,20.422287,6313.4253,0.32777044,1.0938416,577.57465,nan,12,3.709505,3.709505,3.709505,3.709505,3.709505,3.709505,3.709505,3.709505,3.709505,3.709505,3.709505,3.709505,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2881792254,44.47872,44.511036,25.206146,24.253164,20.441135,6314.789,0.32764643,1.0938997,576.5007,nan,12,3.709253,3.709253,3.709253,3.709253,3.709253,3.709253,3.709253,3.709253,3.709253,3.709253,3.709253,3.709253,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2881994647,44.475014,44.505768,25.21061,24.472607,20.476948,6316.192,0.32751864,1.0939255,575.27246,nan,12,3.708814,3.708814,3.708814,3.708814,3.708814,3.708814,3.708814,3.708814,3.708814,3.708814,3.708814,3.708814,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2882197215,44.505825,44.503067,23.413677,24.397964,20.51457,6317.5596,0.3273942,1.094026,574.2046,nan,12,3.7085888,3.7085888,3.7085888,3.7085888,3.7085888,3.7085888,3.7085888,3.7085888,3.7085888,3.7085888,3.7085888,3.7085888,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2882399578,44.525715,44.504723,22.239113,23.951042,20.539045,6318.8525,0.3272769,1.0941945,573.4484,nan,12,3.708727,3.708727,3.708727,3.708727,3.708727,3.708727,3.708727,3.708727,3.708727,3.708727,3.708727,3.708727,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2882601923,44.416515,44.49357,27.863731,24.79308,20.564833,6320.347,0.32713953,1.0940725,571.86914,nan,12,3.7077973,3.7077973,3.7077973,3.7077973,3.7077973,3.7077973,3.7077973,3.7077973,3.7077973,3.7077973,3.7077973,3.7077973,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2882804336,44.417492,44.48378,27.58379,25.35407,20.613392,6321.839,0.3270026,1.0940486,570.32135,nan,12,3.7069817,3.7069817,3.7069817,3.7069817,3.7069817,3.7069817,3.7069817,3.7069817,3.7069817,3.7069817,3.7069817,3.7069817,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2882905606,44.42256,44.478214,27.135487,25.650974,20.641161,6322.602,0.3269325,1.0940453,569.4852,nan,12,3.706518,3.706518,3.706518,3.706518,3.706518,3.706518,3.706518,3.706518,3.706518,3.706518,3.706518,3.706518,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2883108246,44.482815,44.480377,23.95298,24.998661,20.676296,6323.923,0.32681233,1.0942974,568.66187,nan,12,3.7066982,3.7066982,3.7066982,3.7066982,3.7066982,3.7066982,3.7066982,3.7066982,3.7066982,3.7066982,3.7066982,3.7066982,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2883310629,44.42139,44.47067,26.945057,25.563364,20.713411,6325.4316,0.3266734,1.0942699,567.08014,nan,12,3.705889,3.705889,3.705889,3.705889,3.705889,3.705889,3.705889,3.705889,3.705889,3.705889,3.705889,3.705889,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2883512948,44.482426,44.470078,23.565426,25.187168,20.756222,6326.803,0.32654795,1.0944601,566.066,nan,12,3.7058399,3.7058399,3.7058399,3.7058399,3.7058399,3.7058399,3.7058399,3.7058399,3.7058399,3.7058399,3.7058399,3.7058399,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2883715293,44.465656,44.466633,24.302101,25.171368,20.7888,6328.2207,0.32641774,1.0945513,564.87787,nan,12,3.7055528,3.7055528,3.7055528,3.7055528,3.7055528,3.7055528,3.7055528,3.7055528,3.7055528,3.7055528,3.7055528,3.7055528,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2883917638,44.473454,44.462753,23.749409,25.200455,20.827831,6329.6494,0.32628626,1.0946323,563.6566,nan,12,3.7052295,3.7052295,3.7052295,3.7052295,3.7052295,3.7052295,3.7052295,3.7052295,3.7052295,3.7052295,3.7052295,3.7052295,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2884120003,44.459805,44.461834,24.419136,24.991405,20.854582,6331.0283,0.3261595,1.0947523,562.64624,nan,12,3.7051528,3.7051528,3.7051528,3.7051528,3.7051528,3.7051528,3.7051528,3.7051528,3.7051528,3.7051528,3.7051528,3.7051528,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2884322402,44.450836,44.458794,24.760075,25.020317,20.887142,6332.441,0.32602927,1.0948129,561.51245,nan,12,3.7048995,3.7048995,3.7048995,3.7048995,3.7048995,3.7048995,3.7048995,3.7048995,3.7048995,3.7048995,3.7048995,3.7048995,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2884524754,44.45415,44.45257,24.3264,25.300789,20.930338,6333.908,0.32589364,1.0948333,560.17224,nan,12,3.704381,3.704381,3.704381,3.704381,3.704381,3.704381,3.704381,3.704381,3.704381,3.704381,3.704381,3.704381,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
