timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,custom_faults,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,average_time_to_empty,manufacture_date,state_of_health,max_error,interface_error,faults,average_time_to_full,over_discharge_count,connected,source,priority,model,fw_version[0],fw_version[1],serial_number[0],serial_number[1],serial_number[2],serial_number[3],serial_number[4],serial_number[5],serial_number[6],serial_number[7],serial_number[8],serial_number[9],serial_number[10],serial_number[11],serial_number[12],serial_number[13],serial_number[14],serial_number[15],id,is_powering_off,is_required,warning,mode
2875714414,44.56881,44.713337,27.832489,26.803543,19.514446,6325.0312,0.3292155,1.0878224,606.303,nan,12,3.7261114,3.7261114,3.7261114,3.7261114,3.7261114,3.7261114,3.7261114,3.7261114,3.7261114,3.7261114,3.7261114,3.7261114,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2875916802,44.587727,44.692776,26.3698,26.587154,19.57236,6326.497,0.32909295,1.0884174,604.47375,nan,12,3.724398,3.724398,3.724398,3.724398,3.724398,3.724398,3.724398,3.724398,3.724398,3.724398,3.724398,3.724398,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2876119171,44.539757,44.66989,28.560734,26.885931,19.626413,6328.0405,0.3289616,1.0888304,602.3097,nan,12,3.722491,3.722491,3.722491,3.722491,3.722491,3.722491,3.722491,3.722491,3.722491,3.722491,3.722491,3.722491,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2876321570,44.549896,44.64565,27.495022,27.419422,19.70318,6329.6567,0.32882246,1.0891678,599.8518,nan,12,3.7204707,3.7204707,3.7204707,3.7204707,3.7204707,3.7204707,3.7204707,3.7204707,3.7204707,3.7204707,3.7204707,3.7204707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2876524045,44.55321,44.626846,26.964645,27.553524,19.77086,6331.229,0.32868698,1.0895592,597.6272,nan,12,3.7189038,3.7189038,3.7189038,3.7189038,3.7189038,3.7189038,3.7189038,3.7189038,3.7189038,3.7189038,3.7189038,3.7189038,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2876726632,44.475407,44.602432,30.682735,28.378464,19.839115,6332.929,0.32853818,1.089766,594.8691,nan,12,3.7168694,3.7168694,3.7168694,3.7168694,3.7168694,3.7168694,3.7168694,3.7168694,3.7168694,3.7168694,3.7168694,3.7168694,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2876928971,44.544632,44.59401,26.617508,27.705364,19.905275,6334.398,0.3284116,1.0902816,593.15717,nan,12,3.7161674,3.7161674,3.7161674,3.7161674,3.7161674,3.7161674,3.7161674,3.7161674,3.7161674,3.7161674,3.7161674,3.7161674,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2877131276,44.660656,44.595985,20.094051,26.285723,19.95865,6335.7104,0.32829964,1.0908928,592.14764,nan,12,3.7163322,3.7163322,3.7163322,3.7163322,3.7163322,3.7163322,3.7163322,3.7163322,3.7163322,3.7163322,3.7163322,3.7163322,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2877333594,44.855267,44.635742,9.763737,21.70267,19.93192,6336.3535,0.32825232,1.0920608,594.07983,nan,12,3.7196453,3.7196453,3.7196453,3.7196453,3.7196453,3.7196453,3.7196453,3.7196453,3.7196453,3.7196453,3.7196453,3.7196453,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2877535967,44.627506,44.641193,22.173405,21.240084,19.883102,6337.4775,0.32815602,1.092144,593.8811,nan,12,3.7200994,3.7200994,3.7200994,3.7200994,3.7200994,3.7200994,3.7200994,3.7200994,3.7200994,3.7200994,3.7200994,3.7200994,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2877738395,44.63823,44.631393,21.091576,22.075329,19.922266,6338.842,0.32803625,1.0919929,592.6307,nan,12,3.7192829,3.7192829,3.7192829,3.7192829,3.7192829,3.7192829,3.7192829,3.7192829,3.7192829,3.7192829,3.7192829,3.7192829,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2877940764,44.69517,44.64694,18.186779,20.453102,19.90754,6339.7764,0.32795864,1.0923711,593.27167,nan,12,3.7205782,3.7205782,3.7205782,3.7205782,3.7205782,3.7205782,3.7205782,3.7205782,3.7205782,3.7205782,3.7205782,3.7205782,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2878143079,44.36913,44.606037,35.170975,24.34243,19.944084,6341.63,0.32779038,1.0915526,589.8827,nan,12,3.7171698,3.7171698,3.7171698,3.7171698,3.7171698,3.7171698,3.7171698,3.7171698,3.7171698,3.7171698,3.7171698,3.7171698,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2878345375,44.58363,44.598038,23.231182,24.374058,20.02825,6343.0107,0.3276697,1.0917315,588.5986,nan,12,3.7165031,3.7165031,3.7165031,3.7165031,3.7165031,3.7165031,3.7165031,3.7165031,3.7165031,3.7165031,3.7165031,3.7165031,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2878547897,44.52513,44.582497,26.03754,25.175552,20.07331,6344.5347,0.32753465,1.0917354,586.71466,nan,12,3.715208,3.715208,3.715208,3.715208,3.715208,3.715208,3.715208,3.715208,3.715208,3.715208,3.715208,3.715208,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2878750226,44.57076,44.575607,23.378963,25.074156,20.122986,6345.9395,0.32741123,1.0919495,585.361,nan,12,3.714634,3.714634,3.714634,3.714634,3.714634,3.714634,3.714634,3.714634,3.714634,3.714634,3.714634,3.714634,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2878952539,44.509922,44.563175,26.374016,25.57558,20.1638,6347.443,0.3272777,1.0920174,583.59827,nan,12,3.713598,3.713598,3.713598,3.713598,3.713598,3.713598,3.713598,3.713598,3.713598,3.713598,3.713598,3.713598,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2879154862,44.528835,44.55222,24.960918,25.867012,20.221302,6348.943,0.32714435,1.0921474,581.8721,nan,12,3.7126849,3.7126849,3.7126849,3.7126849,3.7126849,3.7126849,3.7126849,3.7126849,3.7126849,3.7126849,3.7126849,3.7126849,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2879357230,44.509922,44.5451,25.785866,25.847143,20.26242,6350.3936,0.32701558,1.0923293,580.3744,nan,12,3.7120917,3.7120917,3.7120917,3.7120917,3.7120917,3.7120917,3.7120917,3.7120917,3.7120917,3.7120917,3.7120917,3.7120917,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2879559579,44.56218,44.54753,22.885284,24.97533,20.29574,6351.6865,0.3269019,1.0926763,579.5546,nan,12,3.7122943,3.7122943,3.7122943,3.7122943,3.7122943,3.7122943,3.7122943,3.7122943,3.7122943,3.7122943,3.7122943,3.7122943,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2879761881,44.43777,44.523468,29.082928,26.737637,20.355574,6353.424,0.32674423,1.0924392,576.8806,nan,12,3.710289,3.710289,3.710289,3.710289,3.710289,3.710289,3.710289,3.710289,3.710289,3.710289,3.710289,3.710289,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2879964211,44.498806,44.518574,25.627422,26.460361,20.412985,6354.877,0.32661462,1.0926871,575.4265,nan,12,3.709881,3.709881,3.709881,3.709881,3.709881,3.709881,3.709881,3.709881,3.709881,3.709881,3.709881,3.709881,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2880166582,44.514793,44.519287,24.592457,25.773695,20.447002,6356.236,0.3264938,1.0929898,574.37714,nan,12,3.7099407,3.7099407,3.7099407,3.7099407,3.7099407,3.7099407,3.7099407,3.7099407,3.7099407,3.7099407,3.7099407,3.7099407,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2880368966,44.500366,44.514713,25.194244,25.720758,20.485926,6357.6772,0.3263644,1.0931256,572.9969,nan,12,3.7095594,3.7095594,3.7095594,3.7095594,3.7095594,3.7095594,3.7095594,3.7095594,3.7095594,3.7095594,3.7095594,3.7095594,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2880571526,44.524544,44.517075,23.720398,25.053644,20.51589,6359.0005,0.32624635,1.0933794,572.1207,nan,12,3.7097561,3.7097561,3.7097561,3.7097561,3.7097561,3.7097561,3.7097561,3.7097561,3.7097561,3.7097561,3.7097561,3.7097561,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2880773913,44.58246,44.51806,20.362835,24.577072,20.555439,6360.3394,0.3261265,1.0935779,571.1867,nan,12,3.7098382,3.7098382,3.7098382,3.7098382,3.7098382,3.7098382,3.7098382,3.7098382,3.7098382,3.7098382,3.7098382,3.7098382,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2880976309,44.516747,44.52031,23.935871,24.154858,20.56165,6361.639,0.32601,1.0937202,570.41595,nan,12,3.7100258,3.7100258,3.7100258,3.7100258,3.7100258,3.7100258,3.7100258,3.7100258,3.7100258,3.7100258,3.7100258,3.7100258,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2881178697,44.45844,44.510456,26.757603,24.901033,20.598314,6363.134,0.32587424,1.0936115,568.858,nan,12,3.7092047,3.7092047,3.7092047,3.7092047,3.7092047,3.7092047,3.7092047,3.7092047,3.7092047,3.7092047,3.7092047,3.7092047,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2881381027,44.47872,44.50327,25.579071,25.271898,20.647293,6364.6045,0.325741,1.093613,567.4123,nan,12,3.7086058,3.7086058,3.7086058,3.7086058,3.7086058,3.7086058,3.7086058,3.7086058,3.7086058,3.7086058,3.7086058,3.7086058,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2881583638,44.523766,44.50281,22.940826,24.939413,20.686893,6365.9727,0.3256178,1.0937793,566.4048,nan,12,3.7085676,3.7085676,3.7085676,3.7085676,3.7085676,3.7085676,3.7085676,3.7085676,3.7085676,3.7085676,3.7085676,3.7085676,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2881786027,44.4717,44.500374,25.680237,24.911795,20.708445,6367.3647,0.3254919,1.0938516,565.30133,nan,12,3.7083645,3.7083645,3.7083645,3.7083645,3.7083645,3.7083645,3.7083645,3.7083645,3.7083645,3.7083645,3.7083645,3.7083645,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2881988525,44.46741,44.49626,25.688667,25.02134,20.744347,6368.7837,0.3253633,1.0939004,564.10394,nan,12,3.7080219,3.7080219,3.7080219,3.7080219,3.7080219,3.7080219,3.7080219,3.7080219,3.7080219,3.7080219,3.7080219,3.7080219,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2882190989,44.49783,44.49394,23.872395,24.920435,20.783604,6370.177,0.32523718,1.094004,563.02124,nan,12,3.7078283,3.7078283,3.7078283,3.7078283,3.7078283,3.7078283,3.7078283,3.7078283,3.7078283,3.7078283,3.7078283,3.7078283,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2882393337,44.525326,44.496708,22.282505,24.368246,20.809114,6371.4805,0.32511967,1.0941945,562.3021,nan,12,3.708059,3.708059,3.708059,3.708059,3.708059,3.708059,3.708059,3.708059,3.708059,3.708059,3.708059,3.708059,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2882595669,44.41983,44.486282,27.86993,25.191526,20.836014,6372.997,0.324981,1.0940636,560.7408,nan,12,3.7071903,3.7071903,3.7071903,3.7071903,3.7071903,3.7071903,3.7071903,3.7071903,3.7071903,3.7071903,3.7071903,3.7071903,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2882798059,44.41593,44.47715,27.858028,25.730959,20.884003,6374.5073,0.32484314,1.0940337,559.223,nan,12,3.7064292,3.7064292,3.7064292,3.7064292,3.7064292,3.7064292,3.7064292,3.7064292,3.7064292,3.7064292,3.7064292,3.7064292,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2883000471,44.48028,44.471825,24.048939,25.770674,20.940166,6375.971,0.3247099,1.0941449,557.9061,nan,12,3.7059853,3.7059853,3.7059853,3.7059853,3.7059853,3.7059853,3.7059853,3.7059853,3.7059853,3.7059853,3.7059853,3.7059853,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2883202781,44.419247,44.468903,27.325172,25.697334,20.96221,6377.3955,0.3245802,1.0942502,556.75305,nan,12,3.705742,3.705742,3.705742,3.705742,3.705742,3.705742,3.705742,3.705742,3.705742,3.705742,3.705742,3.705742,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2883405419,44.439137,44.46172,25.97828,25.985884,21.013258,6378.899,0.32444265,1.0942903,555.3138,nan,12,3.7051432,3.7051432,3.7051432,3.7051432,3.7051432,3.7051432,3.7051432,3.7051432,3.7051432,3.7051432,3.7051432,3.7051432,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2883506759,44.471504,44.46261,24.212093,25.690252,21.03304,6379.5806,0.32438076,1.0944067,554.8737,nan,12,3.7052174,3.7052174,3.7052174,3.7052174,3.7052174,3.7052174,3.7052174,3.7052174,3.7052174,3.7052174,3.7052174,3.7052174,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2883709308,44.457855,44.460087,24.777184,25.57987,21.065407,6381.009,0.32425034,1.0945197,553.7431,nan,12,3.7050073,3.7050073,3.7050073,3.7050073,3.7050073,3.7050073,3.7050073,3.7050073,3.7050073,3.7050073,3.7050073,3.7050073,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2883911715,44.46975,44.45659,23.984718,25.581728,21.1058,6382.456,0.32411787,1.0946041,552.5451,nan,12,3.7047157,3.7047157,3.7047157,3.7047157,3.7047157,3.7047157,3.7047157,3.7047157,3.7047157,3.7047157,3.7047157,3.7047157,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2884114113,44.46546,44.455532,24.164486,25.387272,21.136253,6383.863,0.32398924,1.0947207,551.51495,nan,12,3.7046278,3.7046278,3.7046278,3.7046278,3.7046278,3.7046278,3.7046278,3.7046278,3.7046278,3.7046278,3.7046278,3.7046278,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2884316408,44.458633,44.452892,24.383183,25.372711,21.169588,6385.292,0.32385826,1.0947919,550.40515,nan,12,3.7044077,3.7044077,3.7044077,3.7044077,3.7044077,3.7044077,3.7044077,3.7044077,3.7044077,3.7044077,3.7044077,3.7044077,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2884518722,44.44206,44.445995,25.02266,25.740759,21.211315,6386.7944,0.32372004,1.0947877,549.027,nan,12,3.7038329,3.7038329,3.7038329,3.7038329,3.7038329,3.7038329,3.7038329,3.7038329,3.7038329,3.7038329,3.7038329,3.7038329,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2884721085,44.514793,44.453194,21.047688,24.74537,21.238369,6388.0664,0.32360438,1.0950781,548.5438,nan,12,3.7044327,3.7044327,3.7044327,3.7044327,3.7044327,3.7044327,3.7044327,3.7044327,3.7044327,3.7044327,3.7044327,3.7044327,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2884923493,44.399357,44.44475,27.184086,25.44091,21.259874,6389.585,0.3234641,1.0949583,547.1243,nan,12,3.7037294,3.7037294,3.7037294,3.7037294,3.7037294,3.7037294,3.7037294,3.7037294,3.7037294,3.7037294,3.7037294,3.7037294,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2885125854,44.4015,44.442093,26.912327,25.459482,21.293537,6391.0103,0.32333305,1.0950145,546.07025,nan,12,3.7035077,3.7035077,3.7035077,3.7035077,3.7035077,3.7035077,3.7035077,3.7035077,3.7035077,3.7035077,3.7035077,3.7035077,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2885328228,44.416904,44.43886,25.98051,25.5287,21.331924,6392.4526,0.32320032,1.0950608,544.96344,nan,12,3.7032385,3.7032385,3.7032385,3.7032385,3.7032385,3.7032385,3.7032385,3.7032385,3.7032385,3.7032385,3.7032385,3.7032385,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2885530635,44.42334,44.436165,24.10696,25.294987,21.367184,6393.8486,0.32307202,1.095236,544.0424,nan,12,3.7030137,3.7030137,3.7030137,3.7030137,3.7030137,3.7030137,3.7030137,3.7030137,3.7030137,3.7030137,3.7030137,3.7030137,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2885733043,44.390774,44.433006,27.255993,25.456818,21.388971,6395.2925,0.3229387,1.0952371,542.9482,nan,12,3.7027504,3.7027504,3.7027504,3.7027504,3.7027504,3.7027504,3.7027504,3.7027504,3.7027504,3.7027504,3.7027504,3.7027504,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2885935343,44.396626,44.42158,26.54089,26.285353,21.447042,6396.8843,0.32279104,1.0951278,541.3097,nan,12,3.7017984,3.7017984,3.7017984,3.7017984,3.7017984,3.7017984,3.7017984,3.7017984,3.7017984,3.7017984,3.7017984,3.7017984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2886137751,44.441475,44.4239,24.114399,25.738787,21.481232,6398.2637,0.32266432,1.0953271,540.4833,nan,12,3.7019918,3.7019918,3.7019918,3.7019918,3.7019918,3.7019918,3.7019918,3.7019918,3.7019918,3.7019918,3.7019918,3.7019918,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2886340260,44.38824,44.42003,26.948528,25.902525,21.507555,6399.738,0.32252795,1.0953449,539.3136,nan,12,3.701669,3.701669,3.701669,3.701669,3.701669,3.701669,3.701669,3.701669,3.701669,3.701669,3.701669,3.701669,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2886542624,44.420807,44.41757,25.118866,25.883825,21.549866,6401.1943,0.32239336,1.0954137,538.2172,nan,12,3.701464,3.701464,3.701464,3.701464,3.701464,3.701464,3.701464,3.701464,3.701464,3.701464,3.701464,3.701464,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2886745023,44.3586,44.40503,28.131027,26.80572,21.596996,6402.8237,0.32224175,1.0952877,536.4976,nan,12,3.7004192,3.7004192,3.7004192,3.7004192,3.7004192,3.7004192,3.7004192,3.7004192,3.7004192,3.7004192,3.7004192,3.7004192,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2886947469,44.41359,44.40237,24.988194,26.646715,21.647804,6404.309,0.3221044,1.0954272,535.3261,nan,12,3.7001975,3.7001975,3.7001975,3.7001975,3.7001975,3.7001975,3.7001975,3.7001975,3.7001975,3.7001975,3.7001975,3.7001975,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
