timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
2876753459,2876753336,0.035814676,0.016666481,-0.0009888182,0.51197386,0.0,0.0,0.0,1.0
2876802965,2876802848,0.009071408,0.016133461,0.00032460788,0.5077372,0.0,0.0,0.0,1.0
2876855457,2876855310,0.013414084,0.03639318,0.0032116212,0.50729287,0.0,0.0,0.0,1.0
2876903348,2876903229,0.0097779175,0.0051386715,0.0043962714,0.506209,0.0,0.0,0.0,1.0
2876952949,2876952740,-0.0028676882,0.003843531,0.0024097455,0.4896909,0.0,0.0,0.0,1.0
2877005316,2877005202,0.04985321,0.07942942,-0.0037005201,0.46903706,0.0,0.0,0.0,1.0
2877054783,2877054620,-0.0103942165,0.038519274,-0.003210615,0.4389049,0.0,0.0,0.0,1.0
2877102739,2877102632,-0.012609855,0.03960274,-0.0018356135,0.43159118,0.0,0.0,0.0,1.0
2877152168,2877152049,0.018455971,0.049428128,-0.0023480793,0.4166427,0.0,0.0,0.0,1.0
2877204626,2877204512,0.014807263,0.05369344,-0.0027269733,0.3914156,0.0,0.0,0.0,1.0
2877254090,2877253976,0.024467316,0.011133384,-0.0065040602,0.39119455,0.0,0.0,0.0,1.0
2877302053,2877301943,0.022918386,0.038568523,-0.0133965835,0.40403563,0.0,0.0,0.0,1.0
2877351515,2877351406,0.08870363,0.042862386,-0.011094078,0.40498412,0.0,0.0,0.0,1.0
2877403988,2877403868,0.016073385,0.034328103,-0.01622657,0.43301952,0.0,0.0,0.0,1.0
2877453487,2877453332,0.060913503,0.014623848,-0.013725201,0.44857675,0.0,0.0,0.0,1.0
2877502931,2877502797,0.022532517,0.008327617,-0.015041659,0.46820548,0.0,0.0,0.0,1.0
2877555369,2877555259,0.0431169,0.038249023,-0.017923983,0.46803382,0.0,0.0,0.0,1.0
2877603336,2877603225,-0.018212473,0.04487398,-0.015256165,0.45256954,0.0,0.0,0.0,1.0
2877652809,2877652689,-0.011994953,0.030376423,-0.020411598,0.44282296,0.0,0.0,0.0,1.0
2877702427,2877702201,0.052399438,0.0041786623,-0.01942804,0.42720306,0.0,0.0,0.0,1.0
2877754818,2877754663,0.116220675,0.04037698,-0.019132089,0.41712445,0.0,0.0,0.0,1.0
2877802695,2877802584,-0.049530037,0.056842383,-0.022734862,0.4292086,0.0,0.0,0.0,1.0
2877852210,2877852093,0.027310312,0.026323177,-0.01593367,0.45153087,0.0,0.0,0.0,1.0
2877904668,2877904555,0.058415953,0.01032259,-0.021621697,0.48179087,0.0,0.0,0.0,1.0
2877954085,2877953973,0.056791045,0.04106585,-0.025136609,0.5006554,0.0,0.0,0.0,1.0
2878002095,2878001985,0.045006003,-0.0045665507,-0.023729224,0.529017,0.0,0.0,0.0,1.0
2878056149,2878055899,0.07573035,0.027059589,-0.02244692,0.5332243,0.0,0.0,0.0,1.0
2878103978,2878103864,0.024568055,-0.0015495182,-0.020218937,0.5159848,0.0,0.0,0.0,1.0
2878153447,2878153329,-0.07798555,0.01368137,-0.018854415,0.5142238,0.0,0.0,0.0,1.0
2878202917,2878202793,-0.03967461,0.0361483,-0.017097771,0.5048527,0.0,0.0,0.0,1.0
2878255370,2878255256,0.0062574632,0.06117749,-0.019955862,0.5027162,0.0,0.0,0.0,1.0
2878303334,2878303221,-0.0073870244,0.04810003,-0.018957475,0.5062046,0.0,0.0,0.0,1.0
2878352800,2878352685,0.026593052,0.045640178,-0.021013979,0.5048989,0.0,0.0,0.0,1.0
2878405264,2878405148,0.022594512,0.050477773,-0.020838697,0.50255233,0.0,0.0,0.0,1.0
2878454783,2878454612,0.06945585,0.049050905,-0.018448269,0.50150305,0.0,0.0,0.0,1.0
2878502688,2878502577,0.0024691576,0.028566336,-0.020231603,0.5006083,0.0,0.0,0.0,1.0
2878552163,2878552042,0.011583083,-0.00807071,-0.020597378,0.49710035,0.0,0.0,0.0,1.0
2878604626,2878604506,-0.01340527,0.032101877,-0.024204325,0.49421552,0.0,0.0,0.0,1.0
2878654126,2878654015,0.03900917,0.058132198,-0.024719356,0.49588194,0.0,0.0,0.0,1.0
2878703590,2878703437,0.019065034,0.05155147,-0.023005154,0.5006488,0.0,0.0,0.0,1.0
2878754514,2878754396,0.063525945,0.045500785,-0.024563948,0.50325716,0.0,0.0,0.0,1.0
2878804025,2878803908,0.12462753,0.041018106,-0.025914112,0.5010887,0.0,0.0,0.0,1.0
2878853439,2878853325,0.037852224,-0.035027552,-0.02538303,0.50455123,0.0,0.0,0.0,1.0
2878902911,2878902789,0.022732265,-0.017427629,-0.02438896,0.50453126,0.0,0.0,0.0,1.0
2878955364,2878955252,0.019257586,0.011706806,-0.019416923,0.5022491,0.0,0.0,0.0,1.0
2879004874,2879004716,0.03410803,0.013145418,-0.016756887,0.4993991,0.0,0.0,0.0,1.0
2879052798,2879052681,-0.029794984,0.04061522,-0.014686667,0.49683875,0.0,0.0,0.0,1.0
2879102284,2879102146,0.020587659,0.050090387,-0.016131943,0.49428374,0.0,0.0,0.0,1.0
2879154772,2879154610,0.026647314,0.030183187,-0.013329073,0.49436858,0.0,0.0,0.0,1.0
2879202689,2879202577,-0.0008695346,0.045351565,-0.014187021,0.49660715,0.0,0.0,0.0,1.0
2879252156,2879252038,0.010649051,0.008997656,-0.013625871,0.49331102,0.0,0.0,0.0,1.0
2879304618,2879304500,-0.029895946,0.017794112,-0.00950151,0.4946704,0.0,0.0,0.0,1.0
2879354078,2879353965,-0.012633698,0.024840092,-0.0066744494,0.4941993,0.0,0.0,0.0,1.0
2879402112,2879401930,-0.07697788,0.0032071474,-0.0062944563,0.4959212,0.0,0.0,0.0,1.0
2879454502,2879454392,-0.11995468,0.030997816,-0.0037293164,0.49976972,0.0,0.0,0.0,1.0
2879503993,2879503857,-0.080943115,0.06689087,-0.0037008636,0.507787,0.0,0.0,0.0,1.0
2879553521,2879553368,-0.021039987,0.055022296,-0.0048713046,0.51276463,0.0,0.0,0.0,1.0
2879602912,2879602790,-0.028868562,0.013759793,-0.0072053503,0.51507205,0.0,0.0,0.0,1.0
2879655357,2879655248,-0.018142814,0.026730455,-0.010048427,0.5120229,0.0,0.0,0.0,1.0
2879703418,2879703260,-0.008977088,0.017123466,-0.010360698,0.50770974,0.0,0.0,0.0,1.0
2879752793,2879752678,-0.0028386181,0.07111056,-0.010661511,0.50615686,0.0,0.0,0.0,1.0
2879806802,2879806641,0.024535613,0.006980892,-0.011059905,0.5028824,0.0,0.0,0.0,1.0
2879854813,2879854609,0.044533633,0.02243351,-0.01324085,0.5003942,0.0,0.0,0.0,1.0
2879902736,2879902570,0.040219735,0.03721347,-0.013794228,0.4974163,0.0,0.0,0.0,1.0
2879952158,2879952035,0.032191586,0.04866946,-0.011924771,0.49519864,0.0,0.0,0.0,1.0
2880004611,2880004497,0.04534048,0.003943443,-0.011880828,0.4952827,0.0,0.0,0.0,1.0
2880054068,2880053961,-0.013132655,0.014065356,-0.009872262,0.49406165,0.0,0.0,0.0,1.0
2880102039,2880101927,0.03544704,0.035043787,-0.009029758,0.493747,0.0,0.0,0.0,1.0
2880156059,2880155888,-0.029527338,0.017077167,-0.004559323,0.49514264,0.0,0.0,0.0,1.0
2880204006,2880203855,-0.0161265,0.04322149,-0.0051966296,0.49443972,0.0,0.0,0.0,1.0
2880253441,2880253318,-0.012165246,0.029196644,-0.008527439,0.49479026,0.0,0.0,0.0,1.0
2880302953,2880302829,-0.0026237133,0.024614617,-0.009669069,0.49416068,0.0,0.0,0.0,1.0
2880355410,2880355291,-0.04118781,0.026762977,-0.0051445467,0.49266028,0.0,0.0,0.0,1.0
2880403329,2880403210,0.029254522,0.0013648695,-0.014425477,0.4910054,0.0,0.0,0.0,1.0
2880452848,2880452721,0.019671004,0.016554995,-0.014187048,0.49043134,0.0,0.0,0.0,1.0
2880506753,2880506635,0.054782867,0.020574713,-0.012345983,0.48826662,0.0,0.0,0.0,1.0
2880554740,2880554601,-0.03240812,0.028247856,-0.013223621,0.48907638,0.0,0.0,0.0,1.0
2880602752,2880602613,-0.013836288,0.033857923,-0.012447146,0.48993948,0.0,0.0,0.0,1.0
2880652261,2880652031,-0.058246687,0.05254502,-0.010051583,0.4841472,0.0,0.0,0.0,1.0
2880704616,2880704498,0.023019029,0.0023849572,-0.00824404,0.47935265,0.0,0.0,0.0,1.0
2880754072,2880753958,0.0010774881,-0.013567867,-0.010476607,0.4771926,0.0,0.0,0.0,1.0
2880802033,2880801923,-0.011944293,0.029803643,-0.0081381,0.4797801,0.0,0.0,0.0,1.0
2880854497,2880854385,-0.06369968,0.049836736,-0.00575097,0.4857856,0.0,0.0,0.0,1.0
2880903966,2880903850,0.0024163092,0.048242137,-0.0012826084,0.48823866,0.0,0.0,0.0,1.0
2880953433,2880953314,0.02934706,0.051526092,0.004806756,0.4924934,0.0,0.0,0.0,1.0
2881002890,2881002778,-0.03140986,0.058537323,0.0047997027,0.4943643,0.0,0.0,0.0,1.0
2881055461,2881055253,-0.0037880589,0.04756741,0.0050805165,0.49856186,0.0,0.0,0.0,1.0
2881103322,2881103206,-0.054362793,-0.004965832,0.0005999301,0.49924406,0.0,0.0,0.0,1.0
2881152829,2881152671,-0.100805886,-0.0072042276,-0.0006142101,0.49737632,0.0,0.0,0.0,1.0
2881205253,2881205133,-0.08011686,0.014146736,0.002292716,0.49587134,0.0,0.0,0.0,1.0
2881254800,2881254644,-0.077331565,-0.0006496122,0.0021731649,0.4936006,0.0,0.0,0.0,1.0
2881302681,2881302563,-0.056508925,-0.009029077,-0.0008354316,0.49139097,0.0,0.0,0.0,1.0
2881352200,2881352074,-0.02457001,0.026630089,-0.0040868553,0.48981306,0.0,0.0,0.0,1.0
2881404655,2881404536,-0.024067435,0.042219415,-0.0029240057,0.48773643,0.0,0.0,0.0,1.0
2881454122,2881453954,-0.03021975,-0.0016244772,-0.0037058557,0.4849953,0.0,0.0,0.0,1.0
2881502080,2881501966,-0.015770271,0.02128028,-0.012714186,0.48595288,0.0,0.0,0.0,1.0
2881554607,2881554428,0.0311191,-0.010194821,-0.0130800055,0.48599356,0.0,0.0,0.0,1.0
2881603962,2881603846,0.06632708,0.054754835,-0.01340373,0.4867294,0.0,0.0,0.0,1.0
2881653421,2881653310,-0.00074912753,0.027669245,-0.012903138,0.49021652,0.0,0.0,0.0,1.0
2881702891,2881702775,-0.041499004,0.036795508,-0.012017239,0.49142045,0.0,0.0,0.0,1.0
2881755370,2881755238,-0.0043050423,0.02966687,-0.013034076,0.4904063,0.0,0.0,0.0,1.0
2881803321,2881803203,0.034319274,0.020977477,-0.010245265,0.48996404,0.0,0.0,0.0,1.0
2881852779,2881852667,0.047944717,0.04658583,-0.009538095,0.49048415,0.0,0.0,0.0,1.0
2881905236,2881905129,0.022576015,0.034610584,-0.008471364,0.48830637,0.0,0.0,0.0,1.0
2881954722,2881954594,0.031603828,0.06762463,-0.0064431564,0.4893144,0.0,0.0,0.0,1.0
2882002678,2882002559,0.0165252,0.057944912,-0.004906371,0.48848706,0.0,0.0,0.0,1.0
2882052137,2882052023,-0.004491752,0.05235054,-0.0059099123,0.48664472,0.0,0.0,0.0,1.0
2882104594,2882104486,0.046352077,0.011275717,-0.0067186994,0.48597792,0.0,0.0,0.0,1.0
2882154111,2882153997,0.000435865,-0.0026631092,-0.007403516,0.48821455,0.0,0.0,0.0,1.0
2882202027,2882201916,-0.05842147,0.025433976,-0.01038898,0.48882368,0.0,0.0,0.0,1.0
2882254504,2882254378,-0.056781918,0.004310086,-0.0089454055,0.49055535,0.0,0.0,0.0,1.0
2882304067,2882303889,-0.074628174,0.039301313,-0.010804065,0.49428427,0.0,0.0,0.0,1.0
2882353420,2882353308,-0.0013806515,0.030655004,-0.012090012,0.49763197,0.0,0.0,0.0,1.0
2882402940,2882402771,0.07450224,0.050730284,-0.012878937,0.5054794,0.0,0.0,0.0,1.0
2882455342,2882455233,0.048917804,0.021438181,-0.014137013,0.5084867,0.0,0.0,0.0,1.0
2882503313,2882503199,0.015891755,0.022298995,-0.013387639,0.509434,0.0,0.0,0.0,1.0
2882552777,2882552663,-0.01668431,0.028565882,-0.012372209,0.508433,0.0,0.0,0.0,1.0
2882602367,2882602130,-0.056765288,0.030928124,-0.012647976,0.50819737,0.0,0.0,0.0,1.0
2882654709,2882654590,0.041989654,0.018817477,-0.015599325,0.50769293,0.0,0.0,0.0,1.0
2882702669,2882702556,-0.01623728,0.025877709,-0.01549876,0.50907063,0.0,0.0,0.0,1.0
2882752137,2882752020,-0.003123782,0.02495592,-0.017270885,0.5061331,0.0,0.0,0.0,1.0
2882804626,2882804482,0.017613888,0.040189575,-0.017074252,0.50385636,0.0,0.0,0.0,1.0
2882854064,2882853946,0.035681453,0.045581616,-0.017156588,0.49743092,0.0,0.0,0.0,1.0
2882902042,2882901912,0.07856909,0.036136005,-0.018350573,0.4937008,0.0,0.0,0.0,1.0
2882956092,2882955921,0.015744364,0.027426546,-0.016058024,0.49307564,0.0,0.0,0.0,1.0
2883003951,2883003838,0.055415817,0.03576281,-0.018414453,0.49402204,0.0,0.0,0.0,1.0
2883053529,2883053349,0.013366205,0.010401881,-0.018763192,0.49719977,0.0,0.0,0.0,1.0
2883102886,2883102767,0.0119426865,0.010967393,-0.021400236,0.49818885,0.0,0.0,0.0,1.0
2883155356,2883155230,0.02335407,0.004611283,-0.017927742,0.49881795,0.0,0.0,0.0,1.0
2883203384,2883203244,0.02190033,-0.0015940182,-0.017910255,0.49989307,0.0,0.0,0.0,1.0
2883252772,2883252660,0.025494149,-0.0044041914,-0.01580919,0.49776015,0.0,0.0,0.0,1.0
2883305245,2883305122,-0.0036354673,-0.0065304227,-0.013110586,0.4963449,0.0,0.0,0.0,1.0
2883354700,2883354586,0.0067372513,-0.02570809,-0.011755307,0.49480593,0.0,0.0,0.0,1.0
2883402660,2883402551,-0.043635983,0.0023880012,-0.005298503,0.49789998,0.0,0.0,0.0,1.0
2883452131,2883452015,-0.060718417,-0.016366856,-0.004499169,0.49972248,0.0,0.0,0.0,1.0
2883504586,2883504478,-0.057200957,0.019528078,-0.0037523704,0.5008992,0.0,0.0,0.0,1.0
2883554067,2883553942,-0.06473481,0.033053655,-0.004645216,0.5011017,0.0,0.0,0.0,1.0
2883602138,2883601908,-0.014690827,-0.0017716833,-0.0020164994,0.49939838,0.0,0.0,0.0,1.0
2883655993,2883655869,-0.04589358,0.034544546,-0.006547003,0.4992037,0.0,0.0,0.0,1.0
2883703965,2883703834,-0.04510621,0.0026168944,-0.0038888988,0.49982932,0.0,0.0,0.0,1.0
2883753423,2883753299,-0.019974204,0.016862046,-0.0020261365,0.49911702,0.0,0.0,0.0,1.0
2883803001,2883802810,-0.027009364,0.025940076,-0.0006811929,0.49750385,0.0,0.0,0.0,1.0
2883855386,2883855272,0.034761313,0.035288252,-0.0035943026,0.49941763,0.0,0.0,0.0,1.0
2883903303,2883903191,-0.061399788,0.020538468,-0.00083075784,0.49934664,0.0,0.0,0.0,1.0
2883952826,2883952702,-0.027900063,0.0093464,-6.1543156e-05,0.49650598,0.0,0.0,0.0,1.0
2884002277,2884002120,0.016656501,-0.0045293015,0.00070248445,0.4968611,0.0,0.0,0.0,1.0
2884054698,2884054582,0.00810274,0.037563182,-0.00096107775,0.49799585,0.0,0.0,0.0,1.0
2884102712,2884102594,-0.043260787,-0.024388527,0.0058377623,0.50026006,0.0,0.0,0.0,1.0
2884152150,2884152012,-0.08388516,-0.013076439,0.0054793945,0.50078344,0.0,0.0,0.0,1.0
2884204581,2884204474,-0.05019759,0.03581234,0.0054685045,0.50004625,0.0,0.0,0.0,1.0
2884254056,2884253938,-0.06286205,0.03384993,0.0068002185,0.49801224,0.0,0.0,0.0,1.0
2884302032,2884301904,-0.016907154,-0.008089477,0.005257101,0.49991497,0.0,0.0,0.0,1.0
2884355993,2884355865,-0.011097643,0.015317464,0.003938149,0.49772862,0.0,0.0,0.0,1.0
2884403970,2884403830,0.0020452794,0.021460764,0.0029158853,0.4942943,0.0,0.0,0.0,1.0
2884453416,2884453295,0.02353102,0.015889885,0.00072827,0.4909096,0.0,0.0,0.0,1.0
2884502889,2884502759,0.0083479965,0.025786882,-0.0016767306,0.48771566,0.0,0.0,0.0,1.0
2884555333,2884555222,-0.022973048,0.030893397,-0.0035729588,0.48539868,0.0,0.0,0.0,1.0
2884603312,2884603190,-0.046922166,0.025257902,-0.008499289,0.48505253,0.0,0.0,0.0,1.0
2884652791,2884652652,-0.008411983,0.015328826,-0.011942936,0.4857198,0.0,0.0,0.0,1.0
2884706750,2884706612,-0.05527275,0.02370741,-0.013058345,0.48767215,0.0,0.0,0.0,1.0
2884754806,2884754625,-0.019772282,0.050817832,-0.013503146,0.49277022,0.0,0.0,0.0,1.0
2884802716,2884802543,-0.023844501,-0.00857576,-0.010598887,0.49477944,0.0,0.0,0.0,1.0
2884852219,2884852057,0.0056852503,0.02131919,-0.011077406,0.49613088,0.0,0.0,0.0,1.0
2884904637,2884904517,0.031200876,0.05499727,-0.014302297,0.49554193,0.0,0.0,0.0,1.0
2884954050,2884953935,0.05775026,0.04878093,-0.016279384,0.4952479,0.0,0.0,0.0,1.0
2885002061,2885001947,-0.0024463863,0.031510938,-0.018543895,0.4968226,0.0,0.0,0.0,1.0
2885055985,2885055861,0.029962474,0.01178755,-0.018916972,0.49602497,0.0,0.0,0.0,1.0
2885103939,2885103827,0.042447384,0.05365329,-0.016746087,0.495601,0.0,0.0,0.0,1.0
2885153408,2885153291,0.036550697,0.03794906,-0.015552967,0.49657726,0.0,0.0,0.0,1.0
2885202873,2885202755,0.018859578,0.05837659,-0.012200273,0.4976199,0.0,0.0,0.0,1.0
2885255340,2885255218,0.0010733902,-0.0039129998,-0.01018947,0.4999357,0.0,0.0,0.0,1.0
2885303300,2885303183,0.05307603,0.026011853,-0.00890719,0.4997432,0.0,0.0,0.0,1.0
2885352792,2885352648,0.05632564,-0.015376107,-0.009600559,0.49905843,0.0,0.0,0.0,1.0
2885405223,2885405110,-0.011249141,0.000574487,-0.0074607977,0.50013894,0.0,0.0,0.0,1.0
2885454722,2885454577,0.019730818,0.012009772,-0.007842921,0.5017623,0.0,0.0,0.0,1.0
2885502658,2885502540,-0.05370475,-0.000726005,-0.014060472,0.501325,0.0,0.0,0.0,1.0
2885552191,2885552004,-0.06170357,0.028948434,-0.021672042,0.5043563,0.0,0.0,0.0,1.0
2885604579,2885604466,-0.025632024,0.027692337,-0.024250569,0.5085114,0.0,0.0,0.0,1.0
2885654124,2885653981,0.02650621,0.061042383,-0.04909467,0.5109849,0.0,0.0,0.0,1.0
2885702011,2885701896,-0.018919596,0.015021294,-0.060081646,0.5099608,0.0,0.0,0.0,1.0
2885756004,2885755857,0.056306068,0.023641804,-0.06536408,0.50624615,0.0,0.0,0.0,1.0
2885805447,2885805322,-0.034152042,0.021444654,-0.06090977,0.50225323,0.0,0.0,0.0,1.0
2885853409,2885853287,-0.019561818,0.06174671,-0.0638559,0.49473447,0.0,0.0,0.0,1.0
2885902872,2885902752,0.04080726,0.039560325,-0.06683448,0.49353975,0.0,0.0,0.0,1.0
2885955435,2885955216,0.021871079,0.026097184,-0.05697285,0.49408776,0.0,0.0,0.0,1.0
2886003391,2886003179,0.014933056,0.051006418,-0.048803646,0.4908988,0.0,0.0,0.0,1.0
2886052763,2886052644,-0.0016000587,0.039863694,-0.04691911,0.48988822,0.0,0.0,0.0,1.0
2886102333,2886102111,0.010446738,0.08508494,-0.051765252,0.49154845,0.0,0.0,0.0,1.0
2886154681,2886154571,0.04350657,0.02615666,-0.054200176,0.49434835,0.0,0.0,0.0,1.0
2886202653,2886202536,-0.001603761,0.024571767,-0.048630267,0.49436024,0.0,0.0,0.0,1.0
2886252128,2886252000,-0.031030342,0.01142952,-0.03789679,0.4980071,0.0,0.0,0.0,1.0
2886304575,2886304462,-0.04553437,0.049985185,-0.04140083,0.5002948,0.0,0.0,0.0,1.0
2886354038,2886353927,-0.096264996,0.064723305,-0.051814508,0.5009595,0.0,0.0,0.0,1.0
2886403555,2886403438,0.02523165,0.029338941,-0.04510526,0.5016905,0.0,0.0,0.0,1.0
2886456087,2886455904,0.018375298,0.013705685,-0.0379358,0.5065613,0.0,0.0,0.0,1.0
2886503935,2886503819,0.022320649,0.0054863365,-0.038749684,0.51076776,0.0,0.0,0.0,1.0
2886553448,2886553330,0.0005646575,0.015861005,-0.03237627,0.51134866,0.0,0.0,0.0,1.0
2886602915,2886602748,-0.04748833,0.020218017,-0.029691694,0.5116143,0.0,0.0,0.0,1.0
2886655336,2886655210,0.006766696,0.058890164,-0.02999575,0.51305807,0.0,0.0,0.0,1.0
2886703374,2886703223,-0.05745281,0.029894777,-0.026590906,0.51164496,0.0,0.0,0.0,1.0
2886752754,2886752640,-0.001549781,0.049013928,-0.031187937,0.5138398,0.0,0.0,0.0,1.0
2886805215,2886805102,0.0843313,0.031970903,-0.030330058,0.5141958,0.0,0.0,0.0,1.0
2886854678,2886854567,0.045358915,0.051063377,-0.023852171,0.5143028,0.0,0.0,0.0,1.0
2886902648,2886902532,-0.037000623,0.018377217,-0.014789517,0.5143029,0.0,0.0,0.0,1.0
2886952114,2886951997,-0.03455322,0.028596964,-0.010991761,0.51468945,0.0,0.0,0.0,1.0
2887004573,2887004459,-0.056040965,0.027030084,-0.009368847,0.5128807,0.0,0.0,0.0,1.0
2887054040,2887053924,-0.010467316,0.025671622,-0.009365559,0.513798,0.0,0.0,0.0,1.0
2887102009,2887101889,-0.038354352,0.058516998,-0.005182637,0.513957,0.0,0.0,0.0,1.0
2887156061,2887155850,0.025689185,0.06146259,-0.010613146,0.5182936,0.0,0.0,0.0,1.0
2887203940,2887203815,-0.057311893,0.045082666,-0.013729084,0.52127844,0.0,0.0,0.0,1.0
2887253398,2887253280,-0.075373225,0.03297985,-0.015494346,0.52444834,0.0,0.0,0.0,1.0
2887302927,2887302796,-0.046412084,0.04556981,-0.0150021855,0.5199265,0.0,0.0,0.0,1.0
