timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
2882167394,2882161492,0.0056783184,-0.007044807,-0.0069107693,0.02964275,-0.0068967342,-0.011920959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.023175206,-7.764995e-05,nan,0.0,0.0,-0.0390909,-0.002442792,0.007831983,0.0042449236,0.0,0.0,0.0,0.0,-0.0015416145
2882664835,2882663630,0.023866719,0.018029042,0.0066071153,0.020362042,-0.0031882226,-0.017650634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.005578783,-0.00011513382,nan,0.0,0.0,0.044038326,-0.002442792,0.007831983,0.0042449236,0.0,0.0,0.0,0.0,-0.011425972
2883160513,2883159730,0.005233474,0.029760763,0.03128422,0.027825069,-0.005949825,-0.016719848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.013478926,0.02907272,nan,0.0,0.0,-0.00043478608,-0.002442792,0.007831983,0.0042449236,0.0,0.0,0.0,0.0,0.0012693405
2883664563,2883663364,0.0027150735,0.01918137,0.0119282855,0.015787087,-0.0009900779,-0.005542785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.0294698,0.022192571,nan,0.0,0.0,-0.011887968,-0.002442792,0.007831983,0.0042449236,0.0,0.0,0.0,0.0,-0.0098416805
2884168076,2884167001,-0.014240645,-0.0009991042,0.01606847,0.012066759,-0.0051044226,0.0004157722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.023507878,0.03610363,nan,0.0,0.0,-0.00075387955,-0.002442792,0.007831983,0.0042449236,0.0,0.0,0.0,0.0,-0.0061178207
2884662714,2884661645,-0.022231573,-0.0029761791,-0.013806753,0.00734967,-0.0002925396,-0.0001411736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.028283205,0.012428194,nan,0.0,0.0,0.00033694506,-0.002442792,0.007831983,0.0042449236,0.0,0.0,0.0,0.0,-0.020549297
2885161696,2885160792,0.002950035,0.006472107,0.01285121,0.013196975,-0.00048351288,-0.0012169182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.02341123,-0.015851535,nan,0.0,0.0,0.007112682,-0.002442792,0.007831983,0.0042449236,0.0,0.0,0.0,0.0,-0.0023114681
2885660809,2885659927,0.008017382,-0.013659399,-0.016687995,0.0054902285,0.020625502,-0.025249511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.019004293,0.04238295,nan,0.0,0.0,0.0110705495,-0.002442792,0.007831983,0.0042449236,0.0,0.0,0.0,0.0,0.0049402714
2886167797,2886166562,-0.005284101,0.07371032,0.010383062,0.0012341291,0.035020977,-0.029743224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.028540753,0.041099027,nan,0.0,0.0,-0.021270081,0.0016168505,0.0043737143,-0.0025298,0.0,0.0,0.0,0.0,0.017606258
2886669888,2886668701,0.01651945,0.045293316,0.00824029,-0.00095820427,0.03538136,-0.02853015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.060159136,0.10668496,nan,0.0,0.0,-0.021270081,0.0062827617,0.0009391466,0.0069757104,0.0,0.0,0.0,0.0,-0.013855696
2887167508,2887161846,-0.012132635,-0.039164428,-0.006437905,-0.022089109,-0.005413249,-0.016368896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.12241198,0.21105269,nan,0.0,0.0,-0.021270081,-0.0013409257,0.006865002,0.0064888895,0.0,0.0,0.0,0.0,-0.0057473183
2887662096,2887660986,-0.0031876937,-0.09644881,0.019444518,-0.022798672,-0.066881925,-0.007892638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.19091892,0.15308028,nan,0.0,0.0,-0.021270081,-0.0030582845,-0.002776906,0.0032513738,0.0,0.0,0.0,0.0,0.026287556
2888159556,2888158628,-0.058948107,-0.1377984,-0.015753616,-0.065103084,-0.11651969,-0.0021171868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.20977971,-0.04735875,nan,0.0,0.0,-0.021270081,-0.007146895,-0.0036010444,-0.0023826063,0.0,0.0,0.0,0.0,-0.011039972
2888664764,2888659315,-0.075343266,-0.10769619,-0.023608474,-0.14439718,-0.10626483,0.012714356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.21501338,-0.12613419,nan,0.0,0.0,-0.021270081,0.003497079,-0.004797846,-0.0055854917,0.0,0.0,0.0,0.0,-0.0027422905
2889160779,2889159907,-0.09564738,-0.0742594,0.023313917,-0.19461146,-0.095901966,0.021701783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.12342635,-0.13664016,nan,0.0,0.0,-0.021270081,0.0032872148,-0.0047136396,-0.008957505,0.0,0.0,0.0,0.0,-0.009231091
2889666082,2889660547,-0.11525665,-0.027488478,0.0013290774,-0.21622948,-0.067632735,0.035884827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.038780317,-0.19775635,nan,0.0,0.0,-0.021270081,-0.004328925,-0.007162407,-0.014479965,0.0,0.0,0.0,0.0,0.019505024
2890168231,2890167182,-0.07112344,0.06858907,0.0031856662,-0.20534569,-0.0037394762,0.04112622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.051901825,-0.22077385,nan,0.0,0.0,-0.021270081,-0.0064691603,-0.0037746578,-0.008760631,0.0,0.0,0.0,0.0,0.010611534
2890666016,2890660374,-0.033898268,0.14754483,0.045344085,-0.1908437,0.057863295,0.04603955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.032218568,-0.12793963,nan,0.0,0.0,-0.021270081,0.000325799,-0.0046512485,-0.016973972,0.0,0.0,0.0,0.0,-0.010397196
2891163504,2891157968,0.014891416,0.13122076,0.029076794,-0.15101168,0.10489115,0.059009522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.0024282634,0.046433568,nan,0.0,0.0,-0.021270081,0.0054682493,0.004512042,-0.0085949,0.0,0.0,0.0,0.0,-0.0033376217
2891659532,2891658606,-0.01778616,0.0918313,0.06942494,-0.121877015,0.116861716,0.054943055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.021428555,0.106233954,nan,0.0,0.0,-0.021270081,-0.00029700994,-0.004332319,-0.006494999,0.0,0.0,0.0,0.0,-0.013958454
2892161733,2892160746,-0.0059090704,0.07782897,-0.06266473,-0.09941006,0.088092566,0.04632184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.03125292,0.16408265,nan,0.0,0.0,-0.021270081,0.0035261363,-0.00015609711,-0.014263362,0.0,0.0,0.0,0.0,-0.00036549568
2892666900,2892665883,0.07728323,0.01617159,-0.055713337,-0.07527909,0.06603429,0.027736634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.04973399,0.062363684,nan,0.0,0.0,-0.007997513,0.0033624172,-0.00023689121,-0.007816434,0.0,0.0,0.0,0.0,-0.010438681
2893158472,2893157522,0.015324846,0.035232678,-0.043661788,-0.05538225,0.044667494,0.0062827766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.016715981,0.038924873,nan,0.0,0.0,0.03926015,0.0033624172,-0.00023689121,-0.007816434,0.0,0.0,0.0,0.0,0.019191027
2893660637,2893659658,0.08249523,0.0051090717,-0.11856947,-0.032064505,0.030852012,-0.018741637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.041864228,0.04688683,nan,0.0,0.0,0.030814886,0.0033624172,-0.00023689121,-0.007816434,0.0,0.0,0.0,0.0,-0.019224405
2894164331,2894163292,0.05404874,0.013541624,-0.05693673,-0.013428155,0.024629101,-0.035305053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.02460637,-0.049962327,nan,0.0,0.0,-0.013525248,0.0033624172,-0.00023689121,-0.007816434,0.0,0.0,0.0,0.0,-0.017152548
2894661710,2894660931,0.053153206,-0.010088272,-0.04911124,-0.0029834518,0.02750066,-0.04544452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.061564494,-0.041006878,nan,0.0,0.0,-0.0015153885,0.0033624172,-0.00023689121,-0.007816434,0.0,0.0,0.0,0.0,-0.0025150776
2895167253,2895161567,0.023981806,0.010136686,-0.006177295,0.0021016821,0.04390022,-0.045734435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.02789677,-0.051611528,nan,0.0,0.0,-0.0078053474,0.0033624172,-0.00023689121,-0.007816434,0.0,0.0,0.0,0.0,-0.0009403229
2895657144,2895654708,0.00021555461,0.027925495,0.0034581944,-0.0015393719,0.054353893,-0.0434151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.0077334624,-0.00018963218,nan,0.0,0.0,0.034525394,0.0033624172,-0.00023689121,-0.007816434,0.0,0.0,0.0,0.0,0.0031487942
2896166960,2896165836,-0.008373827,0.0064645186,0.048135176,-0.010026578,0.035565376,-0.023921996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.045674946,0.02520188,nan,0.0,0.0,0.018165827,0.0033624172,-0.00023689121,-0.007816434,0.0,0.0,0.0,0.0,-0.017501831
2896659755,2896658977,-0.03144739,-0.008310765,0.040923588,-0.024202123,0.032277226,-0.011394531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.015919857,-0.018401131,nan,0.0,0.0,-0.0038728714,0.0033624172,-0.00023689121,-0.007816434,0.0,0.0,0.0,0.0,0.010938406
2897160639,2897159612,-0.044414487,-0.020149764,0.015004612,-0.020333681,0.018257618,0.0032233894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.02453513,-0.0022413023,nan,0.0,0.0,0.004055023,0.0033624172,-0.00023689121,-0.007816434,0.0,0.0,0.0,0.0,0.016162872
2897659488,2897658749,-0.015806943,-0.026589181,-0.0010089837,-0.022728585,0.008173227,0.006237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.0011664629,-0.00953122,nan,0.0,0.0,0.026103258,0.0033624172,-0.00023689121,-0.007816434,0.0,0.0,0.0,0.0,-0.0043690205
2898161892,2898160884,-0.010405738,-0.027916688,-0.035237156,-0.02797331,0.012367606,-0.009738952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.007075999,-0.049430408,nan,0.0,0.0,0.022423983,0.0033624172,-0.00023689121,-0.007816434,0.0,0.0,0.0,0.0,0.002174139
2898665528,2898664564,-0.06779584,0.06529167,-0.03871606,-0.028059244,0.011003852,-0.017147094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.022216532,0.0005681291,nan,0.0,0.0,0.0152282715,0.003258422,0.013165638,-0.0056907833,0.0,0.0,0.0,0.0,0.02412057
2899160115,2899159205,-0.039892882,-0.013231821,-0.03267207,-0.023391888,-0.015891165,-0.020816833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.0004248619,0.20994832,nan,0.0,0.0,0.0152282715,0.01431302,0.0018051565,0.010548204,0.0,0.0,0.0,0.0,0.0059657097
2899668320,2899667289,0.010944456,-0.10879094,0.024318764,-0.019846141,-0.06305373,-0.017627746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.07213482,0.12179512,nan,0.0,0.0,0.0152282715,0.007120643,-0.0039953887,0.0069476664,0.0,0.0,0.0,0.0,-0.001846075
2900167661,2900166426,0.042164862,-0.1337727,0.037132047,0.02610904,-0.12497769,-0.0139274895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.22670534,0.08691279,nan,0.0,0.0,0.0152282715,0.009869419,-0.005260542,0.0055454075,0.0,0.0,0.0,0.0,-0.0016880035
