timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
2877096355,0.12235599,0.3260247,nan,0.25070396,0.0,-0.19863454,0.15488331,-1.3702315,-0.49011198,0.37024128,1.3582788,0.0,0.0,0.0,-0.021527657,0.016262464,-0.43074706
2877205258,0.12235599,0.3260247,nan,0.256593,0.0,-0.19808221,0.14565124,-1.1408213,-0.52638155,0.46923947,2.2779214,0.0,0.0,0.0,-0.020603959,0.018367268,-0.38385832
2877304333,0.12235599,0.3260247,nan,0.2620253,0.0,-0.19798905,0.13579683,-0.9069061,-0.43795946,0.2829074,2.0095224,0.0,0.0,0.0,-0.017753683,0.011468295,-0.39754286
2877401708,0.12235599,0.3260247,nan,0.2645311,0.0,-0.19802473,0.12563948,-0.71321934,-0.55607086,0.22073007,1.2022841,0.0,0.0,0.0,-0.024875563,0.0098742535,-0.4387006
2877502201,0.12235599,0.3260247,nan,0.2645311,0.0,-0.19842066,0.11327712,-0.57361907,-0.43317217,0.2850496,0.61218315,0.0,0.0,0.0,-0.020707201,0.013626406,-0.46878734
2877592688,0.12235599,0.3260247,nan,0.2645311,0.0,-0.19834073,0.10023778,-0.4312929,-0.4712266,0.0715897,0.94073313,0.0,0.0,0.0,-0.021720538,0.0032998282,-0.45203596
2877704391,0.12235599,0.3260247,nan,0.2645311,0.0,-0.19674194,0.08243141,-0.26163378,-0.44112447,0.21777658,1.5699615,0.0,0.0,0.0,-0.018890645,0.00932603,-0.41995424
2877800344,0.12235599,0.3260247,nan,0.2645311,0.0,-0.19267628,0.06545394,-0.10854689,-0.4842914,0.122466244,1.3750577,0.0,0.0,0.0,-0.021395613,0.0054104617,-0.43325907
2877899220,0.12235599,0.3260247,nan,0.2645311,0.0,-0.18820734,0.04816835,-0.004463142,-0.46082854,0.08636271,0.4179543,0.0,0.0,0.0,-0.022723366,0.004258529,-0.48358244
2877998286,0.12235599,0.3260247,-2.80159,0.2645311,0.0,-0.18358883,0.029896813,0.0063308664,-0.32631078,0.023890287,-0.4266553,0.0,0.0,0.0,-0.017566327,0.0012860885,-0.52794415
2878101561,0.12235599,0.3260247,-2.7833767,0.2645311,0.0,-0.17737283,0.010772171,-0.019601107,-0.31587198,-0.13592586,-0.20946968,0.0,0.0,0.0,-0.016608752,-0.0071470686,-0.51566786
2878200604,0.12235599,0.3260247,-2.7833767,0.2645311,0.0,-0.16988057,-0.009432438,-0.034346342,-0.24728829,-0.10770737,-0.03214708,0.0,0.0,0.0,-0.012726412,-0.0055430382,-0.50466186
2878296581,0.12235599,0.3260247,-2.7833767,0.2645311,0.0,-0.16002744,-0.030664695,-0.043056965,-0.31481168,-0.090063706,-0.009271026,0.0,0.0,0.0,-0.016112292,-0.004609527,-0.5019499
2878405037,0.12235599,0.3260247,-2.7833767,0.2645311,0.0,-0.14803807,-0.05243545,-0.049955368,-0.17387484,-0.19321379,-0.0046809614,0.0,0.0,0.0,-0.008884251,-0.009872388,-0.50104636
2878500376,0.12235599,0.3260247,-2.7833767,0.2645311,0.0,-0.13491428,-0.07380284,-0.053655624,-0.15187506,-0.3704306,0.00028640032,0.0,0.0,0.0,-0.0077495934,-0.018901633,-0.5003708
2878600741,0.12235599,0.3260247,-2.7833767,0.2645311,0.0,-0.120758496,-0.09471073,-0.055202246,-0.22079064,-0.24327292,0.08397081,0.0,0.0,0.0,-0.011141057,-0.01227551,-0.49482763
2878704240,0.12235599,0.3260247,-2.7833767,0.2645311,0.0,-0.105545744,-0.1141581,-0.056583166,-0.10298311,-0.21851622,-0.008088812,0.0,0.0,0.0,-0.005244703,-0.01112855,-0.49946922
