timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
2887400072,2887397176,2.9136218e-06,0.00080458086,0.026895158,0.0010385057,0.02053604,0.019800216,8390887,0,0.13528463,0.16556026,0.0607031,0.057389252,0.01576034,0.0036646456,0.0,0.013490918,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2887601855,2887601030,2.636714e-06,0.0007458381,0.025441922,0.00096665067,0.014647566,0.014336448,8390887,0,0.13597117,0.16555849,0.056640238,0.06304185,0.026256746,0.002053119,0.0,0.0017095351,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2887792672,2887791402,2.559596e-06,0.0007272981,0.025587292,0.0008391474,0.017886665,0.016297877,8390887,0,0.13530003,0.16558404,0.043318447,0.094137065,0.031168155,0.00062020327,0.0,0.009802659,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2888006772,2888005738,2.4914707e-06,0.0007105687,0.025038466,0.00063023635,0.017646594,0.02102698,8390887,0,0.13615009,0.16664454,0.043212473,0.09112896,0.039024923,0.0017196723,0.0,0.01589296,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2888206054,2888205095,2.3378445e-06,0.0006646902,0.023429774,0.0013994976,0.029116057,0.03467394,8390887,0,0.13650072,0.16706015,0.018745333,0.090949476,0.044441402,0.0002072912,0.0,0.009139105,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2888405672,2888404501,2.4387068e-06,0.0006724582,0.022438172,0.0016693731,0.038390804,0.04418652,8390887,0,0.13641524,0.16694967,0.026043424,0.08775588,0.043064553,0.0013739936,0.0,0.001013792,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2888601922,2888600810,2.8720383e-06,0.0007361834,0.024659036,0.0016692901,0.04257184,0.049867343,8390887,0,0.13632758,0.16681977,0.043901194,0.070291206,0.05667756,0.003306655,0.0,0.015079521,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2888801994,2888800166,2.3462246e-06,0.000651379,0.022319337,0.0016908649,0.04634557,0.054573763,8390887,0,0.13622347,0.16667151,0.043532833,0.10556734,0.06299745,0.003927241,0.0,0.013837336,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2889005105,2889004067,2.7414383e-06,0.00069063256,0.024148831,0.00145551,0.03643239,0.04884081,8390887,0,0.13686922,0.16656494,0.06483821,0.082726285,0.070960976,0.0054619163,0.0,0.011355979,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2889201780,2889200379,3.0378321e-06,0.00072693883,0.025420764,0.0012522719,0.03943712,0.0500604,8390887,0,0.1356763,0.16596507,0.058890883,0.06599863,0.075736634,0.005721987,0.0,0.004170788,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2889394996,2889393792,2.3758455e-06,0.0006630878,0.021349251,0.0010665598,0.027722733,0.035991475,8390887,0,0.13935739,0.17083655,0.03048201,0.075400695,0.07673502,0.0071539017,0.0,0.0067886366,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2889598535,2889597592,2.2493848e-06,0.0006501557,0.021322472,0.001340109,0.033757437,0.046280198,8390887,0,0.13595809,0.16537575,0.044099882,0.075169876,0.084888235,0.00933527,0.0,0.008384452,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2889801014,2889799947,3.3170109e-06,0.0007993238,0.027886752,0.0017190326,0.041488573,0.050510675,8390887,0,0.13529852,0.16537912,0.060805995,0.07299049,0.08052766,0.009009762,0.0,0.007567468,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2890005092,2890003800,2.2279246e-06,0.0006568028,0.02375856,0.0014068763,0.03811534,0.04637152,8390887,0,0.13534808,0.16541149,0.043151308,0.0545385,0.08159999,0.010742343,0.0,0.002091933,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2890204425,2890203203,1.719717e-06,0.00059668464,0.021732938,0.0011290428,0.0343755,0.043057017,8390887,0,0.13540086,0.16544412,0.09300521,0.063779704,0.08029024,0.011021873,0.0,0.0034970273,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2890402387,2890396517,1.5113363e-06,0.0006074339,0.02172554,0.0008688212,0.029447405,0.04045956,8390887,0,0.13570127,0.16492033,0.060834777,0.06811995,0.07579931,0.011665115,0.0,0.012986359,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2890603081,2890601869,1.1411204e-06,0.0005790248,0.020963782,0.00079464813,0.027050925,0.03801113,8390887,0,0.13546598,0.16547999,0.11450029,0.09627942,0.074926615,0.011978529,0.0,0.012725003,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2890797381,2890795276,9.805655e-07,0.00059403374,0.021624086,0.00072643376,0.025543628,0.038043447,8390887,0,0.13547774,0.16548283,0.053134263,0.07474464,0.06633695,0.011897198,0.0,0.011804656,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2891002734,2891000581,1.0054582e-06,0.00072356564,0.02574604,0.00076049083,0.028227516,0.042143855,8390887,0,0.135472,0.16548632,0.09245888,0.083696894,0.06055807,0.014870243,0.0,0.009361021,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2891205735,2891204434,5.251241e-07,0.0005832435,0.021434378,0.00048382548,0.032383006,0.046513725,8390887,0,0.13590243,0.16602056,0.08228006,0.08997086,0.059263058,0.015098465,0.0,0.0032105772,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2891404336,2891397795,4.3692899e-07,0.0005584269,0.020412382,0.00068285316,0.041039575,0.05481803,8390887,0,0.13583907,0.16593935,0.09234125,0.0724629,0.05675676,0.015526435,0.0,0.005104308,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2891605680,2891600149,3.9126033e-07,0.00059434917,0.021266494,0.0006222114,0.039445758,0.054478228,8390887,0,0.1364925,0.1658654,0.09783249,0.059972662,0.04783966,0.014291035,0.0,0.0046087583,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2891803606,2891802504,3.2347208e-07,0.0005737047,0.020710485,0.00043611997,0.033851214,0.048898235,8390887,0,0.136455,0.16585365,0.054712955,0.020312393,0.043155577,0.013666216,0.0,0.0014572211,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2891994782,2891991366,2.9714693e-07,0.00055448565,0.021168653,0.000542246,0.03526054,0.049060274,8390887,0,0.13596722,0.16528572,0.07022107,0.06462072,0.04041509,0.012671919,0.0,0.005356665,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2892202044,2892201218,2.3794244e-07,0.00055006606,0.022260725,0.00065186486,0.034570932,0.047385473,8390887,0,0.13595086,0.16530673,0.0366265,0.039671496,0.03649782,0.010335485,0.0,0.010957666,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2892399372,2892397572,2.2106722e-07,0.00056873786,0.022813158,0.00069557776,0.033524398,0.04578042,8390887,0,0.13550168,0.16482644,0.057341844,0.034201477,0.033863313,0.0087498315,0.0,0.012343291,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2892607227,2892605923,2.3247624e-07,0.00056736165,0.023950325,0.0006391837,0.03216627,0.042319175,8390807,0,0.13523686,0.16539842,0.009516379,0.050505098,0.029557137,0.007216673,0.0,0.020893905,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2892797269,2892796330,2.0621859e-07,0.0005931703,0.02398401,0.00033468733,0.02050724,0.029989822,8390807,0,0.13553222,0.16494036,0.06338246,0.027308973,0.022828367,0.0052771596,0.0,0.0070833485,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2892995861,2892994140,2.893666e-07,0.00075509324,0.02972637,0.00025776352,0.014893519,0.024300756,8390807,0,0.13484323,0.16497673,0.026447257,0.024570072,0.023056455,0.0028688384,0.0,0.01657809,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2893201814,2893196494,2.0744444e-07,0.00062559213,0.024837783,0.00039616428,0.011111867,0.02049166,8390807,0,0.13553238,0.16501135,0.008631988,0.047902368,0.019806746,0.00097163697,0.0,0.0068608965,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2893392654,2893391353,2.4504706e-07,0.0006414367,0.02465506,0.0004788441,0.008766506,0.018011998,8390807,0,0.138406,0.16989373,0.0070682424,0.05070328,0.017922334,0.0012316727,0.0,0.0056952895,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2893600840,2893599702,2.3626731e-07,0.000682914,0.026674075,0.00045035488,0.014434783,0.024524342,8390807,0,0.13486354,0.16512609,0.04367197,0.053937055,0.012589425,0.0048759254,0.0,0.007370216,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2893800304,2893799058,2.3111855e-07,0.0006976904,0.026262557,0.00046704325,0.013582119,0.024983397,8390807,0,0.13486086,0.16517608,0.06272368,0.045118768,0.010660901,0.0069123316,0.0,0.018106695,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2893999818,2893998413,2.1879053e-07,0.00071260595,0.026633147,0.000251646,0.012620254,0.02337169,8390807,0,0.13485897,0.16522136,0.008138991,0.055071253,0.01002676,0.008938764,0.0,0.00071377,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2894204966,2894203763,2.525121e-07,0.0007513404,0.028310532,0.00027393736,0.01231991,0.022728492,8390807,0,0.13555384,0.16529039,0.000706965,0.02982944,0.0074424925,0.009279474,0.0,0.027434612,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2894398254,2894397122,1.9164032e-07,0.000630584,0.023609253,0.0003737415,0.016574785,0.02522021,8390807,0,0.13483971,0.16532457,0.017785113,0.057954818,0.011723859,0.010621578,0.0,0.022882096,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2894601927,2894600974,1.7520394e-07,0.0006265133,0.023021959,0.00045204285,0.016289627,0.025284775,8390807,0,0.13549493,0.16532728,0.021966232,0.034769725,0.010797738,0.011822363,0.0,0.017017495,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2894798278,2894797379,1.9656446e-07,0.0006465115,0.023703568,0.00041833293,0.017760552,0.026582392,8390807,0,0.13480051,0.16538306,0.0030461384,0.034391887,0.011269832,0.012598197,0.0,0.0013194011,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2895002085,2895001183,1.580464e-07,0.00060302694,0.0215206,0.0003483323,0.014756946,0.023087118,8390807,0,0.13547938,0.16543472,0.012938691,0.03650464,0.013408314,0.0117385285,0.0,0.0065590604,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2895198705,2895197553,2.3221362e-07,0.00072333164,0.024667693,0.00033352143,0.0121899955,0.018323183,8390807,0,0.1347865,0.16548026,0.01643878,0.02757354,0.01774727,0.013153534,0.0,0.037971277,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2895398626,2895396943,1.452546e-07,0.0005844182,0.022094987,0.00023885716,0.0060242857,0.011338798,8390807,0,0.13544941,0.16549265,0.01692994,0.025686583,0.0147857675,0.009347324,0.0,0.008738077,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2895598875,2895597749,1.6085927e-07,0.0006331456,0.02246444,0.00031051284,0.0033755512,0.0066900067,8390807,0,0.1347418,0.1655037,0.012650143,0.018269861,0.021341652,0.011293799,0.0,0.017018607,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2895804131,2895803100,1.6058432e-07,0.00063729,0.022297118,0.00041859472,0.0015436603,0.0037131987,8390807,0,0.13512787,0.16601503,0.023704926,0.0139499465,0.014688278,0.007003817,0.0,0.0074190637,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2896003599,2896002455,2.1949114e-07,0.0007780731,0.026354365,0.0005388209,0.0049473424,0.0061298716,8390807,0,0.13512324,0.16602433,0.028857365,0.02466803,0.019715164,0.0087236725,0.0,0.011532452,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2896196872,2896195814,1.668413e-07,0.0006668334,0.024618307,0.00034106453,0.005389156,0.0073918262,8390807,0,0.13537663,0.16550134,0.018115867,0.015051191,0.014856106,0.0054390123,0.0,0.008552456,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2896400593,2896399665,1.7318845e-07,0.0006288526,0.024329057,0.00027649733,0.004721805,0.0071614464,8390807,0,0.13536313,0.16550788,0.010997913,0.015945889,0.011914924,0.004158888,0.0,0.0030710623,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2896600179,2896599023,1.4383089e-07,0.00056883844,0.022341505,0.00010168494,0.0063104457,0.008952386,8390807,0,0.13533776,0.16548578,0.019288937,0.020575708,0.012673713,0.0029641355,0.0,0.012069172,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2896802555,2896796877,1.4663061e-07,0.0005818558,0.021831082,0.00012966979,0.010023069,0.013827741,8390807,0,0.13533074,0.16549225,0.008978528,0.02320571,0.011022873,0.00071747013,0.0,0.004170715,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2896997010,2896996231,1.3318994e-07,0.00059086556,0.021419916,0.00024465515,0.012766029,0.016547432,8390807,0,0.13531719,0.16549785,0.024540236,0.016044395,0.011330103,0.0009000437,0.0,0.014104995,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2897201035,2897200083,1.2511141e-07,0.00060661434,0.022220679,0.00022659476,0.013055826,0.01663759,8390807,0,0.1353364,0.16553013,0.03751434,0.01904274,0.008504746,0.001822901,0.0,0.016837101,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2897400430,2897399438,1.14041804e-07,0.0006015803,0.021680662,0.00019960628,0.012861667,0.016478932,8390807,0,0.13465992,0.16553225,0.014738816,0.018342927,0.0106371185,0.0012850577,0.0,0.0056115226,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2897599867,2897598797,1.2433921e-07,0.00065402954,0.022487493,0.00026514393,0.010671269,0.014327651,8390807,0,0.13536772,0.16556229,0.030750394,0.017399708,0.008925408,0.0016226971,0.0,0.001267401,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2897803704,2897802691,1.4081378e-07,0.00063796615,0.022909338,0.00018152274,0.009060097,0.0121933445,8390807,0,0.13537015,0.16556136,0.0041460986,0.024540827,0.012038387,0.000741255,0.0,0.00082875986,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2898005841,2898000501,1.3822644e-07,0.00059976534,0.021808092,0.0002563284,0.008679347,0.011417328,8390807,0,0.13539349,0.16558854,0.035331775,0.018347317,0.010101893,0.0023610988,0.0,0.0034110392,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2898202423,2898201355,1.4010234e-07,0.0006251722,0.022010306,0.00045094336,0.011299497,0.013880843,8390807,0,0.13472815,0.16561346,0.019952536,0.02447651,0.012925117,0.000104201026,0.0,0.008746838,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2898405736,2898399211,2.7209265e-07,0.0006506308,0.022553058,0.00036864865,0.011085936,0.014014487,8390807,0,0.13473715,0.16560653,0.019492438,0.01969274,0.007270899,0.0021519677,0.0,0.0041102692,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2898604140,2898603062,5.44427e-07,0.0006728315,0.024193138,0.0007914351,0.008390181,0.01093269,8390887,0,0.13515395,0.16613173,0.08784616,0.044350233,0.011017263,0.004460431,0.0,0.0125020845,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2898799052,2898797921,1.3164287e-06,0.0006596958,0.024986852,0.001595781,0.015441097,0.015965676,8390887,0,0.13515186,0.1661258,0.07775647,0.052692138,0.01356394,0.0035554527,0.0,0.02110948,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2898994781,2898991280,1.5380358e-06,0.0005466166,0.021364922,0.0021142825,0.019247072,0.020233426,8390887,0,0.13580354,0.16603453,0.12830018,0.033956807,0.0104199005,0.004911461,0.0,0.023070028,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2899205185,2899204172,2.137212e-06,0.00057467155,0.022525987,0.0019010061,0.028112307,0.028044969,8390887,0,0.13587965,0.16698834,0.09474558,0.031099785,0.009821941,0.003342214,0.0,0.0039083906,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2899404933,2899399031,2.1438618e-06,0.00057258306,0.021721072,0.0011289546,0.016399693,0.015422759,8390887,0,0.13644126,0.16676795,0.0649026,0.048071943,0.017538656,0.0045096586,0.0,0.011478466,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2899595327,2899593890,2.3207986e-06,0.00064374617,0.02278987,0.0010197099,0.009139811,0.0074129044,8390887,0,0.13629003,0.16656561,0.07114332,0.07111626,0.024748558,0.0045833397,0.0,0.0045786453,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2899797309,2899796244,2.7108433e-06,0.0007298091,0.025295258,0.0010000523,0.010254379,0.008186914,8390887,0,0.13618442,0.16643734,0.08698178,0.034169264,0.03241893,0.0037529387,0.0,0.01047835,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2900005809,2900004544,2.1992541e-06,0.00061966694,0.021883804,0.0010976586,0.018514104,0.0154212825,8390887,0,0.13579856,0.16682494,0.044859834,0.10307412,0.04360278,0.0040090666,0.0,0.010857298,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2900196566,2900194905,2.9724683e-06,0.0006801827,0.02471798,0.0010604736,0.016436476,0.01884448,8390887,0,0.13635567,0.1666069,0.06913047,0.082694076,0.051419597,0.003906849,0.0,0.009067852,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2900400473,2900398757,2.1393037e-06,0.00055495126,0.020210335,0.0013811392,0.023692265,0.027277594,8390887,0,0.13622196,0.16643631,0.07053809,0.10262839,0.05964335,0.004645021,0.0,0.018740773,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2900599581,2900598159,2.1134113e-06,0.0005268513,0.018895466,0.0017293154,0.033766184,0.036357697,8390887,0,0.13544708,0.1663399,0.0628353,0.09609071,0.0659601,0.0051586777,0.0,0.0043185954,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2900800915,2900798966,1.8743332e-06,0.0004920676,0.018263673,0.0015979814,0.035773873,0.041480053,8390887,0,0.13539077,0.16625412,0.06924022,0.09277651,0.06695834,0.005644107,0.0,0.005268294,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2901001578,2900995370,2.1245708e-06,0.0005187051,0.019250644,0.0014808676,0.035377327,0.04543155,8390887,0,0.13568017,0.16659637,0.04430005,0.14396402,0.061235797,0.0040814253,0.0,0.014885784,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2901204754,2901199175,2.3289742e-06,0.00059452635,0.020489719,0.0016259262,0.04292555,0.054164425,8390887,0,0.1359465,0.16698685,0.054432575,0.13992143,0.0700939,0.00724492,0.0,0.021237915,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2901401806,2901400076,2.1708654e-06,0.00058636925,0.020141331,0.0015170091,0.04428403,0.057329036,8390887,0,0.13570671,0.16677351,0.068695046,0.1286122,0.0802699,0.003813418,0.0,0.024089769,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2901603487,2901597886,2.550611e-06,0.0006685093,0.023386985,0.0012950441,0.039578676,0.054767415,8390887,0,0.1366141,0.16708645,0.039079513,0.1410482,0.08492541,0.008292264,0.0,0.008811764,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2901798579,2901795742,3.0726965e-06,0.0007601302,0.025853686,0.0014662466,0.044040676,0.059229776,8390887,0,0.13587198,0.16638494,0.048953824,0.1454497,0.09135163,0.006967296,0.0,0.008774356,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2901998343,2901996596,2.7083502e-06,0.0007232664,0.024036113,0.001496956,0.043854527,0.059457157,8390887,0,0.13555714,0.16626179,0.06347748,0.12992156,0.09620226,0.006650087,0.0,0.0025798248,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2902200188,2902198950,2.6856044e-06,0.00070175715,0.024715096,0.0013363828,0.04338808,0.05732456,8390887,0,0.1347885,0.16662702,0.059714712,0.10745524,0.09447529,0.0043340256,0.0,0.0098843435,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2902396294,2902395307,3.0553265e-06,0.000747486,0.02532959,0.0009270496,0.029928248,0.04048978,8390887,0,0.13840519,0.17199086,0.075683914,0.12758207,0.09403142,0.005824136,0.0,0.042498026,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2902600495,2902599206,2.1290614e-06,0.0006361913,0.022752084,0.0015672039,0.043379515,0.058526076,8390887,0,0.13463542,0.16629346,0.05969785,0.15136279,0.083772935,0.005955555,0.0,0.021663975,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2902799535,2902798514,1.9021556e-06,0.0006698255,0.023328464,0.00115596,0.042522177,0.058172677,8390887,0,0.1341363,0.16620828,0.05453237,0.18338612,0.0678433,0.0037551872,0.0,0.020152122,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2903001700,2903000868,2.0835607e-06,0.00071849703,0.02595646,0.00081680913,0.03888835,0.05573284,8390887,0,0.13400504,0.16663755,0.050071795,0.18517824,0.074157484,0.004138275,0.0,0.0169196,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2903194400,2903192728,1.2067474e-06,0.00051991723,0.019124435,0.0011551967,0.048999097,0.06515689,8390887,0,0.13342649,0.16651963,0.06950421,0.16933767,0.074743345,0.004006801,0.0,0.06397436,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2903396545,2903395082,9.571562e-07,0.0004902681,0.018716548,0.0013236678,0.055769004,0.07231864,8390887,0,0.13310836,0.16680488,0.061110005,0.12579577,0.07189911,0.0034087368,0.0,0.00017037225,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2903605831,2903604929,7.061554e-07,0.00051272084,0.018133283,0.002011836,0.06421199,0.08087876,8390887,0,0.13276276,0.16717073,0.010604073,0.09502802,0.063331135,0.0030741838,0.0,0.006126174,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2903796615,2903795298,7.188967e-07,0.0005557121,0.019476473,0.0020313796,0.062667154,0.07975028,8390887,0,0.13159068,0.16648841,0.047509287,0.0619515,0.053384505,0.0014692125,0.0,0.004845144,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2904006200,2904000689,4.446666e-07,0.000449899,0.015325095,0.0015895047,0.049041823,0.066219024,8390887,0,0.13074227,0.16635512,0.03448919,0.060922965,0.043162555,0.00071132655,0.0,0.0074018575,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2904200910,2904195548,3.662238e-07,0.00044413458,0.015186238,0.0006039263,0.027703516,0.043304022,8390887,0,0.13072677,0.16623715,0.0126933465,0.070155814,0.042986874,0.00080659526,0.0,0.015077952,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2904404186,2904391859,2.4725222e-07,0.00040214538,0.013091482,0.00049429934,0.020426903,0.032692626,8390887,0,0.13199124,0.16660574,0.009580194,0.04971851,0.042870663,0.0010860682,0.0,0.022838313,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
