timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
2875301387,0.15828738,0.033776555,0.0011612213,0.0,0.0,-0.5115205
2875325371,0.17610933,0.06946716,-0.0029167205,0.0,0.0,-0.5145233
2875341868,0.08901878,0.043244526,-0.00021067672,0.0,0.0,-0.5110609
2875361195,0.11859961,0.01965085,0.00018790964,0.0,0.0,-0.51236784
2875385202,0.10181622,0.04198653,-4.470357e-06,0.0,0.0,-0.5126965
2875401673,0.13194221,0.04027618,2.0970461e-05,0.0,0.0,-0.513701
2875421373,0.09383445,0.029151324,-0.00043915235,0.0,0.0,-0.50830644
2875445260,0.080768995,0.014046363,0.0013778738,0.0,0.0,-0.5078462
2875460260,0.095250145,0.05753014,-0.0025085073,0.0,0.0,-0.5125109
2875485648,0.09084616,0.034187637,-0.0014977251,0.0,0.0,-0.5102406
2875500577,0.081627786,0.010912756,0.0013769843,0.0,0.0,-0.5071716
2875520060,0.07751868,0.018059887,0.003222371,0.0,0.0,-0.50797564
2875542615,0.092712976,0.04919412,-0.0020630185,0.0,0.0,-0.50817937
2875563566,0.09372152,0.048014987,-0.0017796336,0.0,0.0,-0.50770766
2875583219,0.08549505,0.05460211,-0.0043376777,0.0,0.0,-0.5062191
2875605629,0.09565862,0.03944722,-0.002945644,0.0,0.0,-0.5053672
2875622139,0.10802429,0.018246848,0.00028603556,0.0,0.0,-0.5036835
2875641520,0.093071274,0.03972269,-0.00076200924,0.0,0.0,-0.50599647
2875665532,0.10708214,0.024029406,-0.00067409896,0.0,0.0,-0.5042686
2875685021,0.11389286,0.032712903,-0.0024706218,0.0,0.0,-0.5058175
2875699965,0.13452384,0.03906394,-0.0016897174,0.0,0.0,-0.5065206
2875723975,0.123775065,0.0077066734,0.0013186699,0.0,0.0,-0.5029732
2875745003,0.12658069,0.009432422,-6.8590096e-05,0.0,0.0,-0.5011764
2875760137,0.1502381,0.024317201,-0.004045895,0.0,0.0,-0.5042339
2875785434,0.12648112,0.013965509,-0.00096952164,0.0,0.0,-0.50563514
2875804995,0.1717608,-0.0068628564,-0.0018378032,0.0,0.0,-0.5039911
2875820034,0.14006276,-0.0066499203,0.0025806383,0.0,0.0,-0.5033043
2875845352,0.17127037,-0.00060541794,0.0002840128,0.0,0.0,-0.5033804
2875865005,0.14313014,0.0008532893,0.0012458519,0.0,0.0,-0.50307584
2875879958,0.1360962,0.013653314,-0.0065237237,0.0,0.0,-0.5051511
2875903937,0.17024611,-0.011134344,-0.00045633258,0.0,0.0,-0.5051656
2875918851,0.10466523,0.0060264817,0.00079075026,0.0,0.0,-0.5058125
2875944434,0.16259837,0.0054523633,-0.00023154129,0.0,0.0,-0.508284
2875963761,0.09003476,0.0003417058,0.0005756399,0.0,0.0,-0.50744057
2875978943,0.13575713,0.015329212,-0.0060638986,0.0,0.0,-0.510689
2876004277,0.06830313,0.049064733,-0.008298968,0.0,0.0,-0.5124918
2876023762,0.09874519,0.031330034,-0.004894339,0.0,0.0,-0.51340187
2876038736,0.05909956,0.031136697,-0.005852542,0.0,0.0,-0.5129413
2876062690,0.04750423,0.029555652,-0.0035683755,0.0,0.0,-0.51466537
2876077690,0.08666011,0.043927144,-0.0091254795,0.0,0.0,-0.5160737
2876103130,0.036937203,0.043678664,-0.008203174,0.0,0.0,-0.5173979
2876122725,0.050649,0.058405824,-0.007828575,0.0,0.0,-0.516532
2876137745,0.037610475,0.05204755,-0.010567171,0.0,0.0,-0.51873624
2876163290,-0.021015098,0.06457776,-0.00793899,0.0,0.0,-0.51764184
2876182575,0.00416217,0.06482478,-0.010035962,0.0,0.0,-0.5168692
2876197571,0.0018380901,0.10013896,-0.011904575,0.0,0.0,-0.5190109
2876220151,-0.023845144,0.08749014,-0.010269651,0.0,0.0,-0.5180942
2876245627,-0.009298048,0.104341894,-0.013406012,0.0,0.0,-0.51728326
2876260613,-0.026921412,0.112118006,-0.018105434,0.0,0.0,-0.51721364
2876278653,-0.04981143,0.1237088,-0.01808155,0.0,0.0,-0.517285
2876301096,-0.06690729,0.15118115,-0.02021076,0.0,0.0,-0.5195572
2876316140,-0.06009885,0.11244623,-0.013708975,0.0,0.0,-0.51598686
2876341476,-0.058902167,0.14275731,-0.018024877,0.0,0.0,-0.5196792
2876364101,-0.065706156,0.14244491,-0.018536618,0.0,0.0,-0.51878184
2876388782,-0.046707474,0.10995065,-0.01515139,0.0,0.0,-0.5163097
2876403184,-0.070933476,0.10918063,-0.018684134,0.0,0.0,-0.5173111
2876421153,-0.06212061,0.08913496,-0.013893688,0.0,0.0,-0.5168824
2876446376,-0.05618614,0.065239966,-0.010444261,0.0,0.0,-0.5175257
2876461431,-0.024386521,0.08523083,-0.013451058,0.0,0.0,-0.5200608
2876476459,-0.036676615,0.061961826,-0.00885366,0.0,0.0,-0.51739615
2876501934,-0.044103965,0.05036509,-0.0095992945,0.0,0.0,-0.52061504
2876521328,0.010091926,0.01361062,-0.008358154,0.0,0.0,-0.5226134
2876536312,-0.01445499,0.04236257,-0.006184898,0.0,0.0,-0.52231914
2876561868,0.014760029,0.02576916,-0.0064995084,0.0,0.0,-0.5222029
2876581437,-0.028129678,-0.022643972,0.00018692717,0.0,0.0,-0.5213698
2876596318,-0.020582499,-0.0008094737,-0.00065866293,0.0,0.0,-0.52414507
2876621983,-0.0037157596,-0.053091247,0.0017206722,0.0,0.0,-0.5246557
2876641301,0.00035840308,-0.082330234,0.0025560958,0.0,0.0,-0.5226378
2876666801,-0.008422473,-0.06286647,0.0031261144,0.0,0.0,-0.5214682
2876681748,0.0119895525,-0.055267595,0.0021994559,0.0,0.0,-0.5195782
2876701504,0.005989224,-0.06268421,0.0048505226,0.0,0.0,-0.51720554
2876725240,0.022639176,-0.058293093,0.0045287204,0.0,0.0,-0.5135088
2876740193,0.009128825,-0.04808657,0.0026704466,0.0,0.0,-0.51318127
2876764154,-0.0057014474,-0.0776386,0.004482541,0.0,0.0,-0.5123534
2876785156,0.022696383,-0.078841336,0.0030099438,0.0,0.0,-0.5083197
2876800211,0.03995886,-0.044137582,0.0019607928,0.0,0.0,-0.5077372
2876824174,0.033787835,-0.039260656,0.0023508086,0.0,0.0,-0.5065427
2876845120,0.0421407,-0.048878353,0.0019122744,0.0,0.0,-0.5045224
2876860131,0.000266921,-0.013989667,-0.00023545198,0.0,0.0,-0.5063728
2876875070,0.02838746,-0.020069478,-0.0010284255,0.0,0.0,-0.50475883
2876900669,0.0372587,-0.02516789,0.0011090636,0.0,0.0,-0.506209
2876920136,0.016907772,-0.012196078,0.0006926913,0.0,0.0,-0.50528103
2876944254,0.031501565,-0.022491623,-0.00058029057,0.0,0.0,-0.49685222
2876963569,0.047535896,0.020044468,-0.0064417827,0.0,0.0,-0.4896884
2876981592,0.025907129,-0.016046664,4.1857595e-05,0.0,0.0,-0.48271275
2877001149,0.038189735,-0.023286892,0.0011120694,0.0,0.0,-0.46903706
2877016183,0.059489176,0.02373882,-0.006618767,0.0,0.0,-0.4589759
2877040217,0.018555079,-0.021314934,-0.00012496772,0.0,0.0,-0.4513741
2877065606,0.019612296,0.030245716,-0.0087955175,0.0,0.0,-0.44227082
2877085098,0.047260765,-0.0010658359,-0.005217156,0.0,0.0,-0.43700927
2877100067,0.047228705,0.04245804,-0.004191848,0.0,0.0,-0.43159118
2877123875,-0.00027385843,0.06595722,-0.0059664752,0.0,0.0,-0.42472503
2877145050,0.016027391,0.036205348,-0.0075477418,0.0,0.0,-0.4166427
2877159955,0.027179278,0.013931194,-0.0034769077,0.0,0.0,-0.4091813
2877183830,0.043026075,0.06480087,-0.0059763193,0.0,0.0,-0.39818728
2877204890,0.008436086,0.017620848,-0.0036106845,0.0,0.0,-0.3914156
2877219896,-0.0035628863,0.011212887,-0.0031703613,0.0,0.0,-0.38868168
2877243813,0.057996806,0.066207126,-0.0079648765,0.0,0.0,-0.38594815
2877264872,0.018486492,0.05761022,-0.005899677,0.0,0.0,-0.3968471
2877279885,0.023238637,0.051541407,-0.005389208,0.0,0.0,-0.39420164
2877303795,0.027832612,0.06527898,-0.009102168,0.0,0.0,-0.40403563
2877321760,0.03569807,0.05137358,-0.004825738,0.0,0.0,-0.40425152
2877342809,0.038233038,0.059289016,-0.007272867,0.0,0.0,-0.40498412
2877366713,-0.00908859,0.067508295,-0.008268092,0.0,0.0,-0.4178055
2877381688,0.04134395,0.0696648,-0.016511576,0.0,0.0,-0.4225147
2877401282,0.009029529,0.05958826,-0.02103645,0.0,0.0,-0.43301952
2877425200,0.009464649,0.017941643,-0.023045177,0.0,0.0,-0.43998164
2877441677,-0.008552122,0.069608286,-0.034186378,0.0,0.0,-0.4443443
2877461261,0.03851863,0.04398323,-0.038576603,0.0,0.0,-0.45161813
2877485242,-0.0011807297,0.03492008,-0.04214111,0.0,0.0,-0.4610275
2877506161,0.02137483,0.022703098,-0.04754925,0.0,0.0,-0.46944228
2877521164,-0.015503241,0.033845223,-0.051105868,0.0,0.0,-0.45732778
2877545126,0.005768431,0.03154097,-0.05629408,0.0,0.0,-0.4639324
2877566209,-0.02603291,0.034839172,-0.061148737,0.0,0.0,-0.47244284
2877581281,0.030409,0.008773947,-0.059944063,0.0,0.0,-0.45232198
2877596334,-0.039849475,0.047895808,-0.06499276,0.0,0.0,-0.45256954
2877620362,-0.028126609,0.014103999,-0.066821344,0.0,0.0,-0.45103607
2877645595,-0.013185887,0.04118464,-0.070715725,0.0,0.0,-0.44282296
2877660528,0.028078046,0.020622194,-0.07358296,0.0,0.0,-0.4426727
2877680118,0.01766194,0.043097034,-0.074833475,0.0,0.0,-0.42563874
2877705468,0.03689034,0.022242354,-0.075584866,0.0,0.0,-0.42048234
2877720465,-0.020671396,-0.023909891,-0.075807005,0.0,0.0,-0.42064944
2877740073,0.0027624443,-0.012077903,-0.077306874,0.0,0.0,-0.41275907
2877765534,-0.03104177,0.013135747,-0.07687943,0.0,0.0,-0.41460982
2877784990,0.04935322,-0.0102595035,-0.07581381,0.0,0.0,-0.42192248
2877800020,-0.011691291,0.027941126,-0.07524966,0.0,0.0,-0.4292086
2877823986,0.02171005,-0.02179843,-0.072962046,0.0,0.0,-0.43915486
2877839146,0.008924363,0.03549585,-0.07460559,0.0,0.0,-0.44905558
2877863000,0.034807205,0.037669636,-0.07083785,0.0,0.0,-0.46079078
2877883841,0.020470161,0.008262869,-0.0672719,0.0,0.0,-0.47238806
2877898839,0.003280128,0.014786944,-0.06593389,0.0,0.0,-0.48179087
2877922843,-0.009868989,0.011634509,-0.06219676,0.0,0.0,-0.48983255
2877943976,-0.012429454,0.010504156,-0.057383966,0.0,0.0,-0.5006554
2877958983,-0.030105978,0.029568808,-0.056978516,0.0,0.0,-0.5117252
2877983026,0.008042129,0.0121714715,-0.0527394,0.0,0.0,-0.52041775
2878002454,-0.042738408,-0.004790975,-0.048081275,0.0,0.0,-0.5282379
2878017472,-0.059019662,0.008754466,-0.04416625,0.0,0.0,-0.536979
2878042739,-0.028691027,0.009632228,-0.039876215,0.0,0.0,-0.5332243
2878062507,-0.08539907,0.014837751,-0.037802577,0.0,0.0,-0.5224154
2878077405,-0.045316484,-0.0005804808,-0.03803091,0.0,0.0,-0.5196887
2878102681,-0.1122986,0.00013174392,-0.035903424,0.0,0.0,-0.5159848
2878122372,-0.11154237,0.01723217,-0.033364072,0.0,0.0,-0.5151721
2878137462,-0.1042115,-0.011289068,-0.0291823,0.0,0.0,-0.51331043
2878161302,-0.043679222,0.0027975661,-0.028939974,0.0,0.0,-0.5107895
2878185214,-0.094416425,0.042193145,-0.030279405,0.0,0.0,-0.5100906
2878201765,-0.10145946,-0.028336233,-0.02941656,0.0,0.0,-0.5048527
2878221191,-0.13149257,-0.015800862,-0.029614732,0.0,0.0,-0.5040695
2878245094,-0.115748696,-0.042131446,-0.029744832,0.0,0.0,-0.5044939
2878266280,-0.070114754,-0.017330518,-0.029175539,0.0,0.0,-0.5035835
2878281268,-0.110702686,-0.014076123,-0.027712045,0.0,0.0,-0.5018395
2878296156,-0.13850759,-0.028462594,-0.026229233,0.0,0.0,-0.5062046
2878321625,-0.11238214,-0.019875122,-0.024117708,0.0,0.0,-0.506684
2878345656,-0.11994746,-0.003994529,-0.022688096,0.0,0.0,-0.5048989
2878360523,-0.09543032,-0.014467405,-0.022694027,0.0,0.0,-0.5041698
2878380175,-0.11479478,-0.04245387,-0.021968774,0.0,0.0,-0.50297266
2878405568,-0.117952585,-0.03628477,-0.022125656,0.0,0.0,-0.5012224
2878420529,-0.11224097,0.014157643,-0.0223038,0.0,0.0,-0.5039475
2878439981,-0.12844402,-0.0009945584,-0.021982256,0.0,0.0,-0.5014246
2878465485,-0.10624759,-0.014071025,-0.022658285,0.0,0.0,-0.5006162
2878485035,-0.10521391,-0.011036338,-0.022731854,0.0,0.0,-0.49958432
2878500039,-0.11169165,-0.0009271548,-0.024884593,0.0,0.0,-0.5006083
2878523962,-0.10317851,-0.017037397,-0.025245706,0.0,0.0,-0.4973802
2878544937,-0.1108464,-0.03629464,-0.027062906,0.0,0.0,-0.49710035
2878559931,-0.1065113,0.024710784,-0.02613817,0.0,0.0,-0.49967435
2878585385,-0.100497305,-0.017863283,-0.028592255,0.0,0.0,-0.49679348
2878604969,-0.083160214,0.0022791687,-0.028242625,0.0,0.0,-0.49510524
2878619993,-0.13041185,-0.047128137,-0.031772196,0.0,0.0,-0.49358645
2878644031,-0.087284036,-0.021803651,-0.033284698,0.0,0.0,-0.4977473
2878664907,-0.12345708,-0.011578534,-0.034354605,0.0,0.0,-0.49991775
2878679886,-0.06320587,-0.028222334,-0.03215088,0.0,0.0,-0.4983661
2878703840,-0.09383671,-0.03106297,-0.032725435,0.0,0.0,-0.5006488
2878724954,-0.045271046,-0.028865622,-0.031929992,0.0,0.0,-0.5016081
2878739936,-0.0989672,-0.0353055,-0.03378151,0.0,0.0,-0.50263083
2878765304,-0.100511074,-0.024558846,-0.032267813,0.0,0.0,-0.5031895
2878778765,-0.04058757,-0.035032928,-0.031797413,0.0,0.0,-0.5041165
2878804415,-0.048203096,-0.042214558,-0.031245384,0.0,0.0,-0.5032725
2878823769,-0.035898335,-0.028795153,-0.029463353,0.0,0.0,-0.5032424
2878838788,-0.057449926,-0.022236075,-0.02668167,0.0,0.0,-0.5063943
2878864271,-0.06215336,-0.08574363,-0.027005132,0.0,0.0,-0.50455326
2878883689,-0.025410425,-0.07139234,-0.024748633,0.0,0.0,-0.505091
2878898678,-0.029754054,-0.053301264,-0.023343606,0.0,0.0,-0.50453126
2878924194,0.0030778213,-0.079411894,-0.021216488,0.0,0.0,-0.5021727
2878943736,0.0019188334,-0.059412546,-0.017946793,0.0,0.0,-0.5026179
2878958806,0.0034580443,-0.065230116,-0.016227085,0.0,0.0,-0.50287175
2878982714,-0.005738136,-0.05851713,-0.0147343455,0.0,0.0,-0.5008509
2879003674,0.012348055,-0.0828237,-0.01190973,0.0,0.0,-0.4993991
2879018678,0.000813312,-0.07331076,-0.0108588245,0.0,0.0,-0.49805668
2879044062,0.020070568,-0.0665665,-0.0056798123,0.0,0.0,-0.49683994
2879063705,0.018764837,-0.08594444,-0.0028150391,0.0,0.0,-0.4936374
2879078704,0.04442482,-0.06467661,0.0019987342,0.0,0.0,-0.4921007
2879102565,0.04235637,-0.047645923,0.006531499,0.0,0.0,-0.49283788
2879117523,0.011257572,-0.07833507,0.007784502,0.0,0.0,-0.4937749
2879143128,0.02269697,-0.047560003,0.013921557,0.0,0.0,-0.49436858
2879162508,0.024490206,-0.0766767,0.016463608,0.0,0.0,-0.49382135
2879186525,0.013199591,-0.044363726,0.021304442,0.0,0.0,-0.49608508
2879201566,0.016735611,-0.056865767,0.021168046,0.0,0.0,-0.49660715
2879216644,0.03323385,-0.08512515,0.024994746,0.0,0.0,-0.49452242
2879241948,0.044341493,-0.08361929,0.028591802,0.0,0.0,-0.49331102
2879261526,0.039983183,-0.07101264,0.031134533,0.0,0.0,-0.4946209
2879276524,0.014659595,-0.05740126,0.029869616,0.0,0.0,-0.49350515
2879301844,-0.00034064194,-0.06747179,0.03161159,0.0,0.0,-0.4946704
2879321524,0.012915037,-0.06323433,0.03356004,0.0,0.0,-0.49405167
2879343827,0.021972492,-0.04378373,0.036582246,0.0,0.0,-0.49646053
2879364890,0.028426902,-0.07336588,0.037633725,0.0,0.0,-0.49498782
2879379903,-0.023932938,-0.040907785,0.038650174,0.0,0.0,-0.49671865
2879405232,-0.03831264,-0.032924157,0.039551523,0.0,0.0,-0.49760845
2879424949,-0.008665532,-0.0445842,0.038380526,0.0,0.0,-0.49722454
2879445800,-0.046597853,-0.055024434,0.037420455,0.0,0.0,-0.49976972
2879465247,0.031287234,-0.023891855,0.03931006,0.0,0.0,-0.5024105
2879480192,-0.039009165,-0.011276259,0.040145524,0.0,0.0,-0.5060829
2879504221,-0.0421058,-0.00736845,0.038665947,0.0,0.0,-0.507787
2879523852,-0.06393694,0.013499336,0.038470387,0.0,0.0,-0.5106868
2879541678,-0.029499738,0.037010357,0.040553395,0.0,0.0,-0.5110479
2879561299,-0.021003732,0.035793137,0.039292607,0.0,0.0,-0.51183605
2879585219,-0.05144929,0.044738565,0.037714604,0.0,0.0,-0.51444465
2879601634,-0.056860004,0.058521643,0.035907835,0.0,0.0,-0.51507205
2879621265,-0.055368874,0.05622848,0.035491727,0.0,0.0,-0.514988
2879645208,-0.05420102,0.08277384,0.035262328,0.0,0.0,-0.51360005
2879666394,-0.04535602,0.040401258,0.03423435,0.0,0.0,-0.51050115
2879681200,-0.038784176,0.062285006,0.03259371,0.0,0.0,-0.5097487
2879696183,-0.05319724,0.05277975,0.034066644,0.0,0.0,-0.50770974
2879721505,-0.055847317,0.049764313,0.034188006,0.0,0.0,-0.5054988
2879741203,-0.059917495,0.04422438,0.03324575,0.0,0.0,-0.50457996
2879756190,-0.04630083,0.053177804,0.031172693,0.0,0.0,-0.50615686
2879781580,-0.06831418,0.06290908,0.030600497,0.0,0.0,-0.5049556
2879805721,-0.0515719,0.02967471,0.029890578,0.0,0.0,-0.5028824
2879820661,-0.053386755,0.037452836,0.030758861,0.0,0.0,-0.4990326
2879840030,-0.08676475,0.058510073,0.029760921,0.0,0.0,-0.5015494
2879865456,-0.09943821,0.03562197,0.028292999,0.0,0.0,-0.4982509
2879885087,-0.08774038,0.034014635,0.02501071,0.0,0.0,-0.4990826
2879900004,-0.07067221,0.05188701,0.024414657,0.0,0.0,-0.4974163
2879923989,-0.054972295,0.039886683,0.023039948,0.0,0.0,-0.4951268
2879944990,-0.0978073,0.050182868,0.021062616,0.0,0.0,-0.49519864
2879960046,-0.092476405,0.04892887,0.018090116,0.0,0.0,-0.49253026
2879983964,-0.117098525,0.04833757,0.01647499,0.0,0.0,-0.49367425
2879998935,-0.061362263,0.044501636,0.01548001,0.0,0.0,-0.4952827
2880024340,-0.04672591,0.050626475,0.013614132,0.0,0.0,-0.49352646
2880043824,-0.09901863,0.06287949,0.013612255,0.0,0.0,-0.49189118
2880063593,-0.12274725,0.044080913,0.01211425,0.0,0.0,-0.49456525
2880084303,-0.096368305,0.05557127,0.010795984,0.0,0.0,-0.49449292
2880103912,-0.086626954,0.023403764,0.0073441234,0.0,0.0,-0.493747
2880118829,-0.04896836,0.040266477,0.005354119,0.0,0.0,-0.49552095
2880144424,-0.077013716,0.014646222,0.0027423133,0.0,0.0,-0.49340162
2880163735,-0.09832295,0.03372761,0.0035196121,0.0,0.0,-0.49611172
2880178750,-0.10489612,0.017978441,0.0015723937,0.0,0.0,-0.49561405
2880204216,-0.09763684,-0.015260879,-0.00096748606,0.0,0.0,-0.49443972
2880223890,-0.062081356,-0.011945201,-0.0030031938,0.0,0.0,-0.49476945
2880238780,-0.07478884,-0.008851289,-0.0003976996,0.0,0.0,-0.49479026
2880262756,-0.09036307,-0.0052398555,-0.0007453781,0.0,0.0,-0.4943706
2880277699,-0.10525309,0.016121631,-0.004186012,0.0,0.0,-0.49650368
2880303192,-0.106135756,-0.013898509,-0.0050364104,0.0,0.0,-0.4943145
2880322662,-0.09609411,0.02350905,-0.004475138,0.0,0.0,-0.49478906
2880337720,-0.091474906,0.01743339,-0.0009019784,0.0,0.0,-0.49262035
2880363302,-0.09024836,0.019645886,-0.0006295432,0.0,0.0,-0.49337384
2880382543,-0.09039168,-0.0056766253,-0.0035096644,0.0,0.0,-0.49156645
2880402406,-0.15199018,0.0044615148,-0.005233508,0.0,0.0,-0.4910054
2880421522,-0.11086525,0.026116049,-0.003573129,0.0,0.0,-0.49097443
2880447073,-0.064030014,0.025280302,-0.0037358406,0.0,0.0,-0.49043134
2880462021,-0.10882286,-0.014240274,-0.004221314,0.0,0.0,-0.4905299
2880481679,-0.06943936,0.014482021,-0.0047967904,0.0,0.0,-0.4900184
2880507080,-0.10652465,0.0010091421,-0.00419846,0.0,0.0,-0.4905493
2880520540,-0.07320831,0.043862823,-0.00017684881,0.0,0.0,-0.49128577
2880540118,-0.059611868,0.047473095,0.0003846037,0.0,0.0,-0.4914853
2880565470,-0.07228829,0.015048051,0.00090242637,0.0,0.0,-0.49047986
2880585164,-0.050854046,0.026426116,0.0010180548,0.0,0.0,-0.48982808
2880600000,-0.051757056,0.055086184,0.0051360256,0.0,0.0,-0.48993948
2880623869,-0.035877496,0.0036801102,0.0054239756,0.0,0.0,-0.4855984
2880645004,-0.06686267,0.033591334,0.008296647,0.0,0.0,-0.4841472
2880660069,-0.049520146,0.028991897,0.0073526106,0.0,0.0,-0.48222715
2880683919,-0.08943008,0.040546477,0.0105493665,0.0,0.0,-0.4793894
2880704872,-0.010771536,0.020439018,0.011600116,0.0,0.0,-0.47935265
2880719886,-0.042058244,-0.004051312,0.014364665,0.0,0.0,-0.47715172
2880743782,-0.04471907,0.04411909,0.017930184,0.0,0.0,-0.4803629
2880761812,-0.05959184,-0.00474706,0.014926235,0.0,0.0,-0.47886127
2880782992,-0.055772975,0.013053032,0.017088367,0.0,0.0,-0.47873962
2880796454,-0.016955182,0.015833758,0.020177113,0.0,0.0,-0.4797801
2880821926,-0.027496027,0.010506489,0.021972256,0.0,0.0,-0.48133197
2880841296,0.0068748216,-0.0047967527,0.02150216,0.0,0.0,-0.4811535
2880866726,-0.042706553,0.023116462,0.023937264,0.0,0.0,-0.48510838
2880881708,-0.014368282,-0.01238716,0.024595207,0.0,0.0,-0.4867312
2880904152,-0.012295901,0.011987003,0.027911576,0.0,0.0,-0.4873414
