timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
2883562982,-0.07188512,-0.028416736,0.033700947,4543,0,-1.1647307,2.265864,-9.181161,4985,0
2883568931,0.09765768,0.05396308,-0.009505275,5949,0,-1.4218546,-0.36026782,-11.318459,4987,0
2883573428,-0.094211765,-0.028432587,-0.049645424,4497,0,1.4778754,-3.9489136,-9.535191,4997,0
2883577972,0.09214909,0.06874851,-0.026305815,4544,0,0.5235796,3.5793736,-10.060363,5000,0
2883583921,0.05476907,0.021568025,0.012215371,5949,0,0.5824692,-1.5827127,-9.282364,5001,0
2883588420,-0.11818223,-0.030630123,0.03809886,4499,0,-1.2246855,1.7568206,-10.248681,4998,0
2883598910,-0.06627441,0.009271027,-0.049139015,5949,0,0.44960603,-6.1094074,-9.307576,4374,0
2883603407,0.087081134,0.062054355,-0.026223786,4497,0,0.7593886,4.1262927,-9.407207,5033,0
2883613909,-0.12722094,-0.001815173,0.036914483,5958,0,-0.24135447,0.7526822,-11.121235,5052,0
2883618396,0.11782087,0.073542126,-0.01880161,4487,0,0.46456188,1.3618656,-10.065501,5009,0
2883622940,-0.042038694,0.028754706,-0.047995523,4544,0,-0.39450097,-5.78431,-9.725548,4939,0
2883628889,0.017873969,0.058003303,-0.02292488,5949,0,0.4473078,3.1450553,-9.550714,5001,0
2883633385,0.054764792,0.0766194,0.013485687,4496,0,-0.68878436,0.68408763,-9.475634,5000,0
2883643877,0.060627744,0.07738957,-0.0036867107,5948,0,0.26249167,1.9400114,-9.372242,5000,0
2883648374,-0.029831702,0.07452179,-0.05271773,4497,0,-1.6630815,-5.3214335,-10.137357,4999,0
2883658871,0.02067185,0.05852545,0.02558471,5953,0,0.14079669,1.3071752,-9.502422,5001,0
2883663364,-0.11958938,0.033373196,0.026966933,4493,0,1.7750168,0.07875579,-9.747054,5000,0
2883667907,0.022529691,0.09344524,-0.01179177,4543,0,-0.48781848,0.72094977,-9.8249235,4999,0
2883673856,0.03916159,0.07095,-0.03812483,5949,0,-2.0947692,-3.7423005,-10.4216175,5002,0
2883678361,-0.00052535173,0.056431275,-0.025441313,4505,0,0.80539465,1.0193608,-9.755404,5004,0
2883688845,-0.08480495,0.06969712,0.026504079,5949,0,1.3667845,1.5182292,-8.229589,5627,0
2883693342,-0.018149067,0.103168964,-0.020024747,4497,0,-1.2739977,-0.33319977,-10.928794,4494,0
2883703834,0.041445337,0.079776466,-0.022227416,5948,0,0.8223973,0.59821296,-10.499237,4406,0
2883708331,-0.01634478,0.027212884,0.019897884,4497,0,1.3440235,1.2288183,-8.752802,5093,0
2883718825,-0.04285504,0.0482356,-0.015731122,5950,0,-1.0305384,-1.3374017,-11.301832,5000,0
2883723320,0.06084207,0.045371704,-0.027714625,4495,0,-1.9461749,-1.5194914,-11.1435585,5094,0
2883727864,0.046746712,0.061929442,-0.0313155,4544,0,0.9062095,-0.58725345,-10.578678,4929,0
2883733814,-0.040738028,0.026508244,0.021190861,5950,0,1.6404066,1.8732852,-9.34494,5054,0
2883738310,-0.04009856,0.10150009,0.029138882,4496,0,0.3129873,1.5966973,-8.1208315,5082,0
2883748802,0.060142994,0.031235915,-0.02459506,5948,0,-1.1652745,-0.98371845,-10.488967,5001,0
2883753299,0.033719245,0.060744308,-0.021545628,4497,0,0.36394903,-1.5606965,-10.371244,5110,0
2883763791,-0.05966195,0.07324796,0.022463832,5949,0,-0.8703664,2.0378077,-8.591881,5000,0
2883768288,-0.11842411,0.013368852,-0.014243586,4497,0,0.24240604,-3.262489,-10.470156,5075,0
2883777281,0.06225071,0.03566454,-0.025479997,8993,0,-0.8973005,-0.8155831,-10.205305,8676,0
2883787835,-0.04943279,0.027015332,0.024651567,6057,0,-0.34955394,3.4359844,-8.661182,4997,0
2883792273,-0.13488725,-0.01291139,-0.010215071,4438,0,2.8559465,-2.8321114,-9.989778,5000,0
2883802810,0.064799726,0.040101044,-0.024701854,6042,0,-0.43964958,-1.8050197,-9.208587,5626,0
2883807260,-0.12344262,0.028856369,0.022842234,4450,0,0.4246699,2.5550501,-11.073887,4374,0
2883811757,-0.04612124,-0.061826006,0.029482987,4497,0,-0.32493454,2.757234,-9.001149,5001,0
2883817799,-0.112934925,0.010015388,-0.0030899995,6042,0,2.7672977,-3.4494565,-9.307774,5002,0
2883822249,0.026986413,-0.04936375,-0.023270465,4450,0,0.6530581,-0.19173472,-8.7094145,4997,0
2883832794,-0.11800934,-0.020361042,0.011864048,6048,0,0.5036667,2.0451906,-11.656364,5016,0
2883837238,-0.051876195,-0.0869139,0.021564504,4444,0,0.8084458,2.9454837,-8.591275,4994,0
2883847778,-0.0049744733,-0.08672974,-0.022328097,6043,0,1.0128229,-0.43189764,-8.89116,5043,0
2883852228,0.081869565,0.057040755,-0.02032825,4450,0,-4.9536853,-1.2156078,-11.722349,4925,0
2883856725,-0.13625525,-0.055458613,0.012767793,4497,0,0.6495079,1.63379,-11.993504,5001,0
2883862771,-0.08788422,-0.08621289,0.017343836,6046,0,1.0996569,2.6122518,-9.012733,4999,0
2883867217,-0.0843969,-0.07429905,-0.0052613434,4446,0,2.0358558,-2.5565312,-7.2026772,5000,0
2883871714,-0.018664496,-0.077520214,-0.027068235,4497,0,1.4197254,-0.9122037,-8.874791,5001,0
2883877756,0.07583781,-0.042663276,-0.019472899,6042,0,-4.615847,-0.5907155,-11.918313,5040,0
2883882209,-0.10753142,-0.058175243,0.017059602,4453,0,1.3727057,0.84002495,-11.232145,4989,0
2883892745,-0.06007911,-0.03822525,-0.0013507078,6042,0,1.1508483,-1.4698658,-7.1526303,4981,0
2883897195,-0.028152375,-0.13590118,-0.02719963,4450,0,2.161807,-1.5939035,-9.2606735,5001,0
2883906189,0.021347892,-0.033651803,0.0003998636,8994,0,-1.6344328,-0.17869468,-10.8334465,9398,0
2883910685,-0.1525031,-0.14625233,0.004751709,4496,0,0.18042746,1.724823,-10.735373,4375,0
2883919679,-0.021017693,0.009150684,-0.01586778,4449,0,2.7320073,-2.9991214,-9.359175,5002,0
2883924180,-0.0409918,-0.13974035,-0.030905388,4501,0,-4.1658134,-0.33199713,-11.947133,4999,0
2883934671,-0.026907317,-0.048626963,0.0042723264,10491,0,1.2750337,0.5815449,-9.280915,8727,0
2883943662,-0.059486326,-0.0032703436,0.0040900386,8991,0,-0.021314297,0.8519299,-10.627866,8754,0
2883948159,-0.044176515,-0.11743801,-0.037622295,4497,0,0.8222036,-4.432644,-9.6216545,5024,0
2883958651,-0.023337808,-0.06087433,0.011270721,5949,0,1.974308,0.6746692,-9.180873,5038,0
2883967692,-0.11421839,0.005929825,0.006496152,9041,0,-0.3328387,1.3867581,-11.681807,8708,0
2883972141,-0.0037172243,-0.045938727,-0.03485437,4449,0,2.4090683,-5.1623654,-7.586094,5004,0
2883976638,-0.048310723,0.012422923,-0.020303162,4497,0,-3.7975976,0.1542759,-9.925317,4997,0
2883982681,0.048092615,-0.046036582,0.0159007,6043,0,2.605488,4.010879,-8.6384535,5000,0
2883987131,-0.23048988,0.03525657,0.020753535,4450,0,-0.14832982,-1.6045073,-11.11577,4999,0
2883997670,0.057367273,0.00015471519,-0.038663324,6043,0,1.267684,-3.922969,-8.198741,5000,0
2884002120,-0.06784061,0.054507773,-0.013561814,4450,0,-2.0535583,-0.9334035,-9.78727,4999,0
2884012659,-0.15760362,0.046692908,0.018249543,6040,0,-1.4775394,-1.5581243,-11.305946,5634,0
2884017111,-0.05695009,0.08803955,0.006589156,4452,0,-0.11515217,1.9440467,-10.835147,4992,0
2884021605,0.11708757,-0.010549355,-0.044934828,4494,0,0.104862034,-3.1705456,-9.200681,4996,0
2884027648,-0.009899607,0.08033116,-0.023702415,6043,0,-0.90531963,0.43580157,-10.5381775,5002,0
2884032098,0.0682816,-0.020133113,0.023746016,4450,0,0.35373068,3.1068265,-9.415003,5125,0
2884042637,-0.104895175,0.060848795,0.0028301403,6042,0,-0.55632704,0.8684638,-11.552039,5000,0
2884047087,0.11885556,0.0051400894,-0.033417605,4450,0,1.612105,-1.3276086,-9.352128,5115,0
2884057627,0.019967768,0.0061980938,0.018353468,6042,0,-1.0417248,3.6621861,-9.058149,4999,0
2884062077,0.023204483,0.09344768,0.02601468,4450,0,-1.052262,-0.83798504,-8.527354,5102,0
2884072616,0.09137476,0.051940534,-0.03691943,6043,0,2.5127597,0.5550192,-8.599296,5038,0
2884077066,0.093946435,0.17575884,-0.041283883,4450,0,-1.2847123,-2.381189,-9.705116,5129,0
2884081562,0.0023290091,-0.043290474,0.016369628,4496,0,-1.4478927,2.109615,-9.8249,4834,0
2884087606,0.06746622,0.0832594,0.035652243,6044,0,-0.632773,0.5518381,-7.9273086,5019,0
2884092055,-0.05787856,0.06007556,0.008843111,4449,0,1.4182341,-1.9700836,-11.968277,5100,0
2884102594,0.14715761,0.10429561,-0.046564043,6042,0,-2.3650458,-1.7302653,-10.53607,5000,0
2884107044,-0.022706462,-0.06484529,0.02483693,4450,0,1.0114051,0.52333,-8.977892,4452,0
2884117583,-0.01541833,0.039205097,0.0155684315,6042,0,0.7853832,-3.0890884,-11.317461,4373,0
2884122034,0.024745846,0.058436226,-0.029052714,4451,0,1.2904685,1.3760825,-8.830877,5081,0
2884126530,0.20943688,0.07022901,-0.04398981,4496,0,-1.7245281,-0.99280256,-10.991803,4922,0
2884132573,-0.011863704,-0.03361648,0.010201397,6043,0,0.6933048,-1.1233773,-9.557566,5001,0
2884137022,0.09813979,0.045925926,0.058096316,4449,0,0.56791764,3.6899817,-8.250544,5078,0
2884147562,-0.030982396,0.012259681,-0.015141103,6043,0,0.9315635,0.24767348,-9.404575,5000,0
2884152012,0.20620327,0.077002905,-0.04171964,4450,0,-0.77263826,0.27599317,-11.091825,5085,0
2884162551,0.07227493,0.023721235,0.055881847,6042,0,-0.2679915,4.0687857,-8.290154,4994,0
2884167001,0.02480046,-0.009169015,0.016981028,4450,0,-0.5744618,-2.1923928,-11.353934,5056,0
2884171498,-0.091212556,0.01553804,-0.00696267,4497,0,1.0433699,-0.33090973,-9.375642,4944,0
2884177543,0.19944452,0.02963526,-0.041805,6045,0,-0.0384258,1.1458124,-11.45372,5002,0
2884181997,-0.020665387,-0.082311,-0.008982847,4454,0,0.573153,-2.942736,-8.848058,5175,0
2884192530,0.05903851,-0.039255887,0.02961421,6043,0,-0.665393,-1.8292881,-11.116602,4909,0
2884196979,-0.08702179,-0.0061447984,-0.0040646554,4449,0,0.8258654,-0.29167584,-10.218463,5780,0
2884207519,0.011894194,-0.054177266,-0.008295073,6037,0,-0.74883085,-3.519974,-9.941717,4953,0
2884211969,0.06357927,0.020605238,0.068809554,4450,0,-1.0196905,4.3924913,-8.278891,4410,0
2884222508,-0.09689413,-0.008324489,0.0020079429,6041,0,1.517604,-1.0606891,-9.128185,4996,0
2884226958,0.16782351,0.06606633,-0.05164318,4450,0,1.8248829,1.9254664,-10.462693,5044,0
2884235953,-0.012819084,-0.0266686,0.013494708,8995,0,-1.4782532,-0.61747354,-9.233924,8734,0
2884246444,-0.114629626,0.006950967,0.011764822,5995,0,0.33736184,-3.5569174,-9.398042,5006,0
2884250940,0.082417876,0.06224388,-0.034557547,4496,0,0.09612804,2.4703104,-11.24557,4994,0
2884255437,0.07389736,-0.061017543,-0.033275384,4497,0,1.2612755,-3.121778,-7.5865965,5007,0
2884261433,-0.051429495,0.014697435,0.03486954,5996,0,-1.0674442,1.4033374,-9.377358,4993,0
2884265930,0.06829596,-0.044741303,0.0672884,4497,0,-0.03355275,2.4187655,-10.257513,5000,0
2884270427,-0.11369521,0.045597266,0.024064304,4497,0,-0.5047033,-3.2505062,-9.708805,5000,0
2884276422,-0.0068010055,0.057832118,-0.032148603,5995,0,0.77812403,1.8159375,-10.998633,5000,0
2884280921,0.018439084,-0.047257643,-0.03272029,4499,0,1.486882,-2.49261,-8.744092,5000,0
2884291412,-0.0006651962,-0.033898305,0.06407479,5996,0,-0.39668998,2.6648743,-10.222229,5001,0
2884295908,-0.10718005,0.07345279,0.03645046,4496,0,-0.9022755,-2.5649269,-9.892637,4999,0
2884306401,0.0025478322,-0.007648988,-0.031899095,5996,0,0.799158,-1.2406421,-10.589426,5669,0
2884310899,-0.05539772,0.037671458,0.038070235,4498,0,0.059564434,0.49941248,-7.945848,4926,0
2884315394,-0.023896571,-0.029893814,0.052932967,4495,0,-0.51059467,2.4173436,-9.328477,4385,0
2884321390,-0.07877543,0.051037006,0.05094475,5996,0,-1.5902116,-0.79690033,-10.939252,4993,0
2884325887,-0.05864642,0.06457643,-0.03253355,4497,0,1.8445536,-0.012489936,-11.116903,4997,0
2884330384,-0.01970155,-0.021776186,-0.037237972,4497,0,0.44551626,-0.6626449,-10.870541,5007,0
2884336379,-0.05537866,0.03666855,0.02629419,5995,0,-0.44235128,0.09310882,-8.773029,4993,0
2884340883,-0.05989919,-0.034286615,0.058710564,4504,0,-0.46452376,1.6229607,-9.001708,5007,0
2884351368,-0.06437919,0.04144307,-0.01762481,5994,0,2.5387397,-1.0105002,-11.558032,5000,0
2884355865,-0.021550294,-0.01327923,-0.028737728,4497,0,0.15583819,-0.19741242,-10.999439,5132,0
2884366357,-0.08739156,-0.03180464,0.058831688,5995,0,-0.44187573,0.99835664,-9.288496,4999,0
2884370854,-0.05735052,0.070896424,0.051495045,4497,0,-1.5514529,-0.05147784,-9.550776,5117,0
2884375351,-0.049659286,0.028398579,-0.011372528,4497,0,3.0306482,-1.1021919,-11.178282,4882,0
2884381347,-0.04581687,0.007491523,-0.02850583,5996,0,-0.2813676,-0.25936934,-11.29221,5003,0
2884385844,-0.027170038,0.013183193,0.030068163,4497,0,-0.5257258,0.71902764,-9.457822,5102,0
2884396336,-0.04210548,0.042144336,0.059610035,5996,0,-1.5016011,0.365365,-9.682469,5004,0
2884400833,-0.063621,0.023139916,-0.02053371,4497,0,3.272299,-1.5552359,-10.385736,5090,0
2884409873,-0.01856822,0.002742556,-0.009390866,9040,0,-0.670673,1.1021428,-10.288493,9259,0
2884414323,-0.09238594,-0.021432303,0.058793105,4450,0,-0.055638567,-0.07882029,-9.50712,4436,0
2884420319,-0.059084013,0.019291447,0.06054592,5996,0,-0.53361946,0.9041847,-10.0379925,5028,0
2884424863,-0.0256421,0.049156584,-0.0022723365,4544,0,2.2105544,-1.3171965,-9.959759,4910,0
2884435308,0.012891597,0.0048933136,0.017780814,5996,0,-0.009773566,1.3102822,-9.941348,4984,0
2884439853,-0.0785528,-0.04278181,0.054751053,4545,0,0.02259587,-0.6078201,-9.102941,4999,0
2884450297,-0.027163675,0.044636045,-0.0040994524,5995,0,2.2184649,-1.4293392,-9.779544,5000,0
2884454841,-0.052245818,0.024212793,-0.012996068,4544,0,-2.5770626,-0.42020395,-12.229502,5000,0
2884459291,0.008107442,-0.03190782,0.010861529,4450,0,0.41191936,1.4844683,-9.728586,5000,0
2884465286,-0.07080203,-0.021755895,0.05064024,5995,0,0.2696214,-0.050261673,-8.757261,5003,0
2884469830,-0.008840387,0.0041902373,0.057429217,4544,0,0.5846659,0.8846974,-9.811076,4997,0
2884480276,-0.04287008,-0.013723323,-0.0229298,5996,0,-2.3772664,-0.64430064,-12.358607,4981,0
2884484819,0.001951291,-0.04828193,0.016641105,4543,0,0.9564497,1.3490314,-9.663226,4995,0
2884495265,-0.022067139,0.024963235,0.050267134,5996,0,0.66889554,1.1843839,-9.7849865,4998,0
2884499809,-0.0336476,0.048355766,0.006605981,4544,0,0.50626373,-1.8532265,-9.31416,5000,0
2884504259,-0.043469355,-0.028293096,-0.018988382,4450,0,-1.6547179,-0.53119427,-12.230801,5003,0
2884510254,-0.030153412,-0.044884693,0.009027819,5995,0,1.2382582,1.1025577,-9.559264,4997,0
2884514798,-0.09796808,-0.04931465,0.042743605,4544,0,-0.4542518,0.44035563,-8.639619,5000,0
2884519247,-0.015400469,0.00525967,0.045823775,4449,0,1.19017,0.60254455,-10.112333,4376,0
2884523744,-0.04519274,0.030249847,0.01803467,4497,0,0.10327807,-1.548104,-10.218132,4415,0
2884528248,-0.0376595,-0.055220462,-0.015038708,4504,0,-0.44062516,-0.43524167,-11.91833,5116,0
2884532738,0.011777236,-0.05170691,-0.0054700756,4490,0,0.78954875,0.83551925,-9.583678,4854,0
2884537282,-0.10524421,-0.06194271,0.026124852,4544,0,-0.5736526,0.48871997,-8.134058,4990,0
2884541731,-0.05379067,-0.012996446,0.05299418,4449,0,0.51405007,0.5728281,-9.888945,5072,0
2884552271,-0.025371844,-0.02171101,0.01751613,10540,0,0.32450372,-1.9328095,-9.914776,8678,0
2884556720,0.009076253,-0.05152188,-0.0032390903,4449,0,-0.35807824,1.3574224,-10.076575,4999,0
2884562716,-0.100507125,-0.06739155,0.02480386,5996,0,-0.64455706,0.21841592,-8.934567,5000,0
2884567260,-0.02861448,-0.01670245,0.048689883,4544,0,0.6053806,1.9806596,-10.108285,5001,0
2884577705,-0.028033815,-0.007687868,0.021347268,5995,0,-1.6623892,-0.9056452,-10.149813,5024,0
2884582252,0.0045974203,-0.06270058,-0.0066743395,4547,0,-0.83109796,0.67700773,-10.417278,4976,0
2884592695,-0.035023164,-0.0077100256,0.03336719,5996,0,1.1476167,2.612608,-9.742213,5001,0
2884597238,-0.06968436,-0.016285822,0.011208718,4543,0,2.203607,-2.83836,-9.656273,5001,0
2884606185,0.0003591753,-0.03285846,0.01951154,8947,0,-1.3614928,0.38430542,-10.412367,8774,0
2884616677,-0.053762667,-0.013540326,0.03531842,5995,0,-0.65709364,3.7326813,-10.183633,5002,0
2884621174,-0.03856933,0.026012462,0.018271524,4497,0,2.1347094,-2.2615678,-8.887843,4998,0
2884625671,-0.117239326,-0.0024834787,0.028461967,4497,0,-1.1044359,-1.8080963,-9.634987,5626,0
2884630168,0.111943625,-0.028588666,0.014115919,4497,0,-0.70226514,1.5962951,-10.484241,4375,0
2884636163,-0.12987436,-0.054540217,0.016147858,5995,0,0.21833256,-2.4279392,-8.532828,5002,0
2884640664,-0.098640576,0.05052683,0.027394447,4501,0,0.22447355,4.914133,-9.943337,5012,0
2884645157,0.06544782,0.01478665,0.008123139,4493,0,1.473756,-3.275662,-9.345932,5034,0
2884651153,-0.11514483,0.009550191,0.029898174,5996,0,-0.8460454,-2.4033823,-10.337864,4952,0
2884655649,0.1301319,-0.017983664,0.023670914,4496,0,-1.0440166,3.5972004,-9.319705,4999,0
2884661645,-0.14474554,-0.041285444,0.011793966,5996,0,0.13965876,-3.266288,-8.7119465,5034,0
2884666143,-0.09973394,0.05381492,0.014124428,4498,0,-0.05204399,4.2204103,-9.74106,4965,0
2884676634,-0.102263056,0.01083538,0.0283487,5995,0,0.67402226,-3.9631975,-9.671454,5007,0
2884681131,0.14443338,-0.008159635,0.029885424,4497,0,-1.7767955,5.0420136,-9.035174,4990,0
2884691623,-0.14633678,0.023877876,0.009604015,5995,0,-0.043887373,2.6379483,-10.322011,4999,0
2884696120,0.11261989,0.0181376,-0.0143188145,4497,0,1.9575956,-0.471651,-9.85207,4999,0
2884706612,0.08019389,-0.022927143,0.035868943,5995,0,-1.7964218,4.7854605,-8.5704365,4998,0
2884711109,-0.01551782,-0.04676643,0.031980067,4497,0,-0.70675343,-1.1424583,-8.819602,5000,0
2884721602,0.097781934,0.0067885024,-0.017097626,5996,0,1.6098003,1.7471509,-10.418173,5002,0
2884726099,-0.022431731,0.049779974,0.0043699397,4497,0,0.7679578,-4.1172557,-8.269052,5623,0
2884736596,0.058474965,-0.050690107,0.04462104,6001,0,-0.6759784,-0.4211045,-8.488203,5001,0
2884741088,-0.109730355,0.04807865,0.0019138908,4492,0,-0.23643374,-0.6303187,-9.823238,5000,0
2884745585,0.079718456,0.0058587105,-0.030652866,4497,0,0.8099034,1.2783663,-10.927752,4999,0
2884751580,0.041619014,0.017966677,-0.0052683773,5995,0,0.3674351,-2.997226,-8.813164,5015,0
2884756077,0.073052615,-0.091369756,0.039465446,4497,0,1.7743328,1.7271808,-8.123049,4995,0
2884760574,0.06137255,-0.029295491,0.042311896,4497,0,-1.189647,0.92663074,-8.55862,5050,0
2884766570,0.0076066605,-0.0068343915,0.01959334,5996,0,-2.4854,-0.39209092,-10.7448635,4940,0
2884771066,0.04421168,-0.005854405,-0.030833792,4496,0,1.2261844,-0.5844439,-11.322537,4999,0
2884780060,0.083598174,-0.020348104,0.0036196497,8994,0,1.761655,-0.046851326,-7.614969,8728,0
2884784610,0.029714976,-0.03061704,0.029459978,4550,0,-2.27991,-0.24329554,-11.986189,5004,0
2884795049,0.08783334,-0.014648945,-0.022676004,5996,0,1.862675,-1.9824092,-7.718564,5001,0
2884799593,0.019893374,-0.007865915,-0.029833527,4544,0,1.8463547,-0.9713609,-9.464454,5142,0
2884810042,0.016516231,-0.050961025,0.031636618,5999,0,-0.6198997,-1.4893705,-11.115965,5001,0
2884814582,0.010993114,-0.037020475,0.03422025,4540,0,-0.7108514,1.6248772,-8.653211,5737,0
2884819032,0.15537874,-0.042527538,-0.02418462,4450,0,-0.12936491,-3.1120558,-9.95686,4889,0
2884825028,0.010776624,0.024006521,-0.032976825,5996,0,2.246511,-1.0485946,-8.286161,5002,0
2884829571,0.10950368,0.015794376,0.037922032,4543,0,-0.33831584,4.3176637,-10.269357,4511,0
2884834021,0.008477752,-0.02177515,0.030238694,4450,0,0.111837745,-1.9752381,-11.745736,4861,0
2884840017,-0.030318895,-0.016171038,0.024805686,5996,0,-1.1937865,1.0245755,-9.475723,5000,0
2884844560,0.13706952,-0.023979327,-0.024981387,4543,0,-1.6633292,-1.9162527,-9.76131,5135,0
2884855006,0.069983676,-0.0073074293,0.02954478,5996,0,0.77065635,3.7855906,-9.962633,4979,0
2884859553,0.011868385,0.02403923,0.024125496,4547,0,-0.14241321,-1.0321436,-10.689511,5098,0
2884869996,0.10964803,-0.0068482324,-0.02309911,5996,0,-3.06033,-0.8616249,-10.532446,5002,0
2884874542,0.0039129113,-0.012936113,-0.025954928,4546,0,2.6164906,-2.9934154,-8.888361,5124,0
2884884989,0.04007411,0.031553186,0.019228518,6000,0,-1.6660494,0.8769785,-10.6358185,5006,0
2884889528,-0.039025836,-0.0015376116,-0.0037845925,4539,0,1.5933311,-0.6282572,-10.387677,5074,0
2884899973,0.094842725,0.024030855,-0.018033506,5995,0,2.5059125,-2.0279527,-7.684444,5000,0
2884904517,-0.016228275,-0.025405668,0.018007483,4544,0,1.1034695,1.0096322,-9.484404,5052,0
2884914962,-0.0005959799,-0.017335426,-0.019931436,5995,0,3.563617,-1.9687606,-9.609101,5001,0
2884919506,0.012411054,-0.036655933,-0.018126685,4544,0,-3.323369,-1.1151272,-11.37501,5035,0
2884923956,0.18989575,-0.019856805,-0.011454195,4450,0,1.175285,-0.48378214,-7.6162543,4964,0
2884929952,-0.04717854,-0.027582977,0.015062499,5996,0,0.87755466,1.2320842,-10.5324,5630,0
2884934496,0.03827131,-0.013778513,0.021728415,4544,0,-0.93135977,3.8535523,-9.968869,4398,0
2884938945,0.054680616,0.0032599524,-0.026628038,4449,0,3.6055818,-3.5455122,-9.3879795,4972,0
2884944941,-0.026165113,-0.026532033,-0.025621476,5996,0,-3.9272568,-1.1135783,-11.488429,5001,0
2884949485,0.20175603,-0.056914367,-0.0002858652,4544,0,0.4557893,1.4033678,-8.338626,5016,0
2884959930,0.008942322,-0.024325134,0.016110186,5995,0,0.15685527,4.0938945,-9.58631,5001,0
2884964475,0.06828412,0.020944946,-0.0394615,4545,0,2.3685539,-3.9518616,-8.1003065,5011,0
2884974921,0.15996428,-0.0417597,0.00979288,5997,0,0.008318888,3.3213074,-9.160192,5002,0
2884979463,-0.07970176,-0.0093189655,0.03291522,4542,0,1.2928631,-1.9830549,-10.230042,5059,0
2884983913,-0.07743875,0.029195864,0.017082443,4450,0,1.2857481,2.8847516,-9.1319685,4976,0
2884989909,0.091688566,0.010593031,-0.043991596,5996,0,0.27706838,-3.0233626,-8.691502,4963,0
2884994452,-0.014411485,0.03566937,-0.027665365,4543,0,-1.4377813,-2.0251937,-10.744029,5018,0
2884998906,0.10425831,-0.051386192,0.008613748,4454,0,0.15546758,3.9406118,-9.090271,5008,0
2885004898,-0.029782744,0.04200972,0.043553222,5992,0,-1.1202478,-1.0677563,-10.3570595,4975,0
2885009442,-0.07491777,0.04410344,0.0037722345,4544,0,1.8942758,0.50226724,-9.332227,4998,0
2885019887,0.029680211,0.029991612,-0.035109524,5995,0,0.62305933,-2.0144799,-9.681887,4996,0
2885024431,0.024304824,-0.00063012104,0.006097196,4544,0,0.026274072,2.5235584,-8.791509,5007,0
2885034876,-0.08545542,0.041328806,0.013115976,5995,0,2.6060104,-0.679886,-10.15763,5000,0
2885039420,0.02173146,-0.006479149,-0.04920002,4544,0,0.25990248,-0.14181283,-10.694445,4375,0
2885043870,0.09256806,0.07107577,-0.051403373,4450,0,-0.064920574,-1.8329417,-8.878783,5001,0
2885048367,-0.004257859,-0.0021124305,0.0032924672,4497,0,-0.33398232,0.882534,-9.052276,4999,0
2885057360,-0.04292389,0.08399116,0.02349872,4497,0,1.9214873,-1.5037178,-9.472713,5002,0
2885061905,-0.08031333,0.04578846,-0.027864968,4545,0,0.8847036,-2.154186,-10.224646,5003,0
2885072350,0.07489727,0.025807329,-0.042291217,10445,0,0.11235508,-0.5453841,-9.185733,8743,0
2885081343,-0.029086271,0.016410636,0.02787296,8993,0,-1.0667604,2.6183197,-10.235229,8779,0
2885085839,-0.05199012,0.09126348,-0.0219403,4496,0,2.9593325,-4.3004446,-9.811099,5084,0
2885096332,0.112325095,0.025672238,-0.039293744,5996,0,-0.40182444,-0.76172614,-8.131852,5000,0
2885100829,-0.06574625,-0.005850317,0.016048988,4497,0,0.058716748,3.5656292,-10.612939,5175,0
2885111321,-0.05077523,0.10571926,-0.008557116,5995,0,2.2520108,-4.840901,-8.544653,5002,0
2885115818,0.063758664,0.004580234,-0.04784289,4497,0,-1.3071094,-0.3765681,-11.472964,4501,0
2885120315,0.10037131,-0.011302895,-0.039178874,4497,0,-0.44495776,-0.4332817,-9.084448,5497,0
2885126311,-0.05878862,0.0100953095,0.01395218,5996,0,1.5187286,3.9106576,-9.702622,5001,0
2885130808,-0.045933552,0.005137971,0.013151598,4497,0,0.06660171,1.4729075,-10.706267,4471,0
2885135304,-0.057229087,0.095870994,0.0035465204,4496,0,-0.11900685,-4.4373374,-7.8747787,4903,0
2885141300,0.071581304,-0.015034954,-0.03796999,5996,0,-0.09860791,-1.3657565,-10.977694,5000,0
2885145797,0.028971346,-0.035210956,-0.03319663,4497,0,0.21152319,-0.7900836,-8.298415,5094,0
2885156289,-0.06597179,0.006298578,0.0059092813,5996,0,-0.6540898,-0.003120335,-11.584684,5001,0
2885160792,-0.08231895,0.034784894,-0.00012384607,4503,0,-0.454202,-3.5507352,-9.409303,5093,0
2885171278,0.013794509,-0.023325061,-0.033558533,5996,0,-0.21672851,-1.0107895,-7.440898,4981,0
2885175775,-0.09818636,0.0045390837,0.0056008217,4497,0,0.87420154,5.6653957,-9.3437395,5068,0
2885186267,-0.078499265,0.009854002,0.0021973553,5995,0,0.99770963,-4.0922565,-8.401961,4999,0
2885190764,0.11247664,-0.045828965,-0.03990459,4497,0,0.05296139,-0.9348647,-10.436364,5071,0
2885201257,-0.1037209,-0.036140945,0.001258249,5996,0,1.7714795,4.757435,-9.541792,5001,0
2885205754,-0.029098727,-0.00053029874,-0.0052863467,4497,0,-1.0216628,0.037586205,-12.163099,5093,0
2885216246,0.117904015,-0.041766014,-0.0212376,5996,0,-1.4278512,-0.7027006,-9.989543,5047,0
