timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
2883852591,2883852228,0.99149686,0.0030343796,0.009628189,0.12973903,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2883897555,2883897195,0.9915187,0.0020115364,0.00781793,0.12971342,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2883948609,2883948159,0.99154174,0.0011747106,0.0063038412,0.12963003,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884002507,2884002120,0.9915562,3.5960962e-05,0.0062370864,0.12952791,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884047489,2884047087,0.9915519,-0.0001727615,0.0071214437,0.1295156,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884102916,2884102594,0.9915608,0.0007017424,0.00933107,0.12930493,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884152506,2884152012,0.9915383,0.001989421,0.010273466,0.12939228,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884197588,2884196979,0.9915118,0.002820731,0.010177571,0.12958692,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884251245,2884250940,0.9914918,0.0037453026,0.010265437,0.1297102,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884296227,2884295908,0.9914439,0.0032954095,0.01042396,0.13007581,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884356212,2884355865,0.99140984,0.0019243411,0.010949628,0.13031946,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884401186,2884400833,0.99133855,0.0007038328,0.011143454,0.13085605,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884450601,2884450297,0.99126905,-0.00015147732,0.01128189,0.13137163,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884500122,2884499809,0.99119914,-0.0009165351,0.011215707,0.1319003,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884552687,2884552271,0.991146,-0.0018399156,0.01036823,0.13235846,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884597536,2884597238,0.9910909,-0.0027561113,0.0094380975,0.13282472,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884651476,2884651153,0.9910125,-0.004021265,0.008973389,0.13340789,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884706935,2884706612,0.99095577,-0.0043969788,0.009025844,0.13381258,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884751913,2884751580,0.9909358,-0.0042444924,0.009029662,0.1339659,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884800185,2884799593,0.99091935,-0.0028731404,0.008560683,0.13415453,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884855301,2884855006,0.99089164,-0.0014505305,0.008533854,0.13438305,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884904896,2884904517,0.9908977,-0.00076894305,0.008639054,0.1343376,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2884949854,2884949485,0.9909196,0.00030889196,0.0083379755,0.13419725,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885003853,2884998906,0.99092734,0.00092221674,0.008280123,0.13414049,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885048728,2885048367,0.9909388,0.0008482146,0.008964712,0.13401228,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885101299,2885100829,0.99096614,0.00091485237,0.009773778,0.13375296,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885146172,2885145797,0.9909963,0.0009836704,0.010193135,0.13349745,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885206180,2885205754,0.9910354,0.00016676361,0.0098375995,0.13323687,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885251133,2885250721,0.9910833,0.00040809985,0.009247349,0.13292214,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885300634,2885300185,0.99112517,0.00055961095,0.009244515,0.13260888,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885350090,2885349653,0.9911656,0.0007738586,0.010036638,0.13224785,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885405430,2885405110,0.9911692,0.0004081061,0.012305399,0.13203049,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885455083,2885454577,0.991163,0.0003800063,0.014088334,0.13189848,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885499985,2885499542,0.99115133,1.6483944e-05,0.014850096,0.13190332,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885555354,2885555002,0.99118775,-0.0022068813,0.015763039,0.13150534,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885604812,2885604466,0.9913141,-0.004352338,0.0158782,0.13048054,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885649829,2885649434,0.9915313,-0.0049940273,0.015654078,0.12882437,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885703905,2885703396,0.9920214,-0.005231018,0.014941717,0.12507239,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885748769,2885748363,0.99261236,-0.005275177,0.014388633,0.12035717,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885804205,2885803869,0.9935529,-0.0046625854,0.01353509,0.11246192,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885853646,2885853287,0.9944735,-0.003578981,0.013119936,0.104103744,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885898683,2885898255,0.9953295,-0.002113618,0.012860533,0.09565209,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885952498,2885952216,0.9963443,-0.00044181422,0.0129985735,0.08443225,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2885997552,2885997184,0.9971586,0.0007693572,0.01320464,0.07416161,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886052941,2886052644,0.99806565,0.002999325,0.013583981,0.06059239,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886102545,2886102111,0.9987457,0.0049174656,0.013308237,0.048019674,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886147632,2886147076,0.99924886,0.006671746,0.012933875,0.035916474,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886201379,2886201084,0.99965197,0.0088613285,0.013315505,0.020980533,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886255315,2886254998,0.99982065,0.01173828,0.013849817,0.005403897,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886304812,2886304462,0.9997658,0.0135689825,0.014137979,-0.009194824,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886354221,2886353927,0.9994815,0.015539021,0.014696473,-0.024070125,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886403868,2886403438,0.9989452,0.016866023,0.016512683,-0.03938843,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886453541,2886452856,0.99816066,0.01764198,0.018185318,-0.05507773,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886501317,2886500868,0.9971791,0.017540159,0.018757053,-0.07053009,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886550804,2886550286,0.99590737,0.016700417,0.01918412,-0.08672772,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886597772,2886596752,0.99446666,0.014873327,0.01983402,-0.102086335,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886654092,2886653712,0.9923298,0.01315859,0.01926031,-0.121398225,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886703725,2886703223,0.99015075,0.01214395,0.017951898,-0.13831756,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886753014,2886752640,0.98764414,0.011695219,0.01645066,-0.15540874,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886800192,2886799107,0.98495966,0.011328808,0.014970587,-0.17176162,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886847592,2886847072,0.98188555,0.010753205,0.013830775,-0.18866368,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886898632,2886898082,0.97825474,0.010924907,0.0131247025,-0.20670305,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886954042,2886953496,0.9739134,0.011045014,0.012606835,-0.22630079,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2886998768,2886998463,0.97011834,0.011453552,0.01263494,-0.24203248,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2887054206,2887053924,0.9650135,0.012515788,0.013089776,-0.261574,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2887103802,2887103388,0.9601937,0.012772359,0.013842966,-0.27869958,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2887153290,2887152899,0.95505273,0.0128041785,0.014907115,-0.2957838,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2887202708,2887202316,0.94961184,0.01262254,0.015967028,-0.31276697,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2887253651,2887253280,0.9436575,0.011660353,0.017242093,-0.33026832,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2887298758,2887298248,0.9381186,0.010277178,0.018345317,-0.3456756,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2887352583,2887352209,0.93116546,0.008701502,0.019937875,-0.3639475,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2887397638,2887397176,0.9250748,0.0071182214,0.02115041,-0.37912896,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2887453138,2887452683,0.9173575,0.0045008375,0.021657337,-0.3974494,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2887502590,2887502101,0.91020876,0.0019164862,0.020066813,-0.41365877,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2887551924,2887551565,0.90280527,-0.0017831473,0.017067412,-0.42970714,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2887601358,2887601030,0.8950764,-0.004373689,0.014301454,-0.44566202,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2887656816,2887656490,0.886005,-0.0044414066,0.011548899,-0.4635106,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2887701778,2887701457,0.87841874,-0.0045216405,0.009625241,-0.47777355,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2887749871,2887749423,0.870005,-0.004835157,0.008470991,-0.4929463,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2887796274,2887795893,0.86153543,-0.0036671779,0.007951926,-0.5076219,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2887850201,2887849897,0.8513272,-0.000805649,0.007285256,-0.524584,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2887901162,2887900814,0.84148455,0.0016257331,0.007335403,-0.540229,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2887946227,2887945781,0.8325783,0.0027351833,0.008096783,-0.55384135,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888006154,2888005738,0.8201655,0.0040872223,0.0092879785,-0.5720365,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888051193,2888050706,0.81060827,0.0050379327,0.009322217,-0.58549297,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888097638,2888097219,0.80048305,0.0059839147,0.008943727,-0.5992587,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888153012,2888148136,0.7891295,0.0060113957,0.008359748,-0.61414057,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888205440,2888205095,0.7760115,0.0051289615,0.008025771,-0.6306469,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888255010,2888254610,0.76431066,0.003532337,0.008193851,-0.64478654,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888300054,2888299574,0.75348103,0.0021803766,0.009304183,-0.65740037,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888353816,2888353488,0.7401487,0.0015507138,0.010484758,-0.6723597,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888405006,2888404501,0.72722185,0.0004357837,0.010809298,-0.6863173,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888449797,2888449466,0.7154932,-0.0008295815,0.010680022,-0.69853765,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888503720,2888503382,0.7011567,-0.0018943063,0.010355718,-0.71292955,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888550293,2888549846,0.68842655,-0.0014508427,0.009151229,-0.7252469,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888601199,2888600810,0.6743115,-0.00072307256,0.00914307,-0.7383901,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888650579,2888650274,0.66050303,-0.00021774354,0.011220188,-0.7507395,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888700057,2888699739,0.6464979,-0.0007938931,0.012883686,-0.76280665,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888754018,2888753700,0.6309641,-0.0015360516,0.0123853795,-0.7757116,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888801057,2888800166,0.6173675,-0.0024801951,0.0107382815,-0.7865977,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888851435,2888851130,0.6022151,-0.0035192512,0.008287329,-0.79828316,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888904084,2888903592,0.586571,-0.005257179,0.005980758,-0.80985874,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888947551,2888947065,0.57361037,-0.006650609,0.004357358,-0.81908965,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2888996817,2888995028,0.55936277,-0.008337969,0.003134626,-0.82887524,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2889050524,2889049034,0.5432028,-0.010393349,0.001914332,-0.839535,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2889100259,2889099951,0.52790433,-0.011914993,0.00044545176,-0.84922016,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2889149806,2889149415,0.51299644,-0.013017313,-0.00090087095,-0.8582916,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2889201139,2889200379,0.4976169,-0.0144023225,-0.0017561617,-0.8672756,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2889254703,2889254340,0.48137793,-0.016064437,-0.0025809992,-0.8763621,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2889304143,2889303851,0.4665385,-0.01637151,-0.0037909576,-0.88434136,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2889350597,2889350270,0.45253384,-0.016495543,-0.0047686948,-0.8915819,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2889398613,2889398241,0.43804875,-0.01575139,-0.0055714017,-0.898796,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2889452608,2889452199,0.42171705,-0.016183032,-0.004810675,-0.9065703,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2889497536,2889497165,0.40811265,-0.017776297,-0.0036712768,-0.9127512,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2889552948,2889552625,0.3910918,-0.01943021,-0.0029482187,-0.92014194,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2889602548,2889602089,0.3757585,-0.020683605,-0.0045412043,-0.92647564,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2889651905,2889651557,0.360445,-0.021931652,-0.0063464143,-0.9325011,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2889698713,2889698020,0.34627664,-0.023288433,-0.006540815,-0.9378206,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2889755274,2889754979,0.32892916,-0.024776397,-0.007229471,-0.94400185,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2889804816,2889804443,0.31437248,-0.025734967,-0.008208047,-0.9489154,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2889854384,2889853908,0.3005179,-0.02671091,-0.008953816,-0.95336014,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2889900534,2889898875,0.2882214,-0.028613921,-0.0091992635,-0.957092,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2889956294,2889955885,0.27294883,-0.031167567,-0.008717208,-0.9614841,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890004129,2890003800,0.26038966,-0.031103725,-0.0076083974,-0.96497256,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890053655,2890053311,0.2475242,-0.02864882,-0.0067008175,-0.9684349,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890098684,2890098279,0.23627703,-0.026027175,-0.0067082485,-0.971314,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890152588,2890152193,0.22430234,-0.024561247,-0.0068178913,-0.9741862,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890203574,2890203203,0.21467775,-0.024986474,-0.0074843434,-0.97633666,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890248792,2890248171,0.20706294,-0.026300339,-0.008993629,-0.97793275,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890302521,2890302086,0.19878797,-0.02704909,-0.011070264,-0.9796066,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890347580,2890347053,0.19259442,-0.026772082,-0.011821561,-0.98084193,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890403034,2890402515,0.18633145,-0.026336515,-0.01056779,-0.9820771,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890452456,2890451977,0.18236026,-0.02633231,-0.009522227,-0.98283297,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890501752,2890501441,0.17933987,-0.025906073,-0.008471042,-0.9834096,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890551303,2890550906,0.17711146,-0.025336156,-0.0068991445,-0.9838405,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890602339,2890601869,0.17555997,-0.024297701,-0.0049922685,-0.9841562,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890656210,2890655834,0.17464724,-0.022501716,-0.0025848607,-0.9843706,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890704079,2890703795,0.17430829,-0.020384459,0.00051049364,-0.98447996,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890753605,2890753260,0.17455477,-0.01708664,0.0040814998,-0.98449075,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890796417,2890795276,0.17516705,-0.014722576,0.0067616883,-0.9844054,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890855586,2890850689,0.1762289,-0.012874776,0.008920649,-0.98422456,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890900486,2890900201,0.17742123,-0.012094647,0.010239578,-0.9840075,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2890946607,2890945168,0.17854075,-0.011492305,0.010450421,-0.98380995,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891001697,2891000581,0.1798654,-0.011923118,0.0110368095,-0.9835571,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891055034,2891054542,0.18100475,-0.012929634,0.011784314,-0.9833267,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891099862,2891099510,0.18168144,-0.013769767,0.01269677,-0.9831791,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891153846,2891153471,0.18219301,-0.013528432,0.011936938,-0.98309726,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891204846,2891204434,0.18233028,-0.011735267,0.011294814,-0.9831025,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891254187,2891253899,0.18225409,-0.0089773545,0.011959278,-0.9831377,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891303761,2891303363,0.18197823,-0.0073811696,0.013635695,-0.98318034,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891348674,2891348330,0.18156601,-0.006742043,0.015397631,-0.98323506,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891404555,2891403790,0.18090391,-0.0054230704,0.017023109,-0.9833385,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891450666,2891450257,0.18028688,-0.0034654778,0.018833349,-0.98342764,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891500179,2891499768,0.17962646,-0.00095033966,0.021513812,-0.98349917,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891554008,2891553682,0.17920773,0.0017696216,0.02517858,-0.9834874,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891596171,2891595658,0.17902139,0.0037073554,0.028368186,-0.98342913,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891648606,2891648114,0.17890249,0.006648311,0.031495366,-0.98334014,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891702463,2891697578,0.17902258,0.009109533,0.033274528,-0.98324,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891747718,2891747090,0.1793927,0.009286047,0.034369137,-0.9831332,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891803040,2891802504,0.18015392,0.007933848,0.035101254,-0.98297995,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891853941,2891853466,0.18084174,0.005769447,0.035312288,-0.9828612,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891897564,2891896981,0.18149437,0.004006149,0.035336416,-0.9827488,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891951351,2891950895,0.18206744,0.0029882416,0.034824476,-0.9826647,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2891996265,2891995863,0.18252711,0.0029540106,0.03375034,-0.982617,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892051632,2892048325,0.18292461,0.0031136947,0.03173298,-0.9826098,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892102759,2892102286,0.18330823,0.0022107826,0.029103445,-0.9826221,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892146097,2892145754,0.18347567,0.00081227184,0.027423948,-0.9826414,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892206143,2892205711,0.18366592,-0.0008616321,0.026067123,-0.98264265,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892255672,2892255175,0.18349461,-0.001169975,0.025570706,-0.9826874,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892301588,2892300142,0.18312697,-0.0019866172,0.024614481,-0.9827791,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892353093,2892348108,0.18262349,-0.0034140407,0.023193192,-0.9829034,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892402516,2892402069,0.18172804,-0.0051599345,0.021352075,-0.9831035,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892451864,2892447036,0.18100418,-0.007115643,0.02108772,-0.98323053,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892502798,2892502500,0.18009071,-0.009821622,0.02305197,-0.9833309,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892555333,2892550462,0.17931199,-0.0111820735,0.024991196,-0.9834112,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892602010,2892601473,0.17852408,-0.011425189,0.026426211,-0.9835143,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892651360,2892650889,0.17778437,-0.011168886,0.027615808,-0.98361856,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892696193,2892695857,0.1770037,-0.010808291,0.028145147,-0.9837484,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892756301,2892755813,0.17617957,-0.0113256145,0.028303279,-0.98388594,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892801173,2892800780,0.17546889,-0.0120468,0.028516041,-0.9839982,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892850541,2892850245,0.17484766,-0.011867725,0.029173378,-0.98409164,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892900053,2892899715,0.17427781,-0.010315253,0.029556999,-0.9841988,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892954029,2892953724,0.1736912,-0.007655715,0.027676191,-0.9843815,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2892999204,2892998684,0.17329033,-0.0054889442,0.024601536,-0.9845482,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2893053001,2893048102,0.17288616,-0.0043250415,0.021775573,-0.9846916,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2893104002,2893103608,0.17260166,-0.003941219,0.0198185,-0.9847845,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2893147514,2893147030,0.17266102,-0.003793516,0.019194817,-0.984787,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2893202915,2893202490,0.17272791,-0.004030581,0.01729152,-0.9848096,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2893252442,2893251954,0.17298467,-0.005431055,0.0143375555,-0.98480517,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2893297424,2893296921,0.17318779,-0.007304666,0.010574509,-0.984805,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2893351259,2893350929,0.173475,-0.008816814,0.0067304038,-0.98477584,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2893396221,2893395896,0.17369436,-0.009322119,0.004019591,-0.98474735,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2893456401,2893455853,0.17400748,-0.009587123,0.00171523,-0.9846962,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2893501275,2893500820,0.17440103,-0.0104472,0.00018408336,-0.9846193,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2893546358,2893545788,0.17466748,-0.011747324,-0.0024621773,-0.98455435,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
