timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
2880513181,2880512905,2490386,2490386,-0.00012120078,-0.00024678497,-0.00021307824,-0.007151341,0.00560198,-0.063970216,5059,5059,0,2
2881013681,2881013388,2490386,2490386,0.00037331518,-0.00014831837,3.156372e-05,-0.010859323,0.0012388815,-0.05586852,5055,5055,0,2
2881514181,2881513876,2490386,2490386,0.00024192619,-0.00029217137,-0.00013908312,-0.0114583,0.012237299,-0.039566543,5056,5056,0,2
2882014812,2882014363,2490386,2490386,0.0004223565,0.00010310564,3.3390883e-05,0.02019927,-0.0077672396,-0.045953423,5056,5056,0,2
2882515119,2882514850,2490386,2490386,0.00011478085,0.00032742723,-6.3391686e-05,0.0050944933,-0.016082088,-0.05499523,5056,5056,0,2
2883015617,2883015337,2490386,2490386,-9.6463e-06,5.2184078e-05,-0.0002231293,0.010734098,-0.007842006,-0.040842272,5056,5056,0,2
2883516157,2883515834,2490386,2490386,0.0004907524,-0.000105196836,5.1816365e-05,-0.012035101,0.00043523742,-0.058389463,5066,5066,0,2
2884016619,2884016311,2490386,2490386,-0.000735062,0.00015378892,6.470462e-05,-0.0032153476,0.009915201,-0.06569909,5053,5053,0,2
2884517092,2884516798,2490386,2490386,-0.00031173654,-4.7342062e-05,0.00025637104,0.0015900359,0.0061681215,-0.056355108,5055,5055,0,2
2885017574,2885017285,2490386,2490386,0.0002650125,0.00024111745,-0.00024666224,-0.002121768,-0.014690217,-0.05403324,5055,5055,0,2
2885518088,2885517772,2490386,2490386,-0.0007288811,0.00049277634,6.401034e-05,0.01231186,-0.019318255,-0.033674408,5055,5055,0,2
2886018579,2886018260,2490386,2490386,-0.0006951344,5.7040008e-05,-0.0022785512,-0.013902017,0.003664631,-0.06522221,5056,5056,0,2
2886519087,2886518747,2490386,2490386,0.00053335296,-0.00019722982,-0.0033040582,-0.012108153,0.0013232738,-0.04147818,5056,5056,0,2
2887014445,2887014179,2490386,2490386,-0.0004117837,0.00019538705,-0.0034535013,0.014373038,0.0012688844,-0.04646992,5056,5056,0,2
2887514941,2887514666,2490386,2490386,-0.00027791553,-0.0009829489,-0.0038901085,-0.0043128333,-0.0009688687,-0.051041726,5056,5056,0,2
2888015428,2888015153,2490386,2490386,2.5352392e-05,4.7626894e-05,-0.0034800046,-0.0043951455,0.022847151,-0.05885611,5055,5055,0,2
2888515974,2888515640,2490386,2490386,0.000502672,-0.00045335712,-0.0040997127,0.0008926489,-0.0061351797,-0.0608115,5055,5055,0,2
2889016404,2889016130,2490386,2490386,-0.00025000545,-0.00066170504,-0.0034087037,-0.013461154,0.01752061,-0.052010383,5058,5058,0,2
2889516930,2889516614,2490386,2490386,3.9533454e-05,-0.00025948754,-0.003167054,0.003481324,0.017842839,-0.03918995,5055,5055,0,2
2890017494,2890017110,2490386,2490386,5.231351e-06,0.00026468266,-0.0025299573,-0.014914482,0.013667767,-0.049675588,5064,5064,0,2
2890517862,2890517588,2490386,2490386,0.00019569189,0.00026026956,-0.00062892115,0.022500476,-0.012320854,-0.0463558,5055,5055,0,2
2891013346,2891013018,2490386,2490386,-0.00046127645,-0.0001409566,0.000338239,-0.004954587,-0.005547928,-0.036375478,5055,5055,0,2
2891513842,2891513504,2490386,2490386,-0.0010430684,0.0006377475,-0.00016789835,-0.0009319677,-0.0010687974,-0.04073553,5055,5055,0,2
2892014296,2892013990,2490386,2490386,0.00060059805,0.0001262681,0.00015325133,-0.009534885,0.015120842,-0.06279823,5056,5056,0,2
2892514928,2892514474,2490386,2490386,-0.0003945657,-0.00035772054,-0.00025264622,0.0040520933,-0.014311871,-0.050336584,5056,5056,0,2
2893015373,2893014958,2490386,2490386,0.00025835462,-7.137206e-05,-0.00025161068,0.00051248557,0.0060123694,-0.046132125,5055,5055,0,2
2893515714,2893515442,2490386,2490386,2.4529296e-05,-0.00042708887,5.177144e-05,-0.016094683,-0.00635026,-0.080275305,5055,5055,0,2
2894016202,2894015926,2490386,2490386,-0.00026450798,0.00040902308,-9.528236e-05,-0.0016894815,-0.008649905,-0.04329058,5056,5056,0,2
2894512045,2894511353,2490386,2490386,-0.00039830978,0.00030483058,-1.36146045e-05,-0.0010162345,0.009903377,-0.048633043,5055,5055,0,2
2895017278,2895016899,2490386,2490386,0.00068077486,0.00016730386,-0.00023498667,-0.010504344,-0.01199579,-0.056454327,5063,5063,0,2
2895512608,2895512319,2490386,2490386,-8.261184e-05,-4.9875093e-06,0.0001571303,-0.0034052422,-0.0231419,-0.05277202,5055,5055,0,2
2896018124,2896017857,2490386,2490386,-0.00045200446,0.0002124384,0.00012220089,-0.00529908,-0.006970908,-0.055396456,5055,5055,0,2
2896518623,2896518339,2490386,2490386,-0.00012987432,-0.00011099006,-0.00021555314,-0.0067154616,0.004964952,-0.04658011,5055,5055,0,2
2897019169,2897018827,2490386,2490386,8.97615e-06,-0.00016171904,-5.57736e-05,-0.00722718,-0.009730113,-0.052367516,5061,5061,0,2
2897519683,2897519303,2490386,2490386,-6.889051e-05,8.8523986e-05,0.00017455297,-0.0057115667,0.015602253,-0.05896648,5055,5055,0,2
2898015041,2898014729,2490386,2490386,-0.00041042332,-0.00010757197,0.0001402352,-0.0056749196,0.019165164,-0.057354253,5051,5051,0,2
2898515484,2898515212,2490386,2490386,0.00033756936,0.0008159703,0.004383368,0.010899572,0.0036769004,-0.04491364,5055,5055,0,2
2899016016,2899015693,2490386,2490386,-0.00063804444,0.00031846773,0.004846163,0.0030442972,-0.009024129,-0.047841936,5055,5055,0,2
2899516487,2899516178,2490386,2490386,0.00013492312,0.0008660286,0.0033818684,0.006869522,-0.014443659,-0.048732657,5058,5058,0,2
2900016979,2900016662,2490386,2490386,-8.755472e-05,-9.15156e-05,0.0039591305,0.014378089,0.0032634889,-0.051760472,5061,5061,0,2
2900517545,2900517138,2490386,2490386,-0.00015869127,-0.0009135678,0.0040638107,-0.0029078748,-0.0037899006,-0.044303276,5053,5053,0,2
2901018081,2901017620,2490386,2490386,-0.00020576421,0.00016980442,0.003951702,-0.009628041,-0.006255667,-0.06067609,5056,5056,0,2
2901513621,2901513047,2490386,2490386,0.00048745074,0.00033783022,0.0035066318,0.024917927,-0.016680531,-0.045348387,5056,5056,0,2
2902013801,2902013529,2490386,2490386,6.28139e-05,-0.00059213024,0.0042892992,-0.00051378954,0.013265033,-0.063405275,5055,5055,0,2
2902514299,2902514012,2490386,2490386,-0.00041277605,-0.00027007042,0.00057472335,0.002595701,0.01596264,-0.051140066,5056,5056,0,2
2903014815,2903014494,2490386,2490386,0.00063216593,-0.0002466132,-0.0020839756,0.013448996,-0.004626026,-0.042919558,5055,5055,0,2
2903515269,2903514977,2490386,2490386,0.0005471746,-7.182661e-05,0.00032081763,-0.0028626153,0.007766683,-0.054247312,5055,5055,0,2
2904015913,2904015462,2490386,2490386,0.0007867752,0.00048754152,0.0005070931,0.0076481756,-0.007664895,-0.054850314,5057,5057,0,2
2904516209,2904515943,2490386,2490386,6.2561965e-05,0.00014381357,-0.00016276253,0.00865234,0.0037784392,-0.039580796,5055,5055,0,2
2905011643,2905011375,2490386,2490386,-1.2410532e-05,0.00040241313,-8.487037e-05,0.003855291,0.015929228,-0.0407614,5060,5060,0,2
2905517303,2905516909,2490386,2490386,-0.00011201534,0.00042665555,-5.3212367e-05,-0.0046302285,-0.008213173,-0.05554464,5054,5054,0,2
2906012623,2906012337,2490386,2490386,0.0004438998,0.00014256308,0.00030186636,0.0053148074,-0.0069538374,-0.04691003,5055,5055,0,2
2906518307,2906517875,2490386,2490386,0.0008891478,-0.00047057707,0.000825278,-0.003215613,-0.00691365,-0.048658907,5048,5048,0,2
2907018669,2907018359,2490386,2490386,-3.8862177e-05,-0.00020622149,7.431423e-05,0.0030815979,-0.0026784365,-0.039495926,5056,5056,0,2
2907519117,2907518841,2490386,2490386,-0.00030397213,4.7884736e-05,8.784132e-06,0.011186341,-0.014695552,-0.040232554,5049,5049,0,2
2908019727,2908019325,2490386,2490386,-0.0001384426,-0.00045885408,0.00036920467,0.010035436,-0.007893638,-0.03973737,5056,5056,0,2
2908515016,2908514753,2490386,2490386,0.00010973343,-5.6460798e-05,2.997713e-05,0.000183158,-0.0011979804,-0.045895692,5056,5056,0,2
2909015538,2909015244,2490386,2490386,-4.1748626e-05,0.00026333355,3.501747e-05,-0.0019264836,-0.002259008,-0.048476573,5063,5063,0,2
2909516070,2909515719,2490386,2490386,-5.331993e-05,-0.00013022483,-1.2100495e-05,0.0007028057,-0.00082158623,-0.049415175,5055,5055,0,2
2910016476,2910016203,2490386,2490386,-6.258474e-05,-0.000113248905,-5.8622325e-05,-0.001273689,-0.00297425,-0.04939421,5056,5056,0,2
2910517408,2910516686,2490386,2490386,-5.7016627e-05,0.000108665394,-4.444121e-05,-0.00059063616,-0.003586654,-0.049683493,5055,5055,0,2
2911017659,2911017169,2490386,2490386,-2.7126077e-07,-0.000102462436,-4.06023e-05,-0.0008336731,-0.0025878993,-0.049306307,5055,5055,0,2
