timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_snr_x[0],peak_snr_x[1],peak_snr_x[2],peak_snr_y[0],peak_snr_y[1],peak_snr_y[2],peak_snr_z[0],peak_snr_z[1],peak_snr_z[2]
2904300996,2904298926,6684698,2001.4034,3.908991,82.36752,nan,85.0737,147.98257,146.53477,nan,nan,42.86276,nan,15.703356,nan,11.26413,12.195883,12.246691,nan,nan,3.0736518,nan
2904364048,2904361880,6684698,2001.4034,3.908991,82.29343,nan,85.0737,147.98257,146.53477,nan,nan,42.726337,nan,15.0931015,nan,12.73852,12.195883,12.246691,nan,nan,8.479068,nan
2904419334,2904418839,6684698,2001.4034,3.908991,81.90765,nan,84.49756,147.98257,146.53477,nan,nan,42.726337,nan,11.331204,nan,15.231738,12.195883,12.246691,nan,nan,8.479068,nan
2904494908,2904490791,6684698,2001.4034,3.908991,81.50848,nan,84.49756,148.337,nan,nan,nan,41.753086,nan,8.015157,nan,15.231738,10.697596,nan,nan,nan,6.6136246,nan
2904551297,2904550743,6684698,2001.4034,3.908991,81.50848,nan,84.49756,148.337,nan,nan,nan,41.753086,nan,8.015157,nan,15.231738,13.926677,nan,nan,nan,6.6136246,nan
2904617676,2904615243,6684698,2001.4034,3.908991,81.50848,nan,84.49756,148.337,nan,nan,nan,41.753086,nan,8.015157,nan,15.231738,15.113267,nan,nan,nan,6.6136246,nan
2904683113,2904679654,6684698,2001.4034,3.908991,81.50848,nan,84.49756,148.92564,146.53477,nan,nan,41.753086,nan,8.015157,nan,15.231738,13.052681,8.714642,nan,nan,6.6136246,nan
2904744413,2904742651,6684698,2001.4034,3.908991,81.50848,nan,84.49756,149.04794,146.53477,nan,nan,41.753086,nan,8.015157,nan,15.231738,10.525145,8.714642,nan,nan,6.6136246,nan
2904807776,2904807057,6684698,2001.4034,3.908991,81.50848,nan,84.49756,148.94052,146.53477,nan,nan,41.753086,nan,8.015157,nan,15.231738,6.943206,5.9657054,nan,nan,6.6136246,nan
2904813741,2904811554,6684698,2001.4034,3.908991,81.50848,nan,84.49756,148.94052,146.53477,nan,nan,41.576748,nan,8.015157,nan,15.231738,6.943206,5.9657054,nan,nan,3.1502118,nan
2904872255,2904871510,6684698,2001.4034,3.908991,81.50848,nan,84.49756,148.94052,146.53477,nan,nan,41.576748,nan,8.015157,nan,15.231738,10.084099,5.9657054,nan,nan,3.1502118,nan
2904941103,2904938962,6684698,2001.4034,3.908991,81.50848,nan,84.49756,148.94052,146.53477,nan,nan,41.576748,nan,8.015157,nan,15.231738,10.084099,5.9657054,nan,nan,7.486459,nan
2905059266,2905058875,6684698,2001.4034,3.908991,81.50848,nan,84.240234,148.94052,146.53477,nan,nan,41.576748,nan,9.280482,nan,5.0866575,10.084099,5.9657054,nan,nan,7.486459,nan
2905068549,2905067868,6684698,2001.4034,3.908991,81.50848,nan,84.240234,148.94052,146.53477,nan,nan,41.576748,nan,9.280482,nan,5.0866575,10.084099,5.9657054,nan,nan,7.2649775,nan
2905122398,2905121829,6684698,2001.4034,3.908991,81.419075,79.013756,83.58299,148.94052,146.53477,nan,nan,41.576748,nan,11.053029,15.650468,3.8697786,10.084099,5.9657054,nan,nan,7.2649775,nan
2905131314,2905130825,6684698,2001.4034,3.908991,81.419075,79.013756,83.58299,148.94052,146.53477,nan,nan,41.62523,nan,11.053029,15.650468,3.8697786,10.084099,5.9657054,nan,nan,7.223385,nan
2905197422,2905195275,6684698,2001.4034,3.908991,80.86039,78.72043,83.58299,148.94052,146.53477,nan,nan,41.62523,nan,9.488832,12.80233,3.8697786,10.084099,5.9657054,nan,nan,3.0188072,nan
2905260401,2905259781,6684698,2001.4034,3.908991,80.86039,78.72043,83.28376,148.94052,146.53477,nan,nan,41.62523,nan,9.488832,12.80233,9.950172,10.084099,5.9657054,nan,nan,5.4795237,nan
2905314209,2905313689,6684698,2001.4034,3.908991,80.86039,78.72043,83.28376,148.94052,146.53477,nan,nan,41.62523,nan,11.996669,12.80233,9.950172,10.084099,5.9657054,nan,nan,5.4795237,nan
2905381172,2905378143,6684698,2001.4034,3.908991,80.715065,78.64071,83.28376,148.94052,146.53477,nan,nan,41.62523,nan,8.9284315,12.899022,9.950172,10.084099,5.9657054,nan,nan,5.4795237,nan
2905390169,2905387183,6684698,2001.4034,3.908991,80.715065,78.64071,83.28376,148.94052,146.53477,nan,nan,41.62523,nan,8.9284315,12.899022,9.950172,10.084099,5.9657054,nan,nan,5.275307,nan
2905449154,2905447140,6684698,2001.4034,3.908991,80.67314,78.14767,83.28376,nan,146.53477,nan,nan,41.62523,nan,15.764264,7.872548,9.950172,nan,1.8649865,nan,nan,5.275307,nan
2905511446,2905510047,6684698,2001.4034,3.908991,80.67314,78.14767,83.28376,nan,146.58052,nan,nan,41.62523,nan,15.764264,7.872548,9.950172,nan,15.2090025,nan,nan,5.275307,nan
2905516506,2905514590,6684698,2001.4034,3.908991,80.67314,78.14767,83.28376,nan,146.58052,nan,nan,41.768143,nan,15.764264,7.872548,9.950172,nan,15.2090025,nan,nan,6.0393376,nan
2905570642,2905570003,6684698,2001.4034,3.908991,79.723,77.8464,83.28376,nan,146.58052,nan,nan,41.768143,nan,15.186883,12.971754,9.950172,nan,15.2090025,nan,nan,6.0393376,nan
2905644120,2905643450,6684698,2001.4034,3.908991,79.723,77.39594,83.28376,nan,146.58052,nan,nan,41.56179,nan,15.186883,16.337574,9.950172,nan,15.2090025,nan,nan,6.893046,nan
2905697917,2905697411,6684698,2001.4034,3.908991,79.16942,77.20385,83.28376,nan,146.58052,nan,nan,41.56179,nan,2.8784635,17.553179,9.950172,nan,15.2090025,nan,nan,6.893046,nan
2905762827,2905761918,6684698,2001.4034,3.908991,79.16942,77.20385,nan,nan,146.58052,nan,nan,41.56179,nan,7.9144087,16.386086,nan,nan,15.2090025,nan,nan,6.893046,nan
2905772648,2905770858,6684698,2001.4034,3.908991,79.16942,77.20385,nan,nan,146.58052,nan,nan,42.115517,nan,7.9144087,16.386086,nan,nan,15.2090025,nan,nan,4.3104095,nan
2905828582,2905826318,6684698,2001.4034,3.908991,79.16942,77.20385,nan,nan,146.58052,nan,nan,42.115517,nan,9.208187,16.386086,nan,nan,15.2090025,nan,nan,4.3104095,nan
2905891419,2905889319,6684698,2001.4034,3.908991,79.16942,77.39594,nan,nan,146.58052,nan,nan,42.115517,nan,13.262652,6.131174,nan,nan,15.2090025,nan,nan,4.3104095,nan
2905954270,2905953725,6684698,2001.4034,3.908991,79.7065,77.631424,nan,nan,146.58052,nan,nan,42.115517,nan,7.3636055,15.782764,nan,nan,15.2090025,nan,nan,4.3104095,nan
2905963462,2905962719,6684698,2001.4034,3.908991,79.7065,77.631424,nan,nan,146.58052,nan,nan,42.485523,nan,7.3636055,15.782764,nan,nan,15.2090025,nan,nan,7.0972576,nan
2906020240,2906018178,6684698,2001.4034,3.908991,80.07547,77.72731,nan,nan,146.58052,nan,nan,42.485523,nan,6.0764503,13.206124,nan,nan,15.2090025,nan,nan,7.0972576,nan
2906083221,2906081133,6684698,2001.4034,3.908991,79.827515,77.72731,nan,nan,146.58052,nan,nan,42.485523,nan,9.358735,13.206124,nan,nan,15.2090025,nan,nan,7.0972576,nan
2906146098,2906145586,6684698,2001.4034,3.908991,79.827515,77.72731,nan,nan,146.58052,nan,nan,42.485523,nan,4.7669654,14.092485,nan,nan,15.2090025,nan,nan,7.0972576,nan
2906210568,2906210042,6684698,2001.4034,3.908991,79.827515,77.631424,nan,nan,146.58052,nan,nan,42.485523,nan,4.7669654,14.725977,nan,nan,15.2090025,nan,nan,7.0972576,nan
2906217811,2906214536,6684698,2001.4034,3.908991,79.827515,77.631424,nan,nan,147.32187,nan,nan,42.485523,nan,4.7669654,14.725977,nan,nan,7.9962063,nan,nan,7.0972576,nan
2906275331,2906272994,6684698,2001.4034,3.908991,79.827515,77.55261,nan,nan,147.32187,nan,nan,42.485523,nan,4.7669654,12.089057,nan,nan,7.9962063,nan,nan,7.0972576,nan
2906339494,2906337447,6684698,2001.4034,3.908991,79.827515,77.13404,nan,nan,147.32187,nan,nan,42.485523,nan,4.7669654,7.22725,nan,nan,7.9962063,nan,nan,7.0972576,nan
2906403870,2906401900,6684698,2001.4034,3.908991,80.07547,77.13404,nan,nan,147.32187,nan,nan,42.485523,nan,3.7842722,6.0762854,nan,nan,7.9962063,nan,nan,7.0972576,nan
2906412853,2906410894,6684698,2001.4034,3.908991,80.07547,77.13404,nan,nan,147.32187,nan,nan,42.115517,nan,3.7842722,6.0762854,nan,nan,7.9962063,nan,nan,1.9627036,nan
2906466970,2906464854,6684698,2001.4034,3.908991,80.07547,77.13404,nan,nan,147.32187,nan,nan,42.115517,nan,3.7842722,3.4517062,nan,nan,7.9962063,nan,nan,1.9627036,nan
2906604744,2906602754,6684698,2001.4034,3.908991,80.07547,77.13404,nan,nan,147.32187,nan,nan,41.876804,nan,3.7842722,3.4517062,nan,nan,7.9962063,nan,nan,2.9428353,nan
2906788085,2906785622,6684698,2001.4034,3.908991,80.07547,76.86886,nan,nan,147.32187,nan,nan,41.876804,nan,3.7842722,5.0051737,nan,nan,7.9962063,nan,nan,2.9428353,nan
2906849344,2906848623,6684698,2001.4034,3.908991,80.07547,76.86886,nan,nan,147.32187,nan,nan,41.876804,nan,3.7842722,5.972375,nan,nan,7.9962063,nan,nan,2.9428353,nan
2906858194,2906857570,6684698,2001.4034,3.908991,80.07547,76.86886,nan,nan,147.32187,nan,nan,41.876804,nan,3.7842722,5.972375,nan,nan,7.9962063,nan,nan,6.47723,nan
2906915144,2906913029,6684698,2001.4034,3.908991,nan,77.37847,nan,nan,147.32187,nan,nan,41.876804,nan,nan,4.697959,nan,nan,7.9962063,nan,nan,6.47723,nan
2906918944,2906917530,6684698,2001.4034,3.908991,nan,77.37847,nan,nan,148.43124,nan,nan,41.876804,nan,nan,4.697959,nan,nan,9.23091,nan,nan,6.47723,nan
2907049940,2907049430,6684698,2001.4034,3.908991,nan,77.37847,nan,nan,148.43124,nan,nan,41.687943,nan,nan,4.697959,nan,nan,9.23091,nan,nan,3.8910656,nan
2907433701,2907433199,6684698,2001.4034,3.908991,nan,77.37847,nan,nan,148.43124,nan,nan,41.687943,nan,nan,4.697959,nan,nan,9.23091,nan,nan,6.6427326,nan
2907490671,2907488611,6684698,2001.4034,3.908991,nan,77.37847,nan,nan,148.43124,nan,nan,41.687943,nan,nan,3.2712529,nan,nan,9.23091,nan,nan,6.6427326,nan
2907690098,2907689468,6684698,2001.4034,3.908991,nan,77.37847,nan,nan,148.43124,nan,nan,41.687943,nan,nan,3.2712529,nan,nan,9.23091,nan,nan,6.380136,nan
2907873048,2907872333,6684698,2001.4034,3.908991,nan,77.57736,nan,nan,148.43124,nan,nan,41.687943,nan,nan,9.152515,nan,nan,9.23091,nan,nan,6.380136,nan
2907942644,2907941283,6684698,2001.4034,3.908991,nan,77.57736,nan,nan,148.54166,nan,nan,41.687943,nan,nan,9.152515,nan,nan,6.6490746,nan,nan,6.380136,nan
2907947884,2907945780,6684698,2001.4034,3.908991,nan,77.57736,nan,nan,148.54166,nan,nan,41.292664,nan,nan,9.152515,nan,nan,6.6490746,nan,nan,3.9413226,nan
2908006087,2908004243,6684698,2001.4034,3.908991,nan,77.57736,nan,nan,148.86914,nan,nan,41.292664,nan,nan,9.152515,nan,nan,7.051759,nan,nan,3.9413226,nan
2908133963,2908133144,6684698,2001.4034,3.908991,nan,77.57736,nan,nan,148.86914,nan,nan,41.292664,nan,nan,9.152515,nan,nan,7.0908957,nan,nan,3.9413226,nan
2908139770,2908137688,6684698,2001.4034,3.908991,nan,77.57736,nan,nan,148.86914,nan,nan,42.03284,nan,nan,9.152515,nan,nan,7.0908957,nan,nan,2.7417145,nan
2908201359,2908200595,6684698,2001.4034,3.908991,nan,77.57736,nan,nan,148.86914,nan,nan,42.499138,nan,nan,9.152515,nan,nan,7.0908957,nan,nan,1.9334223,nan
2908258011,2908256055,6684698,2001.4034,3.908991,nan,78.03036,nan,nan,148.86914,nan,nan,42.499138,nan,nan,4.228636,nan,nan,7.0908957,nan,nan,1.9334223,nan
2908523322,2908521363,6684698,2001.4034,3.908991,nan,78.03036,nan,nan,148.86914,nan,nan,42.9989,nan,nan,4.228636,nan,nan,7.0908957,nan,nan,3.5662458,nan
2908577581,2908575323,6684698,2001.4034,3.908991,nan,78.162025,nan,nan,148.86914,nan,nan,42.9989,nan,nan,4.673728,nan,nan,7.0908957,nan,nan,3.5662458,nan
2908710985,2908708727,6684698,2001.4034,3.908991,nan,78.162025,nan,nan,148.86914,nan,nan,42.9989,nan,nan,4.673728,nan,nan,4.393752,nan,nan,3.5662458,nan
2908906479,2908905085,6684698,2001.4034,3.908991,nan,78.162025,nan,nan,148.86914,nan,nan,43.016697,nan,nan,4.673728,nan,nan,4.393752,nan,nan,3.771961,nan
2909098007,2909096992,6684698,2001.4034,3.908991,nan,78.162025,nan,nan,148.86914,nan,nan,43.016697,nan,nan,4.673728,nan,nan,4.393752,nan,nan,3.291154,nan
2909225031,2909224400,6684698,2001.4034,3.908991,nan,78.162025,nan,nan,148.86914,nan,nan,42.9989,nan,nan,4.673728,nan,nan,4.393752,nan,nan,2.9638057,nan
2909535532,2909534629,6684698,2001.4034,3.908991,nan,78.179825,nan,nan,148.86914,nan,nan,42.9989,nan,nan,4.0902257,nan,nan,4.393752,nan,nan,2.9638057,nan
2909727223,2909726535,6684698,2001.4034,3.908991,79.827515,78.179825,nan,nan,148.86914,nan,nan,42.9989,nan,4.0039034,4.0902257,nan,nan,4.393752,nan,nan,2.9638057,nan
2909857717,2909855395,6684698,2001.4034,3.908991,79.827515,78.179825,nan,nan,148.86914,nan,nan,42.9989,nan,4.0039034,5.220297,nan,nan,4.393752,nan,nan,2.9638057,nan
2909920288,2909918350,6684698,2001.4034,3.908991,79.827515,78.179825,nan,nan,148.86914,nan,nan,42.9989,nan,4.851846,5.220297,nan,nan,4.393752,nan,nan,2.9638057,nan
2911007492,2911006560,6684698,2001.4034,3.908991,79.32289,nan,nan,nan,148.86914,nan,nan,42.9989,nan,4.3023915,nan,nan,nan,4.393752,nan,nan,2.9638057,nan
